time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,joy_axis_0,joy_axis_1,Euler_angle_0,Euler_angle_1,Euler_angle_2,odom_pos_x,odom_pos_y,odom_pos_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z
1750344315.0241718,0.073486328125,0.8348388671875,0.00250244140625,0.5455322265625,-8.92,0.82,-3.96,0.05,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.006598230022580791,-0.00011378134257453281,0.0,0.0,0.0,0.005187258304587594,0.9999865460851368,0.0006920735611806689,0.0,0.0,0.0,0.0,-0.0007314980176819372
1750344315.1731699,0.07379150390625,0.8338623046875,0.0025634765625,0.5469970703125,-8.94,0.83,-3.93,0.05,-0.03,-0.01,0.0,0.0,0.0,0.0,0.0,0.006598230022580791,-0.00011378134257453281,0.0,0.0,0.0,0.005187258304587594,0.9999865460851368,0.0007547447130248988,0.0,0.0,0.0,0.0,-0.0005857511529279142
1750344315.3219774,0.07379150390625,0.8326416015625,0.00244140625,0.54888916015625,-8.96,0.83,-3.89,0.03,0.04,-0.05,0.0,0.0,0.0,0.0,0.0,0.006598230022580791,-0.00011378134257453281,0.0,0.0,0.0,0.005187258304587594,0.9999865460851368,0.0008176310616619781,0.0,0.0,0.0,0.0,-0.0004395038305161019
1750344315.4741254,0.07391357421875,0.83160400390625,0.00213623046875,0.5504150390625,-8.97,0.83,-3.86,0.03,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.006598230022580791,-0.00011378134257453281,0.0,0.0,0.0,0.005187258304587594,0.9999865460851368,0.0008176310616619781,0.0,0.0,0.0,0.0,-0.0004395038305161019
1750344315.6258223,0.07391357421875,0.8306884765625,0.00201416015625,0.55181884765625,-8.98,0.83,-3.83,0.01,0.01,-0.05,0.0,0.0,0.0,0.0,0.0,0.006409745032244902,-0.00011577817901607074,0.0,0.0,0.0,0.005406436123498915,0.9999853851174239,0.0003136247600926919,0.0,0.0,0.0,0.0,0.000439260607901488
1750344315.7749286,0.07391357421875,0.83013916015625,0.00189208984375,0.55267333984375,-8.99,0.83,-3.81,0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.006158433122763046,-0.0001185691542463953,0.0,0.0,0.0,0.005698672792214952,0.9999837624323743,-0.00018887855331495306,0.0,0.0,0.0,0.0,0.0016078729646634533
1750344315.924498,0.073974609375,0.830078125,0.0018310546875,0.552734375,-8.99,0.83,-3.81,0.02,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.006095605403633054,-0.00011928984916893442,0.0,0.0,0.0,0.005771731884322868,0.9999833434168068,-0.0005028341841942255,0.0,0.0,0.0,0.0,0.0011693818237074962
1750344316.0734067,0.073974609375,0.83013916015625,0.001708984375,0.55267333984375,-8.99,0.83,-3.81,0.09,0.01,-0.03,0.0,0.0,0.0,0.0,0.0,0.006284088884769684,-0.0001171553055850773,0.0,0.0,0.0,0.005552554504138858,0.9999845844504197,-0.0003143042783113643,0.0,0.0,0.0,0.0,0.0007309401821194469
1750344316.2242002,0.07391357421875,0.83013916015625,0.001708984375,0.55267333984375,-8.99,0.82,-3.81,0.04,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.006535401610333096,-0.00011443777404951965,0.0,0.0,0.0,0.005260317588439895,0.9999861644337229,-6.282692151083358e-05,0.0,0.0,0.0,0.0,0.00014610911979263136
1750344316.3733082,0.07354736328125,0.83062744140625,0.0015869140625,0.55194091796875,-8.98,0.82,-3.83,0.0,0.03,-0.07,0.0,0.0,0.0,0.0,0.0,0.006535401610333096,-0.00011443777404951965,0.0,0.0,0.0,0.005260317588439895,0.9999861644337229,-6.282692151083358e-05,0.0,0.0,0.0,0.0,0.00014610911979263136
