time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,joy_axis_0,joy_axis_1,Euler_angle_0,Euler_angle_1,Euler_angle_2,odom_pos_x,odom_pos_y,odom_pos_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z
1750345008.6880217,-0.02203369140625,0.8565673828125,-0.010498046875,0.51544189453125,-8.65,-0.4,-4.59,-0.07,-0.03,0.04,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.291549520408182e-05,0.0,0.0,0.0,0.0,0.0007307843100419788
1750345008.689198,-0.0228271484375,0.85650634765625,-0.0106201171875,0.51556396484375,-8.65,-0.4,-4.59,0.1,0.06,0.04,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.291549520408182e-05,0.0,0.0,0.0,0.0,0.0007307843100419788
1750345008.6902738,-0.02294921875,0.85784912109375,-0.0111083984375,0.51324462890625,-8.63,-0.41,-4.63,-0.03,0.05,-0.05,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.291549520408182e-05,0.0,0.0,0.0,0.0,0.0007307843100419788
1750345008.6913826,-0.0224609375,0.85845947265625,-0.01153564453125,0.51220703125,-8.61,-0.41,-4.65,-0.07,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.291549520408182e-05,0.0,0.0,0.0,0.0,0.0007307843100419788
1750345008.692502,-0.0225830078125,0.8592529296875,-0.01123046875,0.5108642578125,-8.6,-0.41,-4.68,-0.01,0.11,-0.07,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.291549520408182e-05,0.0,0.0,0.0,0.0,0.0007307843100419788
1750345008.8356562,-0.0211181640625,0.85980224609375,-0.01129150390625,0.51007080078125,-8.59,-0.4,-4.7,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,-6.272726029302116e-05,0.0,0.0,0.0,0.0,0.0004385918553975533
1750345008.9880197,-0.020751953125,0.859375,-0.01177978515625,0.51080322265625,-8.6,-0.4,-4.68,-0.08,-0.09,-0.08,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,6.293361876396342e-05,0.0,0.0,0.0,0.0,0.00014635725293944967
1750345009.135593,-0.0220947265625,0.85943603515625,-0.01202392578125,0.51055908203125,-8.6,-0.42,-4.69,0.15,0.14,-0.03,0.0,0.0,0.0,0.0,0.0,-0.00043982290704838354,3.2592646249204386e-07,0.0,0.0,0.0,-0.00021918090534621396,0.9999999759798651,9.486769009248164e-20,0.0,0.0,0.0,0.0,5.421010862427522e-20
1750345009.287748,-0.02191162109375,0.86083984375,-0.0111083984375,0.50830078125,-8.57,-0.4,-4.73,-0.16,-0.03,-0.05,0.0,0.0,0.0,0.0,0.0,-0.0006911502467344003,5.095470007786212e-07,0.0,0.0,0.0,-0.0005114220596214875,0.99999986922373,-0.00025137614463346903,0.0,0.0,0.0,0.0,-0.0005845956851941142
1750345009.4408894,-0.022216796875,0.8602294921875,-0.01043701171875,0.50933837890625,-8.58,-0.39,-4.71,0.1,-0.02,-0.06,0.0,0.0,0.0,0.0,0.0,-0.0006911502467344003,5.095470007786212e-07,0.0,0.0,0.0,-0.0005114220596214875,0.99999986922373,-0.00025137614463346903,0.0,0.0,0.0,0.0,-0.0005845956851941142
