time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,joy_axis_0,joy_axis_1,Euler_angle_0,Euler_angle_1,Euler_angle_2,odom_pos_x,odom_pos_y,odom_pos_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z
1750344449.887456,0.10760498046875,0.794189453125,-0.001220703125,0.59808349609375,-9.31,1.24,-2.79,0.03,0.02,-0.04,0.0,0.0,0.0,0.0,0.0,0.001005308770242196,-1.1751710518126401e-06,0.0,0.0,0.0,-0.0011689644850105142,0.999999316760783,0.0002512833908212368,0.0,0.0,0.0,0.0,-0.0005843799786540401
1750344450.0355458,0.1077880859375,0.79278564453125,-0.001708984375,0.599853515625,-9.33,1.24,-2.74,0.02,-0.05,-0.06,0.0,0.0,0.0,0.0,0.0,0.0011309720872611211,-1.487325667816064e-06,0.0,0.0,0.0,-0.0013150849595829671,0.9999991352754006,0.0003768001635469032,0.0,0.0,0.0,0.0,-0.0008762794501090781
1750344450.1848435,0.10797119140625,0.791259765625,-0.0020751953125,0.601806640625,-9.34,1.24,-2.7,0.01,0.06,-0.09,0.0,0.0,0.0,0.0,0.0,0.0007539818670100129,-6.61033828784907e-07,0.0,0.0,0.0,-0.0008767234381185976,0.9999996156779327,-3.317422222349337e-07,0.0,0.0,0.0,0.0,7.714935400803826e-07
1750344450.3326957,0.10919189453125,0.78955078125,-0.00189208984375,0.6038818359375,-9.35,1.26,-2.65,-0.03,0.01,-0.06,0.0,0.0,0.0,0.0,0.0,0.0005654865214448149,-3.7183156302522657e-07,0.0,0.0,0.0,-0.0006575426089446232,0.9999997838188354,6.252815984571295e-05,0.0,0.0,0.0,0.0,-0.00014541432522258897
1750344450.4863985,0.11041259765625,0.7879638671875,-0.002197265625,0.60577392578125,-9.36,1.27,-2.6,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,0.0,0.000188495562894185,-4.131462664869174e-08,0.0,0.0,0.0,-0.00021918089235101556,0.9999999759798679,-0.00037709827907645907,0.0,0.0,0.0,0.0,0.0008769727420382763
1750344450.6407695,0.11138916015625,0.78704833984375,-0.00225830078125,0.6068115234375,-9.37,1.29,-2.58,0.04,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,-6.283184118561683e-05,-4.590511945012766e-09,0.0,0.0,0.0,7.306028064338243e-05,0.9999999973310977,-0.0006911361668997136,0.0,0.0,0.0,0.0,0.0016072934113946823
1750344450.784734,0.1114501953125,0.7877197265625,-0.002197265625,0.6058349609375,-9.36,1.28,-2.61,-0.06,0.02,-0.07,0.0,0.0,0.0,0.0,0.0,-6.283184118561683e-05,-4.590511945012766e-09,0.0,0.0,0.0,7.306028064338243e-05,0.9999999973310977,-0.0010680670199790367,0.0,0.0,0.0,0.0,0.002483876790648922
1750344450.9452312,0.11065673828125,0.78863525390625,-0.00238037109375,0.60479736328125,-9.36,1.27,-2.63,0.01,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,-6.283184118561683e-05,-4.590511945012766e-09,0.0,0.0,0.0,7.306028064338243e-05,0.9999999973310977,-0.0010680670199790367,0.0,0.0,0.0,0.0,0.002483876790648922
1750344451.093033,0.110595703125,0.7886962890625,-0.0023193359375,0.604736328125,-9.35,1.27,-2.63,0.01,0.06,-0.1,0.0,0.0,0.0,0.0,0.0,0.0004398229025802067,-2.2493515839494538e-07,0.0,0.0,0.0,-0.0005114220466262906,0.9999998692237365,-0.0005024027354288848,0.0,0.0,0.0,0.0,0.001168378454485778
1750344451.2391274,0.110595703125,0.78875732421875,-0.0023193359375,0.60467529296875,-9.35,1.27,-2.63,0.01,0.04,-0.04,0.0,0.0,0.0,0.0,0.0,0.000753981867010013,-6.61033828784907e-07,0.0,0.0,0.0,-0.0008767234381185979,0.9999996156779327,1.318355028906166e-07,0.0,0.0,0.0,0.0,-3.0659419276947084e-07
1750344451.3882794,0.10833740234375,0.78936767578125,-0.00115966796875,0.60430908203125,-9.35,1.26,-2.64,-0.03,0.32,-0.1,0.0,0.0,0.0,0.0,0.0,0.0011938036990440616,-1.6571744396376431e-06,0.0,0.0,0.0,-0.001388145173539495,0.9999990365260244,0.0008797823166889814,0.0,0.0,0.0,0.0,-0.0020460053876487946
1750344451.532972,0.10888671875,0.790283203125,-0.00347900390625,0.60296630859375,-9.35,1.23,-2.67,-0.12,-0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0013822984207950302,-2.2218068146118153e-06,0.0,0.0,0.0,-0.0016073258213719945,0.9999987082510177,0.0011939131136187112,0.0,0.0,0.0,0.0,-0.002776542124694678
1750344451.688814,0.1085205078125,0.7913818359375,-0.0042724609375,0.60162353515625,-9.34,1.21,-2.7,0.09,0.17,-0.14,0.0,0.0,0.0,0.0,0.0,0.001822118327726315,-3.86061640067048e-06,0.0,0.0,0.0,-0.0021187469971693114,0.999997755453062,0.0018844009308677722,0.0,0.0,0.0,0.0,-0.004382327746204122
1750344451.833192,0.109375,0.791259765625,-0.004638671875,0.6015625,-9.34,1.21,-2.7,0.02,0.04,-0.07,0.0,0.0,0.0,0.0,0.0,0.0020734431560592054,-4.999059897664581e-06,0.0,0.0,0.0,-0.0024109874213991034,0.9999970935656033,0.0021357671244980965,0.0,0.0,0.0,0.0,-0.004966900289530458
1750344451.985838,0.110595703125,0.7906494140625,-0.00390625,0.6021728515625,-9.34,1.24,-2.69,0.04,0.08,-0.06,0.0,0.0,0.0,0.0,0.0,0.0020734431560592054,-4.999059897664581e-06,0.0,0.0,0.0,-0.0024109874213991034,0.9999970935656033,0.0018845098608246786,0.0,0.0,0.0,0.0,-0.004382581071685301
1750344452.1352386,0.11212158203125,0.789794921875,-0.00286865234375,0.60302734375,-9.34,1.28,-2.67,0.01,0.06,-0.07,0.0,0.0,0.0,0.0,0.0,0.0023875981965021885,-6.628684985345856e-06,0.0,0.0,0.0,-0.002776287672195492,0.9999961461059543,0.0019471504216633183,0.0,0.0,0.0,0.0,-0.004528256794565858
1750344452.2855504,0.1123046875,0.78973388671875,-0.0028076171875,0.60308837890625,-9.34,1.28,-2.67,-0.06,0.11,-0.08,0.0,0.0,0.0,0.0,0.0,0.0027017519624914165,-8.487832221092395e-06,0.0,0.0,0.0,-0.0031415875525096977,0.9999950652016488,0.0016959538891392508,0.0,0.0,0.0,0.0,-0.003944078811951747
1750344452.4371178,0.11163330078125,0.79034423828125,-0.003173828125,0.6024169921875,-9.34,1.26,-2.68,-0.03,-0.02,-0.03,0.0,0.0,0.0,0.0,0.0,0.0027017519624914165,-8.487832221092395e-06,0.0,0.0,0.0,-0.0031415875525096977,0.9999950652016488,0.0015076306961931153,0.0,0.0,0.0,0.0,-0.0035061178981235256
1750344452.5925,0.11114501953125,0.79071044921875,-0.003173828125,0.60205078125,-9.34,1.26,-2.69,0.06,-0.05,-0.11,0.0,0.0,0.0,0.0,0.0,0.0027017519624914165,-8.487832221092395e-06,0.0,0.0,0.0,-0.0031415875525096977,0.9999950652016488,0.0011307723097605353,0.0,0.0,0.0,0.0,-0.0026297030459547345
1750344452.7369716,0.11102294921875,0.79071044921875,-0.00323486328125,0.60205078125,-9.34,1.26,-2.69,0.01,0.04,-0.09,0.0,0.0,0.0,0.0,0.0,0.002638921321534096,-8.097641061667326e-06,0.0,0.0,0.0,-0.00306852761102434,0.9999952920580678,0.0008167235875130947,0.0,0.0,0.0,0.0,-0.0018993571802630122
1750344452.8831165,0.111083984375,0.79046630859375,-0.00335693359375,0.602294921875,-9.34,1.26,-2.69,0.0,0.1,-0.07,0.0,0.0,0.0,0.0,0.0,0.002638921321534096,-8.097641061667326e-06,0.0,0.0,0.0,-0.00306852761102434,0.9999952920580678,0.0008796800340330192,0.0,0.0,0.0,0.0,-0.0020457675210070227
1750344453.0342238,0.111083984375,0.790283203125,-0.00341796875,0.60260009765625,-9.34,1.25,-2.68,-0.01,0.01,-0.05,0.0,0.0,0.0,0.0,0.0,0.002764582545763021,-8.887204226434297e-06,0.0,0.0,0.0,-0.0032146474772258697,0.9999948330074496,0.0006909354311634229,0.0,0.0,0.0,0.0,-0.0016068265841009846
1750344453.18731,0.111083984375,0.790283203125,-0.00341796875,0.60260009765625,-9.34,1.25,-2.68,0.0,0.13,-0.05,0.0,0.0,0.0,0.0,0.0,0.0028902435338830387,-9.713490740782537e-06,0.0,0.0,0.0,-0.0033607672747907333,0.9999943526057158,0.00018844613069980996,0.0,0.0,0.0,0.0,-0.0004382468155809543
1750344453.340627,0.11126708984375,0.7904052734375,-0.00360107421875,0.60235595703125,-9.34,1.25,-2.68,0.05,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.003015904275162087,-1.0576500534057454e-05,0.0,0.0,0.0,-0.0035068870005990965,0.9999938508528765,0.00031442448949716567,0.0,0.0,0.0,0.0,-0.0007312197430166652
1750344453.4831965,0.11138916015625,0.79058837890625,-0.0037841796875,0.60211181640625,-9.34,1.25,-2.69,0.03,0.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0025760906130568996,-7.716630689630355e-06,0.0,0.0,0.0,-0.0029954676401646348,0.9999955135767443,-0.00012436000252211024,0.0,0.0,0.0,0.0,0.00028920930819095324
1750344453.6381812,0.10955810546875,0.7923583984375,-0.00421142578125,0.60009765625,-9.33,1.22,-2.74,-0.06,-0.06,-0.12,0.0,0.0,0.0,0.0,0.0,0.002450429054787262,-6.9821526778934825e-06,0.0,0.0,0.0,-0.0028493476768577993,0.9999959406006689,-0.00025031400395568904,0.0,0.0,0.0,0.0,0.0005821255905946248
1750344453.7832189,0.10699462890625,0.79522705078125,-0.004150390625,0.5968017578125,-9.31,1.18,-2.82,0.03,0.14,-0.12,0.0,0.0,0.0,0.0,0.0,0.002199105309968422,-5.623367193687833e-06,0.0,0.0,0.0,-0.0025571075578576163,0.9999967305951243,-0.0004388070459572308,0.0,0.0,0.0,0.0,0.0010204815022261172
1750344453.937843,0.107177734375,0.79473876953125,-0.004150390625,0.597412109375,-9.32,1.19,-2.8,0.06,0.06,-0.08,0.0,0.0,0.0,0.0,0.0,0.002199105309968422,-5.623367193687833e-06,0.0,0.0,0.0,-0.0025571075578576163,0.9999967305951243,-0.0004388070459572308,0.0,0.0,0.0,0.0,0.0010204815022261172
1750344454.090662,0.107666015625,0.7935791015625,-0.0050048828125,0.59881591796875,-9.33,1.18,-2.77,0.03,-0.01,-0.11,0.0,0.0,0.0,0.0,0.0,0.0023247672760632605,-6.284398118043821e-06,0.0,0.0,0.0,-0.0027032276397187475,0.9999963462734891,-0.0005017450993550613,0.0,0.0,0.0,0.0,0.0011668490682675836
1750344454.233119,0.10833740234375,0.7926025390625,-0.005615234375,0.60003662109375,-9.33,1.18,-2.74,0.05,0.05,-0.06,0.0,0.0,0.0,0.0,0.0,0.0023247672760632605,-6.284398118043821e-06,0.0,0.0,0.0,-0.0027032276397187475,0.9999963462734891,-0.0005645560252239665,0.0,0.0,0.0,0.0,0.0013129209888929445
1750344454.3894494,0.1094970703125,0.7921142578125,-0.00567626953125,0.6004638671875,-9.34,1.2,-2.73,0.06,0.09,-0.14,0.0,0.0,0.0,0.0,0.0,0.002890243522707422,-9.713490665640422e-06,0.0,0.0,0.0,-0.003360767261795609,0.9999943526057595,6.466032720518148e-05,0.0,0.0,0.0,0.0,-0.0001503728539655393
1750344454.5333087,0.10968017578125,0.7918701171875,-0.0059814453125,0.60076904296875,-9.34,1.19,-2.72,-0.04,0.08,-0.13,0.0,0.0,0.1885281354188919,0.08544822037220001,-0.07974931597709656,0.0030159042639864926,-1.0576500455669046e-05,0.0,0.0,0.0,-0.0035068869876039785,0.999993850852922,0.00044074225172269725,0.0,0.0,0.0,0.0,-0.00102498198075046
1750344454.6869748,0.109619140625,0.79168701171875,-0.0059814453125,0.60101318359375,-9.34,1.19,-2.72,0.03,0.07,-0.09,0.0,0.0,0.20754577219486237,0.04462694749236107,-0.12025327980518341,0.0031415647476925493,-1.1476233451009897e-05,0.0,0.0,0.0,-0.0036530066385360104,0.99999332774899,0.00088072116891919,0.0,0.0,0.0,0.0,-0.00204818876492835
