time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,joy_axis_0,joy_axis_1,Euler_angle_0,Euler_angle_1,Euler_angle_2,odom_pos_x,odom_pos_y,odom_pos_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z
1750345151.6229484,-0.14813232421875,0.71527099609375,0.00250244140625,0.68292236328125,-9.58,-1.94,-0.65,0.0,0.21,0.07,0.0,0.0,0.0,0.0,0.0,0.0005654863707490584,-6.472623669462332e-07,0.0,0.0,0.0,-0.0012420246996212073,0.9999992286870253,-9.7510872824739e-08,0.0,0.0,0.0,0.0,-0.0005832452579418261
1750345151.7727737,-0.14739990234375,0.711669921875,-0.00250244140625,0.6868896484375,-9.58,-2.02,-0.55,-0.06,-0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.0007539810925000418,-1.211894737003228e-06,0.0,0.0,0.0,-0.001607325808376812,0.9999987082510385,0.0004396294609397542,0.0,0.0,0.0,0.0,-0.0018983170461634282
1750345151.9232876,-0.14508056640625,0.70550537109375,-0.00347900390625,0.69366455078125,-9.58,-2.02,-0.36,-0.06,-0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0008796440875505351,-1.6342212018671814e-06,0.0,0.0,0.0,-0.0017534461893536884,0.9999984627120488,0.000691338354108763,0.0,0.0,0.0,0.0,-0.002483686565161123
1750345152.0728126,-0.1483154296875,0.70123291015625,-0.00335693359375,0.69732666015625,-9.58,-2.07,-0.26,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.00100530695381373,-2.093271549420406e-06,0.0,0.0,0.0,-0.0018995665328923389,0.999998195821866,0.0005658276561868105,0.0,0.0,0.0,0.0,-0.002191801221156582
1750345152.2243853,-0.14715576171875,0.69915771484375,-0.00762939453125,0.69964599609375,-9.57,-2.12,-0.2,-0.01,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.00100530695381373,-2.093271549420406e-06,0.0,0.0,0.0,-0.0018995665328923389,0.999998195821866,0.000377421043309452,0.0,0.0,0.0,0.0,-0.0020457495832671567
1750345152.383116,-0.1455078125,0.69775390625,-0.0106201171875,0.70135498046875,-9.56,-2.14,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008796440875505354,-1.6342212018671814e-06,0.0,0.0,0.0,-0.0017534461893536886,0.9999984627120488,0.00012581839074075072,0.0,0.0,0.0,0.0,-0.0014606271354329677
1750345152.5236287,-0.1444091796875,0.6959228515625,-0.00872802734375,0.70343017578125,-9.57,-2.11,-0.1,-0.04,-0.13,0.21,0.0,0.0,0.0,0.0,0.0,0.0011309696805574011,-2.5890457405164385e-06,0.0,0.0,0.0,-0.0020456868358729144,0.9999979075804957,0.00037724885740073434,0.0,0.0,0.0,0.0,-0.0020453491509213016
1750345152.6730142,-0.1461181640625,0.69512939453125,-0.00299072265625,0.703857421875,-9.58,-2.05,-0.09,-0.05,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0008168125942771285,-1.4184674442185857e-06,0.0,0.0,0.0,-0.0016803859903548575,0.999998588150465,0.0002513317074197752,0.0,0.0,0.0,0.0,-0.000584492342836686
1750345152.8234227,-0.1461181640625,0.69622802734375,0.002197265625,0.7027587890625,-9.6,-1.97,-0.12,-0.02,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0008168125942771285,-1.4184674442185857e-06,0.0,0.0,0.0,-0.0016803859903548575,0.999998588150465,6.284138417436837e-05,0.0,0.0,0.0,0.0,-0.00014614275389387944
1750345152.973599,-0.1473388671875,0.69622802734375,0.00616455078125,0.7025146484375,-9.61,-1.94,-0.12,-0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0013194634967728454,-3.401564190986806e-06,0.0,0.0,0.0,-0.002264867220467888,0.9999974351849477,0.0003772774796167033,0.0,0.0,0.0,0.0,-0.0008773894874807052
1750345153.1306148,-0.1492919921875,0.69720458984375,0.0081787109375,0.70111083984375,-9.61,-1.93,-0.16,-0.13,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0013822946837330826,-3.6907655331763774e-06,0.0,0.0,0.0,-0.0023379273206756168,0.9999972670441871,0.0003770065349053253,0.0,0.0,0.0,0.0,-0.0008767593835007564
1750345153.2769616,-0.151123046875,0.69873046875,0.0089111328125,0.69921875,-9.6,-1.95,-0.21,-0.08,-0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0013822946837330826,-3.6907655331763774e-06,0.0,0.0,0.0,-0.0023379273206756168,0.9999972670441871,0.0003770065349053253,0.0,0.0,0.0,0.0,-0.0008767593835007564
1750345153.4249852,-0.152099609375,0.6998291015625,0.0081787109375,0.6978759765625,-9.6,-1.96,-0.25,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013822946837330826,-3.6907655331763774e-06,0.0,0.0,0.0,-0.0023379273206756168,0.9999972670441871,0.0005028617400971477,0.0,0.0,0.0,0.0,-0.0011694459072026687
1750345153.5735357,-0.15399169921875,0.70172119140625,0.00799560546875,0.695556640625,-9.59,-1.99,-0.31,0.0,-0.01,-0.03,0.0,0.0,0.0,0.0,0.0,0.0013822946837330826,-3.6907655331763774e-06,0.0,0.0,0.0,-0.0023379273206756168,0.9999972670441871,0.00025143127343716406,0.0,0.0,0.0,0.0,-0.0005847238917143347
