time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749724240.9104886,359.75,10.88,-86.62,-0.11,0.00,0.12,1.74,9.60,0.68,-0.01,-0.01,-0.01,-13.06,-22.69,-10.88,0.7271,0.6744,-0.1290,0.0012,31,76,82
1749724241.0413935,0.06,10.75,-86.69,-0.44,0.23,-0.48,1.38,9.85,0.06,-0.10,-0.09,-0.00,-14.19,-23.06,-10.88,0.7266,0.6749,-0.1292,-0.0013,31,76,82
1749724241.184417,359.63,11.94,-85.31,-1.91,-0.29,-0.97,0.11,9.26,-0.19,-0.21,-0.06,0.52,-13.50,-23.06,-12.50,0.7348,0.6639,-0.1388,0.0023,31,73,82
1749724241.3071117,354.69,19.31,-83.44,-2.37,-0.33,-0.10,0.86,8.86,0.94,-0.31,-0.33,1.55,-15.50,-22.87,-11.50,0.7438,0.6367,-0.1996,0.0387,31,66,89
1749724241.4423103,342.69,35.06,-84.25,-0.14,0.11,-0.43,6.05,8.46,0.22,0.13,-0.69,2.28,-17.50,-21.19,-11.75,0.7244,0.6036,-0.3119,0.1168,31,47,107
1749724241.5979514,330.81,49.88,-83.69,3.00,-1.29,-0.78,10.50,4.98,-0.09,-0.20,-0.30,1.55,-18.00,-18.87,-11.88,0.7081,0.5552,-0.3956,0.1841,31,30,0
1749724241.7233183,326.56,53.56,-80.00,2.75,-1.73,-0.22,10.64,4.00,0.78,-0.07,0.22,-0.33,-18.37,-16.50,-12.56,0.7113,0.5327,-0.4059,0.2133,31,28,119
1749724241.852802,331.19,47.00,-77.69,1.39,-1.18,-0.28,8.56,5.34,1.13,0.03,0.44,-1.09,-16.56,-17.19,-12.56,0.7346,0.5482,-0.3543,0.1852,31,37,110
1749724241.9964042,338.13,37.13,-77.19,-1.55,0.24,-0.03,4.36,7.86,1.69,0.11,0.17,-1.48,-13.19,-19.19,-13.19,0.7540,0.5744,-0.2861,0.1404,31,50,98
1749724242.1201591,347.25,26.87,-78.00,-0.72,-0.75,0.20,3.48,7.92,1.87,0.18,0.22,-1.30,-8.50,-21.37,-14.56,0.7652,0.5978,-0.2245,0.0814,31,62,90
1749724242.2490282,353.69,18.62,-79.12,-1.14,0.24,-0.30,1.90,9.40,1.42,0.22,0.17,-0.90,-4.75,-22.06,-14.25,0.7661,0.6182,-0.1714,0.0396,31,71,81
1749724242.3901527,358.75,12.31,-80.62,-0.96,-0.07,-0.24,1.12,9.38,1.30,0.20,0.19,-0.64,-2.06,-22.06,-11.75,0.7606,0.6358,-0.1309,0.0067,31,75,76
1749724242.5126624,1.00,9.00,-81.37,-0.44,0.02,-0.23,1.09,9.59,1.21,0.07,0.09,-0.36,0.69,-24.00,-11.88,0.7573,0.6440,-0.1080,-0.0075,31,77,73
1749724242.654041,1.56,7.44,-81.44,-0.82,-0.05,0.13,0.85,9.78,1.49,0.10,0.09,-0.07,1.88,-23.00,-12.38,0.7570,0.6466,-0.0939,-0.0104,31,78,72
1749724242.7864265,1.75,7.00,-82.00,-0.25,0.13,-0.08,0.93,9.77,1.29,0.06,0.03,0.01,2.25,-22.25,-12.56,0.7538,0.6506,-0.0916,-0.0117,31,78,71
1749724242.917938,1.44,7.19,-82.00,0.16,-0.02,0.06,1.40,9.60,1.41,-0.06,-0.01,0.04,2.25,-23.37,-10.56,0.7542,0.6501,-0.0922,-0.0098,31,77,72
1749724243.042422,1.25,7.50,-81.87,0.02,-0.12,0.00,1.31,9.50,1.37,-0.03,-0.03,0.03,2.25,-22.69,-12.25,0.7548,0.6491,-0.0942,-0.0085,31,77,72
1749724243.1742368,1.06,7.81,-81.87,-0.04,-0.02,0.02,1.28,9.59,1.39,-0.03,-0.03,0.04,2.25,-23.00,-11.38,0.7549,0.6487,-0.0963,-0.0071,31,77,72
1749724243.3063724,1.06,8.00,-81.75,0.01,-0.12,0.03,1.38,9.48,1.42,-0.01,0.00,0.00,2.25,-23.37,-11.75,0.7556,0.6476,-0.0986,-0.0073,31,76,73
1749724243.4360273,1.00,8.13,-81.69,-0.07,-0.04,0.06,1.30,9.56,1.46,-0.00,0.01,0.00,2.69,-23.75,-12.56,0.7559,0.6471,-0.0992,-0.0067,31,76,73
1749724243.569119,1.00,8.13,-81.75,-0.08,0.09,-0.12,1.30,9.70,1.26,0.01,0.02,0.02,2.00,-23.37,-12.56,0.7554,0.6476,-0.0997,-0.0065,31,76,73
1749724243.7078474,0.88,8.19,-81.75,0.00,-0.17,0.03,1.38,9.37,1.43,-0.01,0.01,-0.00,1.56,-22.69,-11.75,0.7555,0.6475,-0.1000,-0.0062,31,76,73
1749724243.8332546,0.75,8.25,-81.75,-0.20,0.09,-0.07,1.21,9.69,1.30,0.02,0.03,0.02,2.00,-23.75,-12.25,0.7552,0.6477,-0.1000,-0.0050,31,76,73
1749724243.9616644,0.69,8.38,-81.69,0.10,-0.07,-0.02,1.54,9.51,1.38,-0.03,-0.02,0.02,2.69,-23.75,-12.25,0.7559,0.6469,-0.1008,-0.0046,31,76,74
1749724244.0969937,0.56,8.44,-81.56,-0.03,-0.12,0.07,1.41,9.47,1.49,-0.02,0.02,0.00,1.56,-23.75,-12.25,0.7564,0.6462,-0.1010,-0.0041,31,76,73
1749724244.2250023,0.50,8.56,-81.50,-0.14,0.03,0.02,1.31,9.62,1.46,0.00,0.01,0.03,1.56,-23.75,-12.56,0.7570,0.6455,-0.1015,-0.0034,31,75,73
1749724244.364686,0.44,8.69,-81.44,0.15,-0.07,0.01,1.63,9.51,1.45,-0.02,-0.03,0.02,1.19,-22.69,-11.38,0.7573,0.6449,-0.1027,-0.0031,31,75,74
1749724244.4929557,0.44,8.69,-81.44,-0.02,-0.10,0.11,1.49,9.58,1.38,0.05,-0.03,-0.00,1.19,-23.00,-13.06,0.7571,0.6451,-0.1027,-0.0030,31,75,74
1749724244.6306489,0.44,8.69,-81.50,-0.06,0.02,0.01,1.42,9.61,1.44,-0.00,0.00,0.01,1.56,-23.00,-12.25,0.7570,0.6453,-0.1027,-0.0031,31,75,74
1749724244.7623186,0.44,8.69,-81.50,0.00,0.02,-0.05,1.47,9.61,1.37,0.02,-0.00,-0.00,1.56,-22.69,-12.25,0.7568,0.6456,-0.1028,-0.0030,31,76,74
1749724244.8916326,0.44,8.69,-81.56,-0.02,-0.04,0.10,1.46,9.54,1.51,0.02,-0.01,0.00,1.19,-23.75,-12.56,0.7563,0.6460,-0.1032,-0.0033,31,75,74
1749724245.0242214,0.44,8.75,-81.69,-0.04,-0.01,-0.04,1.44,9.58,1.34,0.01,0.00,-0.00,1.19,-23.75,-12.56,0.7556,0.6468,-0.1033,-0.0031,31,75,74
1749724245.156045,0.44,8.69,-81.75,0.05,-0.06,-0.02,1.54,9.52,1.36,0.00,-0.02,0.01,1.25,-24.19,-11.38,0.7555,0.6469,-0.1035,-0.0033,31,75,74
1749724245.2963402,0.50,8.69,-81.69,0.01,-0.01,-0.03,1.51,9.58,1.35,-0.00,0.00,-0.01,1.56,-23.37,-12.25,0.7556,0.6467,-0.1036,-0.0036,31,75,74
1749724245.4240122,0.63,8.63,-81.69,-0.06,-0.06,0.01,1.37,9.50,1.36,0.01,-0.00,-0.01,1.56,-23.37,-12.56,0.7558,0.6466,-0.1031,-0.0043,31,76,74
1749724245.5560498,0.69,8.63,-81.62,0.04,-0.19,0.00,1.51,9.39,1.41,-0.02,-0.02,-0.01,0.88,-23.75,-11.00,0.7560,0.6463,-0.1034,-0.0046,31,75,73
1749724245.6901817,0.69,8.63,-81.56,-0.09,-0.02,0.04,1.38,9.56,1.46,0.00,0.02,-0.01,1.56,-23.00,-11.38,0.7565,0.6458,-0.1033,-0.0048,31,75,73
1749724245.8227878,0.69,8.63,-81.44,0.01,-0.17,0.08,1.48,9.40,1.51,-0.02,0.01,0.00,0.88,-23.00,-11.75,0.7572,0.6450,-0.1031,-0.0048,31,75,74
1749724245.9522116,0.69,8.56,-81.37,-0.04,0.00,-0.07,1.42,9.59,1.37,0.01,0.02,-0.01,2.25,-23.37,-12.56,0.7574,0.6448,-0.1028,-0.0046,31,75,74
1749724246.0882719,0.69,8.56,-81.37,-0.02,-0.01,-0.04,1.43,9.57,1.40,0.00,-0.01,0.00,1.56,-23.37,-12.25,0.7575,0.6447,-0.1027,-0.0049,31,76,73
1749724246.2101128,0.69,8.56,-81.44,-0.04,-0.18,0.03,1.42,9.40,1.47,0.01,0.01,-0.01,2.00,-23.00,-11.38,0.7573,0.6450,-0.1029,-0.0048,31,75,73
1749724246.3468573,0.75,8.63,-81.50,-0.13,-0.08,0.00,1.33,9.50,1.42,0.04,0.04,-0.01,2.00,-22.69,-11.69,0.7567,0.6456,-0.1035,-0.0050,31,76,73
1749724246.4853053,0.75,8.63,-81.56,0.13,-0.09,0.00,1.60,9.49,1.40,-0.00,-0.01,-0.01,1.19,-23.37,-11.69,0.7563,0.6459,-0.1036,-0.0051,31,75,73
1749724246.6171103,0.75,8.56,-81.69,0.24,-0.10,0.05,1.62,9.50,1.41,-0.01,0.01,-0.05,1.56,-22.69,-11.25,0.7560,0.6465,-0.1026,-0.0052,31,75,73
1749724246.746503,1.12,8.19,-81.25,-0.64,0.03,-0.53,0.76,9.62,0.94,-0.10,0.02,0.00,2.69,-23.37,-12.19,0.7585,0.6437,-0.1011,-0.0078,31,76,73
1749724246.880025,359.88,10.63,-78.87,-2.77,-0.12,0.72,-0.96,9.33,2.58,-0.39,-0.15,0.73,1.19,-22.69,-13.25,0.7712,0.6253,-0.1193,0.0007,31,74,76
1749724247.015997,354.44,20.62,-78.94,-3.96,-1.37,0.97,-0.50,7.62,2.73,-0.05,-0.92,2.04,-0.56,-22.25,-13.88,0.7653,0.6068,-0.2108,0.0422,31,63,86
1749724247.141082,342.13,39.31,-85.81,1.16,1.78,-0.43,9.38,8.31,-1.28,0.01,-1.61,2.57,-7.69,-21.56,-12.06,0.7136,0.5885,-0.3615,0.1172,31,41,108
1749724247.2967463,329.44,55.56,-86.69,3.87,-1.57,-0.83,12.05,3.81,-0.52,-0.12,-0.10,1.79,-18.37,-17.75,-10.56,0.6915,0.5258,-0.4556,0.1945,31,23,0
1749724247.4495504,324.63,59.63,-81.06,2.31,-0.84,-0.55,10.81,3.76,0.25,-0.18,0.68,-0.60,-18.75,-14.06,-12.56,0.7021,0.5021,-0.4534,0.2222,31,86,0
1749724247.5767474,332.31,47.56,-75.62,0.82,-3.80,0.13,8.06,2.59,1.76,0.12,0.68,-1.57,-16.56,-16.25,-13.25,0.7417,0.5306,-0.3673,0.1827,31,37,105
1749724247.709703,338.69,36.13,-76.37,-0.73,3.59,-0.88,5.05,11.29,0.97,0.41,0.94,-1.47,-11.75,-19.00,-13.38,0.7598,0.5730,-0.2736,0.1396,31,53,92
1749724247.8426523,350.31,21.31,-78.12,-0.68,-0.85,0.52,3.35,8.14,2.23,-0.07,0.10,-1.34,-5.38,-22.69,-13.50,0.7698,0.6091,-0.1808,0.0603,31,65,81
1749724247.9755683,354.81,13.44,-78.31,-2.50,0.14,0.32,-0.18,9.43,2.20,0.17,0.43,-0.65,-0.19,-23.00,-13.25,0.7725,0.6227,-0.1191,0.0339,31,71,74
1749724248.1056178,357.19,9.50,-79.56,-0.85,0.60,-0.24,0.74,10.12,1.48,0.15,0.04,-0.31,0.88,-22.69,-13.25,0.7667,0.6351,-0.0915,0.0177,31,74,71
1749724248.2380888,358.50,8.13,-80.56,-0.06,-0.07,-0.18,1.32,9.50,1.39,0.11,0.02,-0.09,3.25,-22.75,-11.38,0.7621,0.6418,-0.0846,0.0098,31,75,70
1749724248.3731642,358.81,7.94,-81.31,-0.12,-0.15,-0.14,1.22,9.44,1.32,0.03,-0.10,0.01,3.69,-22.06,-12.25,0.7580,0.6467,-0.0846,0.0077,31,76,70
1749724248.5006924,358.94,8.19,-81.44,0.04,-0.25,0.04,1.44,9.34,1.48,-0.01,-0.00,0.02,2.88,-23.50,-11.38,0.7573,0.6470,-0.0886,0.0070,31,75,70
1749724248.637581,358.50,8.50,-81.50,-0.01,-0.03,-0.10,1.43,9.55,1.32,0.04,0.01,0.02,3.25,-23.06,-11.38,0.7565,0.6476,-0.0900,0.0097,31,75,71
1749724248.7636127,358.13,8.75,-81.75,-0.05,0.19,-0.07,1.58,9.67,1.50,-0.02,-0.00,0.05,2.88,-23.06,-11.00,0.7553,0.6489,-0.0909,0.0122,31,74,72
1749724248.9010751,357.88,8.94,-81.81,0.07,-0.27,-0.02,1.60,9.31,1.35,-0.01,0.00,0.01,3.25,-23.50,-11.00,0.7550,0.6491,-0.0917,0.0139,31,74,72
1749724249.0350218,357.69,9.06,-81.81,-0.18,-0.01,0.02,1.35,9.57,1.40,-0.01,0.01,0.02,3.25,-23.50,-13.06,0.7549,0.6492,-0.0916,0.0151,31,74,72
1749724249.165439,357.63,9.06,-81.69,-0.03,0.06,0.03,1.51,9.64,1.43,-0.02,-0.03,0.01,2.88,-23.06,-12.25,0.7557,0.6483,-0.0916,0.0153,31,74,72
1749724249.2943726,357.69,9.06,-81.62,0.04,-0.14,-0.06,1.60,9.43,1.33,0.00,0.00,-0.01,2.19,-23.06,-11.00,0.7557,0.6482,-0.0917,0.0152,31,74,71
1749724249.4233935,357.63,9.19,-81.62,-0.07,-0.02,0.03,1.49,9.55,1.43,0.01,-0.01,0.02,2.88,-23.87,-11.00,0.7559,0.6479,-0.0924,0.0156,31,74,71
1749724249.5580513,357.56,9.25,-81.62,-0.05,-0.10,0.03,1.52,9.46,1.43,0.00,-0.00,0.01,2.88,-23.06,-12.25,0.7558,0.6480,-0.0928,0.0161,31,74,72
1749724249.6942859,357.44,9.25,-81.62,-0.13,0.04,0.01,1.45,9.62,1.42,-0.02,-0.03,0.03,2.19,-23.06,-11.75,0.7559,0.6479,-0.0930,0.0166,31,74,72
1749724249.8290315,357.31,9.38,-81.62,-0.08,0.00,-0.04,1.53,9.47,1.41,-0.02,-0.01,0.00,1.75,-23.87,-12.25,0.7557,0.6480,-0.0931,0.0173,31,74,72
1749724249.9523087,357.31,9.38,-81.62,-0.10,-0.05,-0.02,1.49,9.51,1.37,0.00,-0.00,0.00,2.56,-23.50,-12.56,0.7559,0.6478,-0.0930,0.0175,31,74,72
1749724250.0919738,357.31,9.38,-81.56,-0.11,-0.02,-0.02,1.48,9.54,1.38,-0.00,0.00,0.00,1.75,-23.87,-11.00,0.7562,0.6474,-0.0929,0.0177,31,73,72
1749724250.2203972,357.25,9.38,-81.44,-0.08,-0.05,0.00,1.52,9.50,1.43,-0.03,0.01,-0.00,3.69,-23.06,-11.38,0.7568,0.6468,-0.0928,0.0179,31,74,72
1749724250.349898,357.31,9.38,-81.25,-0.03,-0.04,0.00,1.57,9.51,1.45,-0.01,0.02,-0.00,1.75,-24.25,-12.25,0.7578,0.6456,-0.0928,0.0178,31,74,72
1749724250.4884634,357.25,9.38,-81.19,-0.08,0.02,0.01,1.51,9.58,1.49,0.00,0.02,-0.01,2.19,-23.50,-12.25,0.7583,0.6451,-0.0922,0.0180,31,73,72
1749724250.6207802,357.25,9.31,-81.06,-0.05,-0.01,-0.04,1.53,9.54,1.45,-0.00,0.00,-0.00,2.56,-22.75,-11.38,0.7590,0.6443,-0.0920,0.0180,31,73,72
1749724250.743179,357.31,9.38,-81.00,-0.03,-0.15,0.00,1.56,9.39,1.50,-0.00,0.00,-0.01,2.88,-22.37,-11.75,0.7594,0.6438,-0.0923,0.0178,31,73,72
1749724250.8800602,357.31,9.38,-80.87,-0.15,0.03,-0.03,1.44,9.59,1.49,-0.01,0.00,0.00,2.19,-23.50,-11.00,0.7599,0.6432,-0.0926,0.0175,31,74,72
1749724251.0149212,357.44,9.38,-80.75,0.00,-0.11,-0.06,1.60,9.43,1.49,-0.01,-0.00,-0.01,2.56,-23.50,-12.56,0.7608,0.6420,-0.0933,0.0167,31,73,72
1749724251.1467113,357.56,9.38,-80.75,-0.06,-0.01,0.01,1.53,9.52,1.56,-0.02,-0.02,-0.00,1.75,-23.50,-11.38,0.7609,0.6418,-0.0939,0.0161,31,73,72
1749724251.2833989,357.63,9.38,-80.69,-0.15,-0.21,0.12,1.44,9.33,1.68,0.01,-0.02,-0.01,2.19,-23.50,-11.75,0.7612,0.6415,-0.0941,0.0157,31,74,72
1749724251.4081042,357.69,9.31,-80.94,-0.08,0.03,0.00,1.51,9.58,1.52,0.02,0.01,0.01,1.50,-23.50,-11.75,0.7598,0.6431,-0.0943,0.0152,31,73,72
1749724251.5466259,357.63,9.31,-81.00,-0.16,-0.02,0.01,1.42,9.49,1.53,-0.00,0.00,0.00,2.56,-22.06,-12.25,0.7595,0.6435,-0.0940,0.0155,31,73,72
1749724251.6771472,357.63,9.31,-81.06,-0.03,-0.11,-0.03,1.55,9.44,1.46,0.02,-0.00,-0.01,1.75,-23.06,-11.75,0.7592,0.6439,-0.0940,0.0155,31,74,72
1749724251.817049,357.56,9.31,-81.12,-0.06,0.08,0.07,1.52,9.64,1.55,-0.00,0.00,0.00,2.88,-23.50,-11.38,0.7586,0.6446,-0.0937,0.0159,31,73,72
1749724251.9446456,357.56,9.31,-81.25,-0.07,-0.05,-0.01,1.51,9.50,1.45,0.01,-0.01,-0.01,2.56,-23.50,-11.38,0.7581,0.6453,-0.0935,0.0159,31,73,72
1749724252.0746005,357.63,9.38,-81.06,-0.82,0.43,-0.20,0.78,9.98,1.29,-0.15,-0.15,0.06,2.88,-23.06,-11.00,0.7593,0.6435,-0.0955,0.0151,31,74,72
1749724252.2132342,357.63,11.88,-80.19,-2.30,0.29,-0.33,-0.15,9.78,1.24,-0.40,-0.48,0.82,1.75,-23.06,-12.25,0.7642,0.6322,-0.1265,0.0170,31,71,75
1749724252.346554,349.31,24.31,-78.81,-3.33,-1.81,0.31,0.71,6.95,2.04,0.03,-0.88,2.14,-1.88,-22.06,-13.56,0.7636,0.6052,-0.2134,0.0714,31,58,91
1749724252.4974792,339.31,41.13,-81.62,0.58,-1.56,0.58,7.04,5.74,1.65,-0.20,-0.23,2.13,-8.56,-21.69,-12.75,0.7327,0.5712,-0.3452,0.1335,31,37,0
1749724252.62342,329.13,55.44,-80.69,3.13,-0.31,-0.63,11.21,5.17,0.25,-0.17,0.33,0.71,-14.88,-18.25,-11.69,0.7126,0.5114,-0.4370,0.1993,31,22,159
1749724252.7560048,327.56,55.63,-78.06,2.10,-1.78,-0.29,10.26,3.84,0.47,0.17,0.22,-0.74,-18.50,-16.19,-12.50,0.7181,0.5107,-0.4250,0.2067,31,24,121
1749724252.8924313,333.63,45.81,-75.31,1.44,-0.21,-0.40,8.48,6.39,1.32,0.16,0.69,-1.53,-15.88,-17.56,-13.56,0.7468,0.5344,-0.3551,0.1749,31,36,107
1749724253.018992,343.94,30.12,-74.75,-2.08,-1.79,-0.54,2.83,6.39,1.67,0.41,0.66,-2.46,-11.06,-19.19,-15.19,0.7755,0.5723,-0.2433,0.1091,31,56,88
1749724253.1560333,354.00,17.44,-77.12,-2.09,0.40,-0.18,0.84,9.52,1.89,0.22,0.23,-1.21,-3.25,-22.87,-13.56,0.7775,0.6078,-0.1572,0.0364,31,70,74
1749724253.2790828,359.69,10.56,-78.06,-1.95,-0.42,0.04,-0.16,9.00,2.03,0.02,0.06,-0.58,1.69,-23.19,-13.25,0.7757,0.6210,-0.1127,-0.0018,31,75,70
1749724253.4108098,2.19,7.94,-78.50,-0.33,0.12,-0.34,1.00,9.78,1.56,0.12,0.04,-0.14,2.75,-22.87,-13.56,0.7729,0.6262,-0.1010,-0.0154,31,76,69
1749724253.543278,2.69,7.44,-79.06,0.25,-0.30,0.15,1.53,9.24,2.00,0.01,0.05,0.08,3.88,-22.87,-13.25,0.7705,0.6294,-0.0992,-0.0177,31,75,70
1749724253.6780145,1.75,7.94,-79.25,-0.30,0.00,0.00,1.05,9.55,1.80,0.04,0.03,0.09,3.06,-22.50,-12.00,0.7693,0.6309,-0.0999,-0.0121,31,75,71
1749724253.809672,1.56,8.56,-79.44,0.54,0.07,-0.23,2.00,9.60,1.52,0.04,-0.03,0.09,2.75,-22.87,-12.00,0.7681,0.6314,-0.1058,-0.0107,31,74,71
1749724253.9411836,0.94,9.00,-79.44,0.06,-0.08,-0.10,1.61,9.43,1.66,0.04,-0.00,0.06,2.00,-23.19,-12.75,0.7681,0.6312,-0.1079,-0.0063,31,73,72
1749724254.0777605,0.75,9.31,-79.75,0.09,-0.02,-0.10,1.68,9.50,1.61,0.02,0.01,0.03,2.00,-23.19,-12.00,0.7665,0.6327,-0.1100,-0.0050,31,73,72
1749724254.2101843,0.37,9.50,-79.87,-0.05,0.03,-0.04,1.62,9.59,1.60,0.03,0.03,0.03,3.06,-22.50,-12.50,0.7658,0.6336,-0.1102,-0.0024,31,73,72
1749724254.3398342,0.06,9.63,-79.94,0.06,0.02,-0.08,1.71,9.54,1.59,0.01,0.05,0.02,2.38,-22.19,-13.25,0.7653,0.6342,-0.1102,-0.0005,31,73,72
1749724254.4666636,359.81,9.75,-80.00,0.20,-0.08,-0.11,1.78,9.41,1.54,0.03,0.02,0.02,2.00,-23.19,-13.56,0.7650,0.6345,-0.1104,0.0011,31,73,72
1749724254.5979517,359.75,9.81,-80.06,0.00,0.02,-0.03,1.68,9.53,1.62,-0.00,-0.01,0.03,1.69,-22.87,-12.00,0.7646,0.6349,-0.1107,0.0017,31,73,72
1749724254.728966,359.69,9.94,-80.00,0.11,-0.20,-0.02,1.81,9.30,1.64,-0.02,-0.03,0.01,2.75,-22.87,-13.56,0.7649,0.6344,-0.1115,0.0017,31,73,72
