time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749724312.84523,14.63,-12.06,-74.31,-1.63,-2.09,0.87,-3.68,7.13,3.47,-0.31,0.82,-1.65,-2.06,-17.87,-15.25,0.7886,0.6039,0.0550,-0.1013,31,101,57
1749724312.9802997,23.75,-23.19,-73.31,-1.22,-4.51,-2.94,-5.09,4.12,-0.36,-1.35,0.86,-1.10,7.19,-16.19,-16.69,0.7800,0.5882,0.1360,-0.1645,31,113,40
1749724313.1139958,26.06,-28.06,-70.12,-1.37,-2.22,-0.05,-6.00,5.90,2.87,0.12,0.02,-0.12,13.38,-12.75,-16.75,0.7849,0.5676,0.1689,-0.1824,31,115,36
1749724313.243997,24.37,-24.75,-70.62,-1.30,-1.09,0.17,-5.42,7.30,3.12,0.25,-0.39,0.79,13.75,-13.00,-18.56,0.7881,0.5741,0.1418,-0.1706,31,106,42
1749724313.3710723,19.56,-15.81,-72.19,0.25,-1.57,-0.33,-2.41,7.40,2.55,0.14,-0.37,1.44,12.38,-15.25,-18.19,0.7932,0.5909,0.0647,-0.1326,31,96,54
1749724313.5055125,11.56,-5.50,-74.87,-0.27,-0.46,-0.32,-0.90,8.67,1.97,0.56,-0.37,1.43,7.19,-19.06,-18.69,0.7884,0.6104,-0.0069,-0.0760,31,86,68
1749724313.641109,4.38,4.56,-77.00,1.19,-0.65,-0.60,2.09,8.86,1.57,0.29,-0.16,1.09,2.38,-19.87,-17.50,0.7810,0.6189,-0.0791,-0.0263,31,77,81
1749724313.774325,358.94,11.44,-78.81,2.08,-1.13,-0.38,4.02,8.29,1.47,0.06,-0.60,0.59,0.50,-21.50,-17.50,0.7711,0.6247,-0.1229,0.0071,31,70,87
1749724313.9104795,356.75,14.31,-79.50,0.68,-1.05,-0.34,3.10,8.29,1.37,0.05,-0.11,0.10,-1.37,-20.87,-17.00,0.7663,0.6257,-0.1445,0.0215,31,68,89
1749724314.0314033,357.56,14.38,-80.00,0.31,-1.10,0.16,2.79,8.34,1.85,0.01,-0.08,-0.08,-3.00,-21.25,-16.50,0.7637,0.6278,-0.1497,0.0156,31,70,87
1749724314.1766071,358.06,13.63,-80.69,-0.24,-0.76,-0.04,2.06,8.63,1.50,-0.06,-0.02,-0.11,-1.56,-21.00,-17.25,0.7607,0.6328,-0.1445,0.0123,31,71,85
1749724314.3076243,358.81,13.00,-80.81,-0.03,-0.85,-0.02,2.16,8.57,1.49,0.02,0.02,-0.09,-1.19,-21.37,-15.25,0.7599,0.6343,-0.1417,0.0072,31,72,84
1749724314.429997,359.31,12.44,-80.87,-0.01,-0.69,-0.18,2.10,8.76,1.33,-0.03,-0.05,-0.06,-1.56,-21.56,-15.69,0.7599,0.6352,-0.1382,0.0043,31,74,84
1749724314.5700521,359.75,12.06,-80.81,-0.43,-0.59,-0.09,1.64,8.90,1.42,0.00,0.04,-0.02,-2.00,-22.00,-16.06,0.7603,0.6351,-0.1368,0.0013,31,73,84
1749724314.7076166,359.81,12.06,-80.75,-0.01,-0.77,-0.30,2.03,8.68,1.23,0.01,-0.00,0.00,-0.50,-22.69,-16.00,0.7605,0.6348,-0.1365,0.0012,31,73,84
1749724314.832382,359.69,12.06,-80.69,-0.22,-0.66,-0.10,1.83,8.79,1.44,0.00,0.02,0.03,-0.75,-22.25,-16.50,0.7609,0.6344,-0.1365,0.0021,31,73,84
1749724314.9695747,359.56,12.25,-80.62,-0.04,-0.56,-0.20,2.00,8.86,1.32,0.02,0.03,0.01,-0.50,-22.00,-17.25,0.7612,0.6339,-0.1372,0.0029,31,73,84
1749724315.1042802,359.50,12.25,-80.56,-0.06,-0.05,0.04,2.01,9.40,1.61,0.01,0.02,-0.00,-1.56,-21.56,-16.37,0.7615,0.6336,-0.1367,0.0033,31,73,84
1749724315.2363274,359.56,12.25,-80.56,-0.05,0.01,0.00,2.02,9.46,1.57,0.01,0.00,-0.01,-2.00,-21.25,-16.00,0.7615,0.6335,-0.1373,0.0027,31,73,84
1749724315.37061,359.69,12.19,-80.56,-0.01,0.09,0.02,2.05,9.55,1.58,-0.02,-0.03,0.00,-0.75,-22.00,-17.56,0.7614,0.6335,-0.1376,0.0018,31,73,84
1749724315.4962552,359.88,12.13,-80.50,-0.01,0.04,0.02,2.01,9.42,1.57,-0.04,0.03,-0.02,-1.56,-21.56,-16.37,0.7619,0.6329,-0.1375,0.0008,31,73,84
1749724315.628314,359.94,12.06,-80.37,-0.16,-0.01,-0.05,1.88,9.43,1.54,-0.02,0.02,-0.01,-2.00,-22.00,-17.69,0.7625,0.6323,-0.1371,0.0001,31,73,84
1749724315.7687104,0.00,12.06,-80.37,0.13,-0.06,-0.03,2.19,9.39,1.56,-0.01,-0.03,0.00,-1.19,-20.87,-17.25,0.7627,0.6320,-0.1375,-0.0001,31,73,84
1749724315.8949907,359.94,12.00,-80.31,-0.02,-0.06,0.05,2.01,9.38,1.65,0.02,0.02,-0.00,-1.56,-21.56,-16.06,0.7628,0.6320,-0.1367,0.0004,31,73,84
1749724316.0320764,359.94,12.00,-80.31,-0.14,0.04,0.00,1.90,9.49,1.59,0.01,0.03,-0.00,-1.19,-22.00,-16.87,0.7627,0.6321,-0.1365,0.0005,31,73,84
1749724316.1676962,359.81,12.06,-80.37,-0.02,-0.03,0.00,2.02,9.42,1.60,0.01,-0.01,0.00,-1.19,-20.87,-16.87,0.7626,0.6324,-0.1364,0.0010,31,73,84
1749724316.287087,359.81,12.06,-80.37,0.13,-0.11,-0.01,2.19,9.33,1.58,-0.01,-0.03,0.02,-2.25,-22.69,-17.69,0.7627,0.6321,-0.1368,0.0009,31,73,83
1749724316.425968,359.81,12.13,-80.37,-0.05,-0.03,0.01,2.00,9.41,1.61,0.01,0.01,0.00,-2.00,-22.00,-16.87,0.7625,0.6324,-0.1370,0.0011,31,73,84
1749724316.5640535,359.81,12.13,-80.50,0.04,-0.02,0.00,2.11,9.42,1.56,0.03,-0.01,0.01,-1.19,-21.56,-17.69,0.7617,0.6332,-0.1372,0.0012,31,73,84
1749724316.6921742,359.63,12.19,-80.62,-0.10,0.06,0.00,1.96,9.52,1.54,0.02,0.02,-0.00,-0.06,-21.56,-16.50,0.7610,0.6342,-0.1369,0.0024,31,73,83
1749724316.83172,359.63,12.19,-80.62,-0.06,0.00,0.00,2.01,9.46,1.55,-0.02,-0.01,0.01,-0.50,-21.25,-17.69,0.7610,0.6340,-0.1371,0.0023,31,73,83
1749724316.9583535,359.56,12.25,-80.75,-0.08,0.05,-0.11,2.00,9.51,1.41,0.03,0.00,0.02,-1.56,-22.00,-15.69,0.7603,0.6348,-0.1378,0.0029,31,73,83
1749724317.086132,359.50,12.38,-80.81,0.02,-0.04,-0.03,2.13,9.41,1.48,0.02,-0.00,0.01,-2.00,-22.00,-16.50,0.7599,0.6350,-0.1387,0.0031,31,73,83
1749724317.2195582,359.44,12.44,-80.87,-0.06,0.02,0.01,2.05,9.48,1.52,0.03,0.04,0.01,-2.00,-22.25,-16.50,0.7596,0.6353,-0.1392,0.0037,31,73,83
1749724317.3646019,359.25,12.56,-81.12,0.07,-0.03,0.08,2.24,9.42,1.52,-0.01,-0.02,0.02,-1.19,-22.25,-16.06,0.7583,0.6367,-0.1403,0.0047,31,72,83
1749724317.490187,359.25,12.63,-81.25,-0.09,-0.03,0.02,2.05,9.42,1.47,0.02,0.01,-0.00,-1.19,-21.25,-16.06,0.7576,0.6374,-0.1405,0.0048,31,72,83
1749724317.6276102,359.19,12.69,-81.25,0.05,-0.01,-0.03,2.21,9.43,1.41,-0.01,-0.02,0.01,-2.00,-21.56,-16.50,0.7575,0.6374,-0.1411,0.0051,31,72,84
1749724317.7576575,359.19,12.69,-81.25,0.03,0.05,-0.05,2.16,9.42,1.45,-0.03,-0.00,0.00,-2.25,-22.25,-15.69,0.7578,0.6371,-0.1411,0.0052,31,72,84
1749724317.897159,359.19,12.69,-81.19,-0.08,0.08,-0.14,2.07,9.53,1.31,0.01,0.01,0.01,-1.19,-22.00,-16.50,0.7580,0.6368,-0.1410,0.0053,31,72,84
1749724318.0242543,359.19,12.81,-81.12,0.10,-0.02,-0.02,2.27,9.42,1.44,-0.01,-0.03,0.01,-2.25,-21.56,-16.50,0.7583,0.6362,-0.1420,0.0052,31,72,84
1749724318.1607327,359.63,12.63,-80.69,0.60,0.27,-0.07,2.77,9.71,1.39,-0.11,0.08,-0.12,-2.00,-21.25,-16.50,0.7612,0.6329,-0.1411,0.0022,31,72,83
1749724318.2881243,1.44,10.00,-79.25,2.49,0.29,-1.00,4.13,9.79,0.81,-0.25,0.27,-0.76,-0.06,-21.56,-16.06,0.7699,0.6271,-0.1180,-0.0121,31,75,80
1749724318.421696,8.13,-0.81,-76.94,2.74,-1.30,-0.88,2.60,8.24,1.32,-0.09,0.78,-1.78,1.69,-20.19,-17.25,0.7809,0.6212,-0.0347,-0.0555,31,88,67
1749724318.559816,17.25,-16.31,-74.25,-4.06,1.51,-0.06,-6.82,10.56,2.49,0.40,0.68,-2.06,9.50,-18.00,-16.25,0.7821,0.6028,0.0949,-0.1260,31,111,44
1749724318.6850095,24.19,-29.12,-68.62,-2.82,-3.03,0.57,-7.59,4.94,3.68,-1.39,0.52,-0.96,16.25,-13.19,-17.00,0.7960,0.5472,0.1937,-0.1715,31,123,29
1749724318.815933,26.75,-33.00,-65.44,-2.33,-0.82,-1.01,-8.06,6.54,2.43,0.16,-0.22,0.05,17.00,-11.25,-17.56,0.7985,0.5292,0.2144,-0.1907,31,124,28
1749724318.9562628,23.56,-26.69,-66.44,-1.70,-0.90,0.41,-6.11,7.12,3.91,0.33,-0.69,1.24,16.69,-12.00,-18.00,0.8062,0.5426,0.1651,-0.1686,31,112,38
1749724319.0800366,16.12,-13.81,-69.50,0.07,-0.76,0.16,-2.27,8.15,3.49,0.36,-0.70,1.94,13.25,-13.25,-18.06,0.8104,0.5706,0.0670,-0.1149,31,94,55
1749724319.2189548,5.63,0.44,-73.19,1.41,-0.68,-1.50,1.49,8.70,1.31,0.32,-0.39,1.94,7.00,-18.00,-18.56,0.8010,0.5963,-0.0416,-0.0332,31,78,74
1749724319.3542771,356.56,11.13,-74.94,0.76,0.88,-0.99,3.10,9.32,1.82,-0.03,-0.59,1.05,1.69,-21.06,-17.56,0.7913,0.6008,-0.1100,0.0256,31,66,86
1749724319.477665,353.13,17.06,-75.69,1.01,0.00,-0.46,3.94,9.06,1.83,0.17,-0.11,0.43,-0.69,-20.75,-16.19,0.7840,0.5995,-0.1534,0.0483,31,61,90
1749724319.6186955,352.69,18.75,-77.19,0.30,-0.41,-0.20,3.46,8.64,1.84,0.02,-0.51,-0.05,-2.50,-21.87,-15.88,0.7761,0.6056,-0.1688,0.0493,31,61,89
1749724319.7482023,354.06,18.19,-79.25,0.47,-0.32,0.15,3.53,8.83,1.88,0.08,0.02,-0.20,-2.88,-22.25,-15.06,0.7662,0.6179,-0.1720,0.0396,31,64,87
1749724319.8839762,355.19,17.00,-79.56,0.14,0.08,0.01,3.01,9.30,1.71,-0.02,-0.06,-0.15,-2.50,-21.87,-16.75,0.7652,0.6215,-0.1652,0.0312,31,67,86
1749724320.007173,355.88,16.25,-79.62,0.02,-0.07,-0.06,2.71,9.14,1.66,0.00,0.09,-0.08,-2.19,-21.87,-15.06,0.7653,0.6229,-0.1602,0.0274,31,68,85
1749724320.13913,356.00,15.69,-79.81,0.07,0.00,-0.08,2.72,9.30,1.58,-0.00,-0.03,-0.06,-1.00,-22.25,-15.88,0.7644,0.6252,-0.1553,0.0266,31,69,83
1749724320.2810786,356.38,15.38,-79.81,0.10,-0.07,-0.25,2.70,9.22,1.41,0.04,0.02,-0.04,-1.75,-21.56,-14.69,0.7645,0.6254,-0.1541,0.0238,31,69,83
1749724320.4070094,356.50,15.25,-79.81,0.11,0.04,-0.10,2.69,9.35,1.55,-0.01,-0.03,-0.01,-1.75,-22.25,-15.88,0.7645,0.6257,-0.1536,0.0228,31,69,83
1749724320.5351317,356.56,15.25,-79.94,0.05,0.00,-0.09,2.63,9.31,1.49,0.03,-0.01,-0.03,-2.50,-21.87,-16.69,0.7637,0.6266,-0.1534,0.0228,31,69,83
1749724320.667853,356.56,15.25,-80.06,0.00,-0.13,-0.10,2.58,9.19,1.52,0.01,0.03,-0.02,-1.00,-21.87,-15.06,0.7632,0.6272,-0.1536,0.0228,31,70,83
1749724320.8046277,356.56,15.19,-80.06,0.07,0.00,-0.05,2.65,9.31,1.56,-0.01,0.02,-0.01,-1.75,-21.87,-15.50,0.7631,0.6274,-0.1534,0.0227,31,70,82
1749724320.930837,356.44,15.38,-80.06,0.05,0.03,0.00,2.66,9.34,1.62,-0.02,-0.00,0.02,-1.00,-22.25,-15.50,0.7630,0.6271,-0.1551,0.0234,31,69,83
1749724321.068626,356.38,15.50,-80.00,0.01,-0.06,-0.21,2.63,9.24,1.41,-0.03,-0.01,0.01,-1.37,-22.56,-15.88,0.7634,0.6265,-0.1555,0.0239,31,69,83
1749724321.19873,356.31,15.50,-79.94,0.07,-0.03,-0.08,2.70,9.26,1.56,-0.03,-0.01,-0.00,-1.37,-21.87,-15.88,0.7640,0.6257,-0.1557,0.0243,31,69,83
1749724321.3376262,356.38,15.56,-79.87,0.04,-0.04,-0.12,2.68,9.25,1.53,0.00,-0.01,-0.01,-2.50,-21.56,-15.06,0.7640,0.6254,-0.1563,0.0241,31,69,83
1749724321.46465,356.38,15.63,-79.87,0.12,0.00,0.03,2.76,9.30,1.68,0.00,-0.01,-0.01,-1.75,-21.87,-15.88,0.7641,0.6253,-0.1567,0.0240,31,69,83
1749724321.6036026,356.38,15.56,-79.87,0.00,-0.03,-0.02,2.63,9.26,1.63,-0.01,-0.01,-0.01,-1.75,-21.87,-15.88,0.7642,0.6253,-0.1565,0.0240,31,69,83
1749724321.7270038,356.31,15.56,-79.87,-0.03,-0.01,-0.08,2.60,9.28,1.57,-0.01,-0.00,0.01,-1.75,-21.19,-16.69,0.7642,0.6252,-0.1563,0.0243,31,69,83
1749724321.8703356,356.38,15.63,-79.81,0.08,0.02,-0.06,2.73,9.31,1.60,-0.02,-0.04,0.02,-1.37,-22.56,-15.88,0.7645,0.6248,-0.1570,0.0242,31,69,82
1749724321.9974244,356.31,15.75,-79.87,0.06,-0.02,-0.07,2.72,9.26,1.57,0.01,-0.02,0.02,-1.37,-22.56,-15.50,0.7641,0.6250,-0.1580,0.0245,31,69,82
1749724322.1303334,356.31,15.81,-79.87,0.11,-0.01,-0.04,2.79,9.24,1.58,0.03,-0.03,0.00,-1.37,-21.87,-17.50,0.7638,0.6251,-0.1590,0.0245,31,69,83
1749724322.2626305,356.31,15.94,-79.87,0.04,0.00,-0.08,2.74,9.29,1.56,0.01,-0.01,0.01,-0.69,-21.56,-16.25,0.7639,0.6248,-0.1599,0.0245,31,69,82
1749724322.3985221,356.31,16.00,-79.87,0.13,-0.02,-0.01,2.83,9.25,1.64,-0.01,-0.02,0.01,-1.75,-21.87,-16.25,0.7640,0.6245,-0.1605,0.0245,31,69,83
1749724322.5279503,356.31,16.00,-79.87,0.09,-0.06,-0.06,2.79,9.21,1.58,0.02,0.01,-0.00,-0.69,-22.25,-16.69,0.7638,0.6248,-0.1604,0.0246,31,69,83
1749724322.6610293,356.19,16.00,-79.94,0.08,-0.02,-0.03,2.79,9.25,1.60,0.01,0.00,0.01,-2.50,-22.25,-14.69,0.7634,0.6251,-0.1605,0.0251,31,69,83
1749724322.796202,356.13,16.00,-79.94,0.07,0.00,-0.05,2.78,9.28,1.57,0.00,0.01,-0.00,-1.00,-21.87,-15.88,0.7634,0.6253,-0.1597,0.0257,31,68,83
1749724322.925981,356.13,15.94,-79.87,-0.03,-0.01,-0.14,2.66,9.27,1.51,0.01,0.00,-0.01,-2.19,-21.19,-16.25,0.7639,0.6249,-0.1592,0.0256,31,68,82
1749724323.0606325,356.13,15.94,-79.87,-0.11,0.01,-0.06,2.58,9.30,1.59,-0.02,0.00,-0.00,-1.75,-22.25,-17.06,0.7640,0.6248,-0.1590,0.0258,31,69,83
1749724323.1905134,356.13,15.94,-79.81,0.01,-0.03,-0.08,2.71,9.24,1.58,0.01,-0.01,0.01,-1.75,-21.19,-15.88,0.7644,0.6243,-0.1592,0.0255,31,68,83
1749724323.3269932,356.19,15.94,-79.69,0.05,-0.03,-0.15,2.75,9.23,1.52,-0.01,-0.00,0.01,-1.37,-23.00,-15.50,0.7648,0.6237,-0.1593,0.0254,31,68,83
1749724323.4567695,356.19,15.94,-79.56,0.12,-0.02,-0.03,2.82,9.24,1.66,-0.01,-0.02,0.02,-1.00,-21.87,-17.50,0.7656,0.6227,-0.1594,0.0252,31,68,83
1749724323.5991614,356.13,15.94,-79.56,0.01,-0.01,-0.12,2.71,9.25,1.57,0.02,0.01,0.00,-1.37,-21.87,-15.50,0.7657,0.6227,-0.1591,0.0256,31,68,83
1749724323.7249093,356.06,16.00,-79.75,-0.07,0.10,-0.23,2.62,9.37,1.44,0.03,0.01,0.00,-1.75,-21.87,-15.06,0.7647,0.6238,-0.1592,0.0261,31,68,83
1749724323.8609111,356.31,15.75,-79.69,1.64,0.06,-0.30,4.31,9.35,1.38,-0.07,0.06,-0.23,-2.50,-21.56,-15.50,0.7654,0.6235,-0.1572,0.0237,31,68,83
1749724323.9900894,358.88,11.31,-78.44,2.44,-0.87,-0.27,4.37,8.54,1.64,-0.21,0.49,-1.28,1.19,-21.87,-16.25,0.7741,0.6224,-0.1154,0.0038,31,73,77
1749724324.1177187,7.56,-1.81,-77.31,1.81,-0.81,-1.27,1.28,8.73,0.89,-0.25,0.86,-2.11,4.88,-21.19,-16.25,0.7794,0.6238,-0.0107,-0.0569,31,91,61
1749724324.2624013,18.06,-21.31,-75.00,-3.66,0.81,-1.41,-7.23,9.64,0.94,-0.56,0.48,-2.07,12.88,-18.25,-15.69,0.7778,0.6005,0.1384,-0.1237,31,116,36
1749724324.3956573,24.75,-34.25,-68.75,-3.24,-3.79,1.80,-8.76,3.76,4.73,-0.54,0.53,-1.08,17.69,-13.56,-14.88,0.7871,0.5419,0.2386,-0.1729,31,185,22
1749724324.5265741,26.75,-36.19,-66.06,-2.56,-2.30,0.78,-8.31,4.94,4.01,-0.14,-0.27,0.43,20.06,-10.19,-14.06,0.7935,0.5240,0.2460,-0.1876,31,125,23
1749724324.656956,22.37,-27.06,-66.12,-1.68,-1.75,0.72,-6.14,6.23,4.24,0.41,-1.01,1.46,19.00,-12.00,-16.19,0.8088,0.5381,0.1749,-0.1602,31,111,37
1749724324.7871406,15.19,-12.94,-70.06,0.67,0.11,-0.34,-1.52,9.09,2.90,0.50,-0.75,2.15,16.37,-14.00,-16.56,0.8087,0.5749,0.0620,-0.1080,31,92,58
1749724324.9206944,3.75,1.63,-73.37,2.26,-0.11,-1.32,2.55,9.27,1.47,0.43,-0.33,1.59,8.88,-18.50,-17.00,0.8002,0.5978,-0.0438,-0.0211,31,76,77
1749724325.0514367,355.63,11.94,-74.87,2.50,-1.55,-0.37,4.45,7.47,2.15,0.29,-0.35,0.79,2.25,-20.75,-16.50,0.7903,0.6015,-0.1118,0.0322,31,69,85
1749724325.1841629,353.31,15.75,-77.37,0.97,-0.67,0.07,3.64,8.53,2.13,0.16,-0.35,0.28,0.88,-21.69,-14.88,0.7765,0.6129,-0.1393,0.0453,31,69,86
1749724325.320759,354.13,16.25,-79.75,0.00,0.09,0.00,2.74,9.35,1.66,0.22,-0.21,-0.05,-1.00,-22.00,-14.88,0.7638,0.6262,-0.1516,0.0389,31,69,84
1749724325.452037,354.56,15.94,-80.31,0.11,0.00,0.00,2.80,9.28,1.57,0.07,0.02,-0.09,-0.25,-21.69,-14.56,0.7613,0.6296,-0.1508,0.0359,31,70,84
1749724325.5834467,355.00,15.31,-80.81,-0.08,0.05,-0.05,2.50,9.39,1.45,0.04,0.04,-0.10,-0.25,-23.56,-13.25,0.7587,0.6340,-0.1461,0.0327,31,71,83
1749724325.71008,355.50,14.63,-80.87,-0.22,0.08,0.07,2.25,9.44,1.57,0.02,-0.02,-0.04,0.50,-22.75,-13.75,0.7587,0.6350,-0.1421,0.0294,31,72,83
1749724325.8429427,356.13,14.13,-81.00,-0.05,-0.23,-0.05,2.34,9.16,1.41,-0.03,-0.03,-0.07,0.06,-22.75,-14.25,0.7581,0.6364,-0.1402,0.0254,31,72,82
1749724325.97762,356.56,13.75,-81.00,-0.37,0.08,-0.06,1.95,9.49,1.41,0.04,0.04,-0.05,0.06,-23.06,-12.75,0.7582,0.6368,-0.1379,0.0226,31,72,81
1749724326.1082797,356.94,13.50,-81.06,-0.23,0.11,0.12,2.05,9.53,1.60,0.01,-0.02,-0.03,0.50,-22.37,-14.00,0.7582,0.6371,-0.1373,0.0200,31,72,81
1749724326.2420835,357.00,13.31,-81.25,-0.02,0.04,-0.10,2.16,9.42,1.36,0.03,0.00,-0.03,0.50,-23.50,-13.56,0.7572,0.6385,-0.1359,0.0197,31,73,82
1749724326.377798,357.00,13.19,-81.31,-0.06,0.06,-0.06,2.17,9.50,1.37,0.04,0.01,-0.01,-0.25,-23.06,-13.56,0.7569,0.6392,-0.1349,0.0195,31,73,81
1749724326.5107417,357.00,13.19,-81.25,-0.05,0.04,-0.05,2.18,9.48,1.38,-0.01,-0.02,-0.00,-0.25,-23.50,-14.00,0.7571,0.6390,-0.1343,0.0197,31,72,81
1749724326.6392379,357.06,13.13,-81.25,-0.02,0.05,-0.03,2.20,9.49,1.41,-0.03,-0.01,0.01,0.88,-22.37,-13.88,0.7574,0.6388,-0.1340,0.0191,31,73,81
1749724326.7750225,357.25,13.06,-81.19,-0.01,-0.01,0.07,2.15,9.41,1.50,-0.01,-0.01,-0.01,-0.56,-22.75,-13.06,0.7577,0.6384,-0.1343,0.0181,31,73,82
