time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725643.734124,0.31,0.81,-77.19,-0.04,-0.05,0.00,0.09,9.51,2.16,0.01,0.00,0.00,-11.19,-21.19,-15.06,0.7815,0.6238,-0.0110,-0.0024,32,78,82
1749725643.8627179,0.31,0.81,-77.19,0.00,0.02,0.02,0.14,9.58,2.19,-0.01,0.00,0.01,-11.19,-21.19,-13.38,0.7815,0.6238,-0.0114,-0.0023,32,78,82
1749725643.9946408,0.31,0.81,-77.19,-0.10,-0.08,0.00,0.04,9.47,2.16,0.00,-0.01,-0.01,-11.56,-21.19,-13.88,0.7815,0.6238,-0.0114,-0.0023,32,78,82
1749725644.1260135,0.31,0.81,-77.12,-0.11,-0.01,-0.06,0.03,9.54,2.11,0.00,-0.01,0.00,-11.19,-21.19,-15.06,0.7817,0.6235,-0.0116,-0.0024,32,78,82
1749725644.2655926,0.31,0.81,-77.12,0.00,-0.07,-0.03,0.15,9.48,2.14,0.01,-0.01,0.01,-11.56,-20.50,-14.69,0.7816,0.6236,-0.0117,-0.0025,32,78,82
1749725644.4006915,0.37,0.88,-77.12,-0.07,-0.06,0.02,0.07,9.49,2.20,0.01,0.00,0.01,-10.50,-21.19,-12.56,0.7816,0.6236,-0.0120,-0.0027,32,77,82
1749725644.528403,0.44,0.88,-77.12,-0.03,-0.01,0.03,0.11,9.54,2.21,-0.01,-0.00,0.00,-11.56,-22.00,-13.88,0.7817,0.6236,-0.0124,-0.0030,32,77,82
1749725644.665714,0.44,0.88,-77.12,-0.10,-0.04,0.00,0.04,9.51,2.17,-0.01,-0.01,0.00,-12.00,-20.75,-13.06,0.7817,0.6236,-0.0126,-0.0032,32,77,82
1749725644.7952754,0.50,0.88,-77.12,-0.03,-0.06,0.00,0.11,9.49,2.18,-0.00,-0.02,0.01,-10.75,-21.56,-15.06,0.7818,0.6234,-0.0131,-0.0035,32,77,82
1749725644.933471,0.56,0.88,-77.06,-0.01,-0.05,0.05,0.14,9.50,2.24,0.00,-0.01,0.01,-11.19,-21.56,-15.06,0.7820,0.6230,-0.0135,-0.0039,32,77,82
1749725645.0651042,0.56,0.94,-77.06,0.01,-0.08,0.04,0.17,9.46,2.23,0.01,-0.01,-0.00,-11.19,-22.25,-13.88,0.7820,0.6230,-0.0139,-0.0042,32,77,81
1749725645.1955488,0.56,0.94,-77.06,-0.06,-0.07,0.02,0.10,9.48,2.21,0.01,0.01,-0.00,-11.19,-21.19,-15.06,0.7820,0.6230,-0.0139,-0.0042,32,77,81
1749725645.3270013,0.56,0.88,-77.06,0.00,-0.08,-0.01,0.22,9.47,2.22,0.01,0.00,0.01,-11.19,-21.56,-14.19,0.7820,0.6230,-0.0137,-0.0041,32,77,82
1749725645.4677901,0.50,0.94,-77.06,-0.05,-0.11,0.04,0.11,9.43,2.23,0.01,-0.00,0.01,-11.56,-22.25,-13.88,0.7820,0.6230,-0.0138,-0.0037,32,77,81
1749725645.6004493,0.50,1.00,-77.06,0.03,-0.07,-0.03,0.20,9.48,2.15,-0.01,-0.00,0.01,-12.00,-21.56,-13.38,0.7821,0.6230,-0.0140,-0.0035,32,77,81
1749725645.7281065,0.50,1.00,-77.06,0.00,-0.02,0.03,0.20,9.50,2.24,0.02,-0.03,0.02,-11.19,-21.56,-13.38,0.7821,0.6229,-0.0143,-0.0034,32,77,81
1749725645.864528,0.44,1.19,-77.06,0.03,-0.04,0.03,0.23,9.51,2.22,-0.02,-0.01,0.01,-11.00,-21.50,-14.50,0.7820,0.6230,-0.0159,-0.0031,32,76,82
1749725645.9982219,0.44,1.19,-77.06,-0.04,0.00,-0.03,0.15,9.54,2.15,0.00,-0.01,0.00,-11.75,-21.87,-14.00,0.7820,0.6231,-0.0161,-0.0032,32,76,82
1749725646.1344109,0.44,1.25,-77.06,0.09,0.00,-0.06,0.31,9.43,2.13,0.00,-0.01,-0.01,-11.25,-21.87,-14.00,0.7820,0.6230,-0.0166,-0.0032,32,76,82
1749725646.266002,0.44,1.31,-77.19,0.04,0.03,-0.46,0.28,9.59,1.70,-0.02,0.03,0.01,-11.69,-21.50,-14.50,0.7813,0.6240,-0.0175,-0.0028,32,75,81
1749725646.39219,0.44,0.69,-75.00,0.22,1.42,-1.60,0.33,10.89,0.92,-0.77,0.16,-0.18,-11.19,-20.69,-14.06,0.7932,0.6089,-0.0100,-0.0032,32,75,81
1749725646.5313473,1.75,-1.12,-62.50,0.32,4.15,-4.58,0.12,12.85,-0.06,-2.17,0.10,-0.30,-10.69,-18.69,-16.50,0.8597,0.5107,0.0056,-0.0137,32,79,81
1749725646.6662943,4.19,-2.13,-48.31,-2.17,-7.09,1.94,-2.74,-1.33,9.02,-2.36,-0.23,-0.39,-9.69,-12.75,-22.37,0.9161,0.3993,0.0060,-0.0355,32,93,89
1749725646.794088,6.19,-2.06,-37.94,0.18,-6.07,2.44,-0.17,-0.04,10.16,0.00,-0.09,-0.12,-10.75,-8.38,-25.87,0.9440,0.3259,0.0018,-0.0511,32,91,88
1749725646.9307132,7.63,-1.56,-43.94,-0.54,-2.42,-0.22,-0.79,3.02,6.61,1.44,-0.51,-0.01,-10.25,-9.00,-25.37,0.9225,0.3806,-0.0128,-0.0629,32,81,81
1749725647.0622237,8.38,-1.31,-53.75,0.12,0.95,-0.18,-0.10,8.93,5.51,1.14,0.02,-0.04,-11.19,-13.56,-22.37,0.8868,0.4570,-0.0203,-0.0652,32,78,79
1749725647.1922734,7.94,-1.06,-62.13,0.01,-0.54,-0.28,-0.16,8.12,4.29,0.96,0.12,0.13,-9.69,-16.75,-20.19,0.8542,0.5159,-0.0247,-0.0594,32,78,79
1749725647.3305748,7.19,-1.12,-68.06,-0.08,-0.12,0.08,-0.28,8.97,3.74,0.81,0.12,0.03,-9.88,-17.00,-19.75,0.8246,0.5629,-0.0228,-0.0514,32,77,79
1749725647.4599967,6.44,-0.63,-73.25,-0.27,-0.07,-0.29,-0.37,9.32,2.47,0.65,0.01,0.13,-8.06,-19.69,-16.50,0.7994,0.5986,-0.0270,-0.0444,32,77,80
1749725647.5989609,4.56,0.75,-76.06,0.04,0.79,-0.81,0.18,10.31,1.54,0.18,0.02,0.24,-9.88,-21.25,-15.25,0.7867,0.6156,-0.0333,-0.0315,32,77,80
1749725647.7312996,3.63,1.63,-77.37,0.17,0.19,-0.41,0.45,9.76,1.72,0.09,-0.03,0.07,-9.50,-21.56,-14.50,0.7798,0.6243,-0.0391,-0.0250,32,77,81
1749725647.862807,3.19,2.19,-78.19,-0.03,0.01,-0.32,0.23,9.59,1.67,0.02,0.02,0.04,-8.88,-22.00,-13.88,0.7753,0.6298,-0.0424,-0.0214,32,77,81
1749725647.9881294,3.19,2.44,-78.56,0.11,-0.07,-0.07,0.53,9.53,1.86,0.03,-0.01,0.01,-9.06,-22.06,-14.69,0.7735,0.6318,-0.0454,-0.0215,32,76,81
1749725648.117026,3.19,2.44,-78.87,-0.12,0.03,-0.08,0.29,9.65,1.79,0.03,-0.02,-0.01,-9.06,-22.00,-14.19,0.7717,0.6340,-0.0461,-0.0219,32,76,80
1749725648.2569358,3.56,2.38,-79.19,-0.08,-0.04,0.00,0.33,9.58,1.84,0.03,-0.04,-0.02,-9.25,-23.87,-13.06,0.7700,0.6358,-0.0474,-0.0242,32,76,80
1749725648.3826163,3.69,2.38,-79.19,0.17,-0.04,0.15,0.58,9.58,1.99,0.02,-0.01,-0.00,-9.25,-22.69,-15.06,0.7699,0.6359,-0.0483,-0.0251,32,76,80
1749725648.515313,3.69,2.38,-79.37,-0.07,-0.17,0.07,0.30,9.48,1.84,-0.02,0.01,-0.00,-8.00,-22.00,-14.00,0.7690,0.6370,-0.0482,-0.0250,32,76,80
1749725648.658997,3.69,2.38,-79.31,0.03,-0.07,0.03,0.45,9.55,1.84,0.00,-0.00,0.01,-8.38,-22.00,-14.00,0.7692,0.6368,-0.0481,-0.0249,32,76,80
1749725648.7876859,3.63,2.44,-79.31,0.04,-0.05,0.19,0.45,9.56,2.00,0.00,0.01,0.02,-9.06,-22.37,-14.25,0.7693,0.6366,-0.0482,-0.0247,32,76,80
1749725648.9127746,3.44,2.56,-79.69,0.00,-0.03,0.01,0.44,9.60,1.76,-0.02,0.02,0.01,-9.06,-22.37,-15.06,0.7674,0.6389,-0.0489,-0.0233,32,76,80
1749725649.045352,3.44,2.56,-79.62,0.02,-0.15,0.00,0.43,9.49,1.78,0.01,0.02,-0.01,-8.75,-22.25,-14.25,0.7675,0.6389,-0.0483,-0.0231,32,76,80
1749725649.1796205,3.44,2.56,-79.62,0.03,-0.11,0.10,0.46,9.52,1.86,-0.00,0.00,-0.00,-9.06,-22.56,-15.06,0.7676,0.6387,-0.0485,-0.0231,32,76,80
1749725649.3174994,3.44,2.50,-79.62,0.07,-0.10,0.02,0.51,9.53,1.78,0.01,-0.02,-0.00,-9.88,-21.50,-15.56,0.7677,0.6385,-0.0485,-0.0234,32,76,79
1749725649.4486713,3.44,2.56,-79.81,0.00,-0.07,0.01,0.43,9.56,1.74,0.05,-0.01,0.03,-10.25,-22.56,-14.25,0.7665,0.6400,-0.0488,-0.0231,32,76,80
1749725649.5762858,3.38,2.63,-79.87,-0.09,-0.01,-0.02,0.36,9.62,1.68,0.01,-0.01,0.01,-9.50,-21.87,-14.75,0.7662,0.6403,-0.0498,-0.0230,32,76,80
1749725649.7105997,3.44,2.69,-79.87,-0.01,-0.07,0.08,0.42,9.59,1.78,0.00,0.00,-0.00,-9.50,-23.06,-14.25,0.7662,0.6402,-0.0502,-0.0232,32,76,80
1749725649.8446643,3.44,2.75,-79.87,-0.01,-0.02,0.01,0.45,9.62,1.73,-0.02,-0.00,0.00,-9.88,-22.37,-14.25,0.7662,0.6401,-0.0509,-0.0233,32,76,80
1749725649.9730213,3.38,2.81,-79.81,0.08,-0.03,0.10,0.57,9.60,1.83,-0.00,0.00,0.02,-9.06,-22.37,-14.75,0.7664,0.6399,-0.0516,-0.0226,32,76,80
1749725650.1143541,3.25,2.94,-79.87,-0.04,-0.08,0.00,0.46,9.55,1.72,-0.00,-0.00,0.01,-9.50,-21.56,-14.25,0.7662,0.6401,-0.0522,-0.0218,32,76,80
1749725650.2498581,3.25,3.00,-79.75,0.01,0.00,-0.01,0.53,9.63,1.71,-0.02,0.00,0.00,-9.06,-22.37,-15.06,0.7667,0.6394,-0.0529,-0.0220,32,75,80
1749725650.384685,3.25,3.06,-79.81,-0.01,-0.09,-0.04,0.52,9.54,1.68,-0.02,-0.00,0.01,-9.88,-22.00,-15.06,0.7666,0.6395,-0.0536,-0.0218,32,75,79
1749725650.510903,3.25,3.13,-79.75,-0.01,-0.13,0.02,0.52,9.50,1.75,-0.00,0.01,0.00,-9.50,-22.00,-14.00,0.7668,0.6392,-0.0545,-0.0220,32,75,79
1749725650.6450484,3.31,3.19,-79.69,0.01,-0.14,-0.01,0.56,9.48,1.73,0.01,-0.02,-0.00,-9.06,-22.69,-14.75,0.7672,0.6387,-0.0549,-0.0223,32,75,79
1749725650.7821336,3.38,3.19,-79.62,0.00,-0.04,-0.01,0.54,9.58,1.75,0.00,-0.02,0.00,-10.19,-21.87,-14.00,0.7677,0.6380,-0.0556,-0.0229,32,75,80
1749725650.919034,3.44,3.19,-79.56,-0.01,0.05,-0.02,0.53,9.68,1.74,-0.02,0.02,-0.01,-9.38,-22.37,-14.75,0.7679,0.6376,-0.0560,-0.0234,32,75,80
1749725651.0487645,3.44,3.19,-79.50,-0.07,0.00,0.00,0.47,9.63,1.78,-0.01,0.02,0.01,-9.75,-22.37,-14.75,0.7682,0.6373,-0.0558,-0.0233,32,75,80
1749725651.1802857,3.50,3.19,-79.50,0.01,-0.10,0.00,0.56,9.52,1.78,-0.01,-0.00,-0.01,-9.75,-22.69,-15.06,0.7684,0.6371,-0.0558,-0.0236,32,75,80
1749725651.3162513,3.56,3.13,-79.44,0.07,-0.16,-0.08,0.61,9.46,1.70,-0.00,-0.01,-0.01,-8.69,-22.37,-14.00,0.7686,0.6369,-0.0559,-0.0240,32,74,80
1749725651.4396372,3.44,3.06,-79.12,-0.03,0.01,-0.12,0.48,9.63,1.72,-0.09,0.05,-0.00,-10.38,-22.37,-14.25,0.7704,0.6348,-0.0540,-0.0233,32,75,80
1749725651.5798497,3.69,2.75,-76.81,0.23,0.95,-1.16,0.70,10.49,1.05,-0.78,0.02,-0.11,-9.38,-22.00,-14.75,0.7855,0.6163,-0.0504,-0.0262,32,75,80
1749725651.7154531,4.94,0.69,-64.87,1.24,5.45,-4.71,1.24,13.66,-0.35,-2.53,0.24,-0.17,-9.00,-19.37,-17.19,0.8495,0.5254,-0.0286,-0.0370,32,80,83
1749725651.869042,6.56,-1.00,-48.75,1.65,-14.28,1.64,1.45,-7.07,8.27,-2.46,-0.01,-0.38,-8.56,-13.06,-23.75,0.9140,0.4019,-0.0127,-0.0540,32,169,0
1749725652.0291553,7.38,-2.88,-34.75,0.13,-6.06,6.37,-0.37,-0.42,14.38,0.57,-0.04,-0.32,-7.19,-6.00,-25.19,0.9510,0.3025,0.0074,-0.0631,32,166,0
1749725652.1632895,8.75,-3.13,-44.56,0.09,-4.23,-1.82,-0.45,2.76,5.01,1.86,0.16,-0.00,-7.06,-7.25,-24.69,0.9187,0.3886,0.0005,-0.0706,32,82,78
1749725652.3007722,8.06,-3.25,-57.00,-0.07,-1.12,-0.70,-0.64,7.08,4.62,1.37,0.01,0.18,-6.06,-13.25,-22.56,0.8763,0.4777,-0.0010,-0.0622,32,79,77
1749725652.4297493,7.06,-2.25,-65.75,-0.22,0.05,-0.46,-0.61,8.99,3.55,0.96,0.15,0.14,-7.50,-15.19,-20.06,0.8355,0.5471,-0.0098,-0.0508,32,78,77
1749725652.5623386,5.94,-1.37,-71.19,-0.38,0.12,0.00,-0.41,9.79,2.51,0.62,0.12,0.19,-6.06,-19.00,-18.00,0.8101,0.5847,-0.0155,-0.0411,32,75,77
1749725652.6975017,4.75,0.00,-74.37,0.28,0.30,-0.43,0.29,9.75,2.20,0.27,-0.07,0.14,-6.50,-19.69,-16.50,0.7958,0.6041,-0.0259,-0.0334,32,75,79
1749725652.8317146,4.00,1.00,-75.62,0.11,0.09,-0.30,0.28,9.59,2.12,0.16,-0.00,0.10,-7.25,-20.37,-15.69,0.7893,0.6125,-0.0328,-0.0280,32,74,80
1749725652.9530537,3.81,1.44,-76.56,0.08,-0.13,-0.23,0.33,9.40,2.03,0.09,-0.03,0.02,-7.75,-20.69,-15.69,0.7841,0.6190,-0.0369,-0.0261,32,75,80
1749725653.0886586,3.38,1.69,-77.25,-0.08,-0.07,-0.19,0.20,9.48,1.96,0.09,0.01,0.05,-7.69,-20.25,-16.19,0.7805,0.6235,-0.0379,-0.0233,32,74,80
1749725653.2253292,3.25,1.88,-77.69,0.00,0.12,-0.02,0.33,9.71,2.09,0.05,-0.02,0.02,-6.56,-21.06,-15.75,0.7783,0.6262,-0.0397,-0.0224,32,74,79
1749725653.353284,3.31,2.00,-77.94,-0.20,-0.10,0.00,0.13,9.47,2.03,0.03,-0.00,-0.00,-6.56,-21.75,-15.00,0.7769,0.6279,-0.0406,-0.0225,32,74,79
1749725653.482421,3.31,1.94,-78.00,0.07,-0.12,0.05,0.41,9.45,2.08,0.01,0.02,0.01,-7.56,-21.06,-15.25,0.7765,0.6284,-0.0403,-0.0226,32,74,78
1749725653.617127,3.19,1.94,-78.00,0.00,-0.11,0.05,0.33,9.47,2.09,-0.00,0.01,0.01,-6.88,-21.50,-14.50,0.7766,0.6283,-0.0398,-0.0217,32,74,79
1749725653.7487407,3.13,2.00,-78.00,-0.05,-0.03,0.10,0.29,9.54,2.13,0.02,-0.00,0.00,-7.19,-21.50,-14.19,0.7766,0.6284,-0.0405,-0.0214,32,74,79
1749725653.8756263,3.06,2.13,-78.00,-0.03,-0.18,-0.01,0.33,9.40,2.01,0.02,0.00,-0.00,-7.56,-21.06,-16.19,0.7766,0.6283,-0.0413,-0.0211,32,74,79
1749725654.015627,3.00,2.19,-78.00,0.05,-0.09,0.06,0.43,9.48,2.10,-0.02,0.02,-0.01,-7.19,-21.06,-15.00,0.7767,0.6282,-0.0411,-0.0204,32,74,80
1749725654.152716,3.00,2.13,-78.06,0.06,-0.04,0.08,0.43,9.53,2.11,0.01,-0.01,-0.02,-7.19,-20.69,-15.75,0.7764,0.6286,-0.0407,-0.0204,32,74,79
1749725654.2844303,3.06,2.06,-78.12,-0.07,-0.12,0.09,0.27,9.46,2.10,0.03,-0.01,0.00,-7.56,-21.06,-15.00,0.7757,0.6295,-0.0403,-0.0210,32,74,79
1749725654.4192445,3.13,2.00,-78.31,-0.05,-0.10,0.06,0.29,9.49,2.05,-0.00,0.00,-0.00,-6.06,-21.06,-14.50,0.7750,0.6302,-0.0400,-0.0213,32,74,79
1749725654.5499918,3.19,1.94,-78.25,0.05,-0.08,0.03,0.39,9.51,2.01,-0.02,0.00,-0.00,-6.88,-21.75,-14.50,0.7751,0.6302,-0.0400,-0.0216,32,74,79
1749725654.6776712,3.19,1.94,-78.25,-0.12,-0.03,0.07,0.21,9.55,2.07,-0.02,-0.00,-0.01,-7.56,-21.06,-14.50,0.7755,0.6298,-0.0399,-0.0217,32,74,79
1749725654.8096447,3.19,1.94,-78.25,-0.06,-0.01,0.02,0.27,9.58,2.02,-0.00,-0.01,0.00,-6.88,-21.75,-14.50,0.7754,0.6298,-0.0400,-0.0218,32,75,79
1749725654.949769,3.19,1.94,-78.19,-0.08,-0.01,0.07,0.25,9.57,2.07,0.00,-0.01,0.00,-6.06,-20.25,-15.00,0.7755,0.6296,-0.0401,-0.0219,32,74,79
1749725655.08018,3.25,2.00,-78.19,-0.01,-0.08,0.07,0.33,9.51,2.07,0.00,-0.02,-0.01,-6.50,-20.25,-16.19,0.7755,0.6296,-0.0410,-0.0223,32,75,79
1749725655.2193606,3.31,2.00,-78.19,-0.10,-0.04,0.03,0.24,9.54,2.03,-0.01,-0.01,0.00,-6.06,-21.50,-15.25,0.7756,0.6295,-0.0412,-0.0228,32,74,79
1749725655.3476777,3.38,2.00,-78.06,-0.03,-0.07,0.09,0.30,9.51,2.11,-0.01,-0.01,0.00,-6.88,-21.06,-15.75,0.7762,0.6288,-0.0413,-0.0229,32,74,79
1749725655.4861836,3.31,2.00,-78.06,-0.05,-0.09,0.05,0.29,9.49,2.07,-0.01,-0.00,0.00,-6.88,-21.06,-15.75,0.7762,0.6287,-0.0414,-0.0227,32,74,79
1749725655.6192544,3.31,2.06,-78.12,-0.13,-0.13,0.11,0.21,9.45,2.12,0.03,-0.02,0.00,-7.56,-20.69,-15.25,0.7759,0.6291,-0.0416,-0.0226,32,74,79
1749725655.7478611,3.25,2.06,-78.12,-0.01,-0.03,0.08,0.34,9.55,2.10,-0.01,0.01,0.01,-7.19,-21.06,-15.00,0.7760,0.6290,-0.0417,-0.0221,32,74,78
1749725655.8828685,3.19,2.13,-78.12,-0.09,-0.02,0.00,0.27,9.56,2.01,-0.00,0.01,-0.00,-7.56,-21.06,-15.25,0.7759,0.6290,-0.0417,-0.0216,32,74,78
1749725656.0101395,3.13,2.13,-78.12,-0.05,-0.07,0.04,0.31,9.51,2.05,0.00,0.00,0.00,-7.56,-20.69,-17.00,0.7759,0.6290,-0.0419,-0.0214,32,73,78
1749725656.1456943,3.13,2.13,-78.12,-0.06,-0.07,0.10,0.31,9.51,2.11,0.00,-0.00,0.01,-7.19,-21.06,-16.19,0.7759,0.6290,-0.0419,-0.0214,32,73,79
1749725656.2865977,3.13,2.19,-78.12,-0.08,-0.02,0.04,0.29,9.56,2.05,0.02,-0.01,0.00,-6.88,-20.69,-15.75,0.7759,0.6290,-0.0419,-0.0213,32,73,78
1749725656.409085,3.06,2.13,-77.12,0.19,0.02,-0.05,0.68,9.64,2.34,-0.80,0.15,-0.07,-6.50,-21.50,-14.19,0.7839,0.6192,-0.0400,-0.0211,32,74,78
1749725656.5444965,3.06,0.25,-65.06,1.05,12.07,-5.71,1.10,20.96,-1.58,-2.34,0.51,-0.13,-5.38,-18.06,-17.37,0.8426,0.5378,-0.0172,-0.0229,32,80,86
1749725656.6975884,4.38,-0.75,-49.44,0.85,-17.63,0.00,0.72,-10.18,6.38,-1.88,-0.54,-0.41,-6.25,-14.38,-21.56,0.9111,0.4103,-0.0097,-0.0367,32,96,0
1749725656.8612273,6.06,-2.56,-37.56,0.45,5.78,6.01,-0.02,11.73,13.79,-0.44,0.25,-0.22,-5.00,-8.56,-24.25,0.9457,0.3210,0.0087,-0.0510,32,163,0
1749725656.98826,6.19,-3.19,-44.44,-0.57,0.10,0.40,-1.13,6.96,7.38,1.29,0.16,-0.11,-4.88,-8.56,-22.87,0.9215,0.3849,0.0105,-0.0503,32,82,77
1749725657.1321318,6.31,-3.13,-54.44,-0.10,-0.58,-0.96,-0.64,7.46,4.62,1.37,-0.01,0.12,-5.25,-11.50,-23.37,0.8845,0.4639,0.0051,-0.0488,32,79,76
1749725657.263684,5.56,-2.19,-63.13,-0.20,-0.04,-0.39,-0.58,8.69,4.03,0.94,0.01,0.10,-5.00,-15.56,-18.87,0.8487,0.5273,-0.0032,-0.0413,32,77,76
1749725657.388999,4.44,-1.50,-68.87,-1.07,0.80,-1.05,-1.34,9.94,2.46,0.71,0.17,0.05,-5.25,-16.75,-17.69,0.8223,0.5681,-0.0063,-0.0319,32,75,77
1749725657.5229797,3.50,-0.44,-72.25,-0.09,0.28,-0.47,-0.18,9.93,2.39,0.34,-0.01,0.09,-5.19,-18.37,-16.75,0.8062,0.5909,-0.0134,-0.0247,32,75,77
1749725657.6589074,2.94,0.37,-74.31,0.15,0.06,-0.30,0.23,9.51,2.32,0.13,-0.09,0.09,-5.50,-20.06,-15.56,0.7960,0.6047,-0.0204,-0.0203,32,74,77
1749725657.7900858,2.75,0.81,-75.31,-0.48,-0.11,-0.22,-0.33,9.37,2.25,0.08,-0.07,0.03,-5.88,-20.06,-16.00,0.7914,0.6106,-0.0239,-0.0190,32,74,77
1749725657.9190092,2.69,1.12,-75.81,0.06,0.02,-0.18,0.26,9.53,2.22,0.05,-0.01,0.04,-6.19,-20.87,-16.00,0.7888,0.6138,-0.0272,-0.0187,32,74,78
1749725658.0457165,2.69,1.25,-76.31,0.40,-0.05,0.18,0.61,9.47,2.49,0.05,-0.20,0.00,-6.19,-20.06,-16.37,0.7859,0.6174,-0.0286,-0.0187,32,74,77
1749725658.1812818,2.63,1.31,-76.56,-0.08,0.02,-0.04,0.13,9.56,2.22,0.04,0.02,0.02,-6.50,-19.75,-15.06,0.7844,0.6193,-0.0292,-0.0182,32,75,77
1749725658.3183217,2.50,1.37,-76.69,0.05,-0.08,0.17,0.31,9.38,2.44,0.03,0.01,-0.00,-5.69,-20.06,-15.56,0.7837,0.6202,-0.0294,-0.0175,32,74,77
1749725658.4437008,2.50,1.31,-76.87,0.10,-0.18,0.14,0.33,9.36,2.35,0.00,-0.00,0.00,-6.06,-20.87,-15.56,0.7828,0.6213,-0.0289,-0.0173,32,74,77
1749725658.574185,2.44,1.31,-76.81,-0.07,-0.06,0.10,0.15,9.47,2.34,-0.01,0.02,0.00,-5.69,-20.50,-15.06,0.7834,0.6207,-0.0282,-0.0168,32,74,77
1749725658.7156994,2.44,1.25,-76.75,-0.03,-0.11,0.11,0.19,9.43,2.34,-0.01,0.01,-0.00,-6.75,-20.87,-16.00,0.7836,0.6205,-0.0277,-0.0168,32,74,77
1749725658.8498182,2.38,1.25,-76.75,-0.02,-0.03,0.09,0.19,9.51,2.34,0.01,-0.01,0.01,-6.06,-20.06,-16.75,0.7836,0.6204,-0.0275,-0.0167,32,74,77
1749725658.972048,2.44,1.25,-76.75,0.00,-0.08,0.09,0.22,9.46,2.33,0.00,-0.01,0.01,-6.50,-20.50,-14.00,0.7836,0.6205,-0.0275,-0.0169,32,74,77
1749725659.108643,2.44,1.25,-76.81,-0.14,-0.04,0.08,0.07,9.49,2.31,-0.01,-0.00,-0.01,-6.50,-20.50,-16.00,0.7834,0.6207,-0.0276,-0.0169,32,74,77
1749725659.2385285,2.50,1.25,-76.75,0.13,-0.21,0.13,0.35,9.32,2.36,0.00,-0.01,0.00,-6.50,-19.75,-16.00,0.7834,0.6206,-0.0279,-0.0172,32,74,77
1749725659.3772647,2.50,1.19,-76.75,0.00,-0.06,0.06,0.22,9.44,2.33,0.01,0.01,0.00,-6.50,-21.25,-14.75,0.7835,0.6205,-0.0275,-0.0173,32,74,77
1749725659.5125766,2.44,1.19,-76.75,-0.05,-0.06,0.09,0.15,9.47,2.33,-0.00,0.01,0.01,-6.50,-20.50,-15.06,0.7834,0.6207,-0.0272,-0.0170,32,74,77
1749725659.6423092,2.44,1.19,-76.75,-0.14,-0.06,0.07,0.06,9.47,2.31,0.00,0.01,-0.01,-6.75,-20.06,-15.06,0.7834,0.6207,-0.0270,-0.0169,32,74,76
1749725659.7736044,2.44,1.25,-76.75,-0.13,-0.07,0.03,0.08,9.46,2.27,-0.01,0.01,0.01,-5.69,-21.25,-15.06,0.7834,0.6207,-0.0272,-0.0167,32,73,76
