time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749724493.1135318,0.25,6.44,-86.25,-0.15,-0.67,-0.07,0.95,9.04,0.56,-0.00,-0.00,-0.01,-13.19,-22.06,-13.38,0.7296,0.6793,-0.0789,-0.0018,32,73,78
1749724493.2442791,0.25,6.44,-86.19,-0.12,-0.68,-0.07,0.98,9.04,0.56,0.00,0.00,0.00,-13.19,-22.75,-13.00,0.7298,0.6791,-0.0787,-0.0017,32,73,78
1749724493.378821,0.25,6.44,-86.25,-0.12,-0.72,-0.06,0.98,8.99,0.56,0.01,-0.02,-0.00,-12.38,-22.75,-13.75,0.7296,0.6793,-0.0790,-0.0019,32,73,78
1749724493.5106626,0.31,6.44,-86.19,-0.13,-0.70,-0.01,0.97,9.01,0.62,0.00,-0.01,0.00,-14.25,-23.19,-13.38,0.7297,0.6791,-0.0791,-0.0021,32,72,78
1749724493.6334076,0.31,6.44,-86.25,-0.08,-0.68,0.07,1.01,9.03,0.70,0.02,0.01,0.00,-13.19,-22.50,-13.00,0.7295,0.6794,-0.0790,-0.0020,32,72,77
1749724493.777753,2.31,4.94,-90.12,-0.07,-1.66,1.32,0.76,8.10,1.29,1.37,-0.09,-0.60,-12.25,-23.06,-12.06,0.7012,0.7090,-0.0740,-0.0165,32,72,77
1749724493.905137,6.88,0.75,-100.31,-0.15,-1.89,3.37,-0.06,7.73,1.48,1.31,-0.26,-0.48,-11.75,-24.50,-7.69,0.6343,0.7700,-0.0562,-0.0405,32,71,78
1749724494.0410037,11.38,-2.13,-108.31,-1.20,1.79,-2.63,-1.57,11.09,-5.71,-0.22,0.06,-0.00,-8.38,-23.06,1.37,0.5826,0.8091,-0.0487,-0.0582,32,70,79
1749724494.1750844,8.75,-0.06,-98.94,-0.93,0.23,-2.23,-0.94,9.92,-3.76,-2.38,-0.22,0.44,-8.50,-24.50,1.25,0.6476,0.7581,-0.0574,-0.0499,32,72,79
1749724494.3006346,6.19,3.69,-83.81,0.87,-0.32,1.72,1.51,9.40,2.77,-0.96,-0.13,0.40,-9.25,-23.56,-7.50,0.7460,0.6597,-0.0815,-0.0399,32,72,77
1749724494.4282417,6.69,4.06,-80.12,0.36,-1.97,0.41,0.64,8.28,2.62,-0.09,0.14,0.00,-10.50,-22.50,-10.69,0.7640,0.6382,-0.0837,-0.0445,32,72,75
1749724494.5661693,6.50,3.63,-82.12,0.02,-0.39,-0.41,0.65,9.30,0.86,0.70,0.04,-0.08,-10.50,-22.87,-11.06,0.7504,0.6547,-0.0798,-0.0430,32,72,75
1749724494.6960728,6.19,3.00,-86.37,-0.14,-0.28,-0.31,0.37,9.48,0.29,0.30,0.12,0.02,-9.00,-23.56,-8.56,0.7278,0.6807,-0.0732,-0.0394,32,72,75
1749724494.8317494,5.06,3.13,-88.31,-0.22,-0.63,-0.28,0.31,9.15,0.00,0.14,0.12,0.06,-10.06,-23.87,-6.56,0.7165,0.6934,-0.0692,-0.0320,32,72,76
1749724494.959826,3.88,3.63,-88.12,0.11,-0.76,0.10,0.74,9.01,0.42,-0.04,0.03,0.06,-9.38,-24.69,-7.25,0.7181,0.6921,-0.0682,-0.0243,32,72,75
1749724495.089512,3.31,3.94,-87.87,-0.12,-0.67,-0.03,0.56,9.10,0.32,-0.05,0.01,0.02,-8.69,-24.37,-8.38,0.7198,0.6905,-0.0686,-0.0209,32,72,76
1749724495.2201633,3.19,4.13,-87.50,-0.15,-0.70,-0.11,0.51,9.05,0.29,-0.02,0.01,0.01,-9.69,-23.56,-7.50,0.7220,0.6881,-0.0690,-0.0201,32,72,76
1749724495.3544922,3.19,4.19,-87.19,0.06,-0.73,0.05,0.78,9.03,0.53,-0.03,-0.02,0.02,-8.56,-23.56,-7.19,0.7239,0.6861,-0.0701,-0.0204,32,72,75
1749724495.4898012,3.25,4.25,-86.94,-0.10,-0.74,0.10,0.62,9.01,0.61,-0.04,-0.02,0.00,-9.19,-23.87,-8.38,0.7252,0.6846,-0.0707,-0.0207,32,73,75
1749724495.616448,3.44,4.19,-86.81,-0.18,-0.69,-0.03,0.53,9.07,0.50,0.00,-0.02,-0.02,-9.69,-23.87,-8.00,0.7258,0.6838,-0.0712,-0.0220,32,72,75
1749724495.7508984,3.63,4.13,-86.87,-0.10,-0.72,0.04,0.60,9.04,0.57,-0.01,-0.00,0.00,-8.88,-23.87,-8.00,0.7257,0.6838,-0.0717,-0.0230,32,72,76
1749724495.8881152,3.69,4.13,-86.87,-0.28,-0.78,0.01,0.49,8.98,0.55,0.00,0.02,-0.00,-9.19,-24.25,-8.38,0.7257,0.6838,-0.0720,-0.0235,32,73,75
1749724496.0167406,3.75,4.06,-86.87,-0.11,-0.69,-0.01,0.59,9.07,0.51,-0.01,0.00,0.00,-10.00,-23.87,-10.00,0.7256,0.6840,-0.0720,-0.0238,32,72,75
1749724496.1495461,3.75,4.06,-86.81,-0.07,-0.69,-0.01,0.62,9.06,0.52,-0.01,-0.00,-0.00,-9.56,-23.87,-9.56,0.7258,0.6837,-0.0718,-0.0240,32,72,75
1749724496.280563,3.75,4.06,-86.75,-0.15,-0.66,0.04,0.54,9.09,0.59,-0.01,-0.00,-0.00,-9.19,-23.87,-9.19,0.7261,0.6834,-0.0718,-0.0241,32,72,75
1749724496.4212184,3.75,4.06,-86.75,-0.09,-0.73,-0.07,0.60,9.03,0.47,-0.00,-0.01,-0.01,-10.38,-23.56,-9.19,0.7264,0.6831,-0.0718,-0.0241,32,72,76
1749724496.5521195,3.75,4.06,-86.62,-0.13,-0.68,0.02,0.56,9.07,0.59,-0.01,0.00,0.00,-8.88,-23.56,-8.75,0.7269,0.6826,-0.0716,-0.0240,32,73,76
1749724496.6848955,3.75,4.06,-86.62,-0.08,-0.73,0.01,0.61,9.02,0.58,-0.01,-0.00,0.01,-9.19,-23.87,-9.56,0.7271,0.6824,-0.0716,-0.0239,32,72,75
1749724496.8122678,3.75,4.06,-86.62,-0.12,-0.69,-0.03,0.57,9.06,0.53,0.00,-0.01,-0.00,-9.56,-24.69,-9.56,0.7271,0.6824,-0.0715,-0.0239,32,72,76
1749724496.9412436,3.75,4.06,-86.62,-0.20,-0.71,-0.04,0.49,9.04,0.53,-0.00,0.00,0.00,-9.56,-23.56,-9.19,0.7271,0.6824,-0.0715,-0.0239,32,73,76
1749724497.0770104,3.63,4.13,-86.50,-0.06,-0.74,0.05,0.64,9.01,0.64,-0.01,0.00,0.00,-11.06,-24.25,-10.00,0.7277,0.6818,-0.0714,-0.0230,32,72,76
1749724497.206674,3.50,4.19,-86.44,-0.11,-0.70,-0.02,0.60,9.05,0.57,-0.02,0.01,0.01,-8.88,-23.87,-8.75,0.7282,0.6813,-0.0715,-0.0226,32,72,76
1749724497.3442001,3.44,4.25,-86.37,-0.01,-0.75,0.03,0.73,8.95,0.67,-0.01,0.00,0.01,-9.56,-23.56,-9.19,0.7285,0.6810,-0.0719,-0.0220,32,72,76
1749724497.4731188,3.44,4.25,-86.44,-0.12,-0.71,-0.05,0.60,9.05,0.55,0.00,-0.01,-0.01,-8.88,-24.25,-8.75,0.7283,0.6811,-0.0720,-0.0222,32,72,76
1749724497.6061285,3.44,4.25,-86.31,-0.09,-0.66,-0.03,0.64,9.09,0.58,-0.00,-0.01,0.00,-9.19,-23.87,-9.56,0.7288,0.6806,-0.0719,-0.0220,32,72,76
1749724497.7398894,3.44,4.25,-86.31,-0.11,-0.69,-0.03,0.61,9.06,0.57,0.01,-0.01,-0.00,-9.19,-23.19,-9.19,0.7288,0.6806,-0.0721,-0.0222,32,72,76
1749724497.8722718,3.44,4.25,-86.31,-0.17,-0.68,-0.05,0.56,9.05,0.60,-0.00,-0.01,0.00,-10.00,-23.87,-9.56,0.7288,0.6806,-0.0722,-0.0222,32,72,76
1749724498.0116832,3.44,4.25,-86.31,-0.12,-0.68,-0.04,0.61,9.06,0.58,0.01,-0.00,0.01,-10.00,-23.56,-10.75,0.7289,0.6804,-0.0722,-0.0223,32,72,75
1749724498.1351645,3.44,4.25,-86.31,-0.09,-0.68,0.02,0.64,9.06,0.65,-0.01,0.01,0.00,-9.19,-24.25,-8.75,0.7291,0.6802,-0.0721,-0.0221,32,72,75
1749724498.268838,3.44,4.25,-86.31,-0.11,-0.75,-0.02,0.61,9.00,0.60,-0.02,0.01,0.01,-8.88,-24.25,-8.75,0.7291,0.6802,-0.0721,-0.0221,32,72,76
1749724498.4007254,3.44,4.25,-86.25,-0.10,-0.71,0.00,0.64,9.04,0.60,-0.00,-0.00,0.00,-9.19,-23.19,-9.19,0.7294,0.6799,-0.0719,-0.0219,32,72,75
1749724498.5353525,3.38,4.31,-86.25,-0.06,-0.71,0.02,0.67,9.04,0.66,0.01,-0.00,0.01,-10.38,-23.56,-8.38,0.7294,0.6800,-0.0719,-0.0218,32,72,75
1749724498.6717947,3.94,4.13,-87.94,0.55,-1.11,2.06,1.26,8.65,2.41,0.92,-0.23,-0.21,-10.00,-23.87,-8.00,0.7151,0.6946,-0.0743,-0.0265,32,71,75
1749724498.8042517,8.81,-0.63,-103.37,-0.32,-3.33,0.63,-0.21,6.34,-1.41,2.28,0.09,-0.68,-8.06,-25.37,-5.19,0.6089,0.7902,-0.0493,-0.0490,32,72,76
1749724498.9317288,12.25,-3.56,-115.69,0.25,2.75,-4.83,-0.42,10.91,-8.28,0.12,0.19,-0.09,-5.00,-24.56,3.38,0.5286,0.8464,-0.0314,-0.0564,32,75,78
1749724499.0717824,9.13,-2.00,-111.25,-0.37,0.39,-1.69,-0.69,9.58,-5.09,-1.79,-0.02,0.34,-5.19,-25.19,4.56,0.5701,0.8196,-0.0352,-0.0445,32,74,78
1749724499.195234,6.50,0.69,-95.37,-0.93,0.05,-0.19,-0.81,9.81,-1.11,-2.26,-0.31,0.59,-6.75,-25.19,-1.06,0.6806,0.7296,-0.0549,-0.0380,32,71,76
1749724499.3347504,6.88,2.88,-87.69,0.97,-1.89,1.70,1.47,7.89,2.08,-0.87,-0.14,0.29,-9.00,-24.56,-5.56,0.7221,0.6861,-0.0774,-0.0430,32,71,75
1749724499.4656606,7.13,2.31,-87.75,-0.22,-0.53,0.12,0.17,9.25,0.50,0.52,0.07,-0.10,-7.88,-24.06,-7.06,0.7173,0.6916,-0.0714,-0.0449,32,72,74
1749724499.5921676,7.81,1.06,-91.00,-0.16,-0.15,-0.24,0.05,9.69,-0.49,0.38,0.06,-0.11,-8.00,-24.37,-5.75,0.6979,0.7119,-0.0615,-0.0479,32,73,73
1749724499.724011,7.75,0.56,-93.12,-0.20,-0.44,-0.16,-0.10,9.34,-0.71,0.07,0.06,0.01,-7.56,-25.50,-5.56,0.6857,0.7243,-0.0563,-0.0463,32,72,72
1749724499.8603444,7.00,0.94,-92.62,-0.05,-0.71,0.19,0.11,9.07,-0.24,-0.12,0.03,0.06,-7.88,-24.37,-5.88,0.6897,0.7206,-0.0568,-0.0421,32,72,73
1749724499.985745,6.38,1.44,-91.87,0.12,-0.82,0.20,0.37,8.96,-0.11,-0.08,-0.00,0.06,-7.88,-24.75,-4.69,0.6943,0.7162,-0.0583,-0.0388,32,72,73
1749724500.1233933,6.13,1.63,-91.44,-0.03,-0.68,0.01,0.24,9.11,-0.22,-0.04,0.01,0.02,-7.50,-25.50,-5.56,0.6971,0.7135,-0.0591,-0.0375,32,72,73
1749724500.2566864,6.13,1.63,-91.31,-0.11,-0.62,-0.02,0.17,9.17,-0.24,-0.00,-0.01,-0.01,-8.19,-24.75,-5.88,0.6979,0.7127,-0.0594,-0.0377,32,71,73
1749724500.381171,6.25,1.63,-91.31,-0.01,-0.72,-0.01,0.26,9.07,-0.24,0.03,-0.01,-0.01,-9.25,-24.00,-6.69,0.6976,0.7130,-0.0598,-0.0383,32,72,73
1749724500.513187,6.31,1.56,-91.37,-0.06,-0.66,-0.04,0.20,9.11,-0.24,0.01,-0.01,-0.01,-7.06,-24.75,-5.88,0.6974,0.7131,-0.0594,-0.0386,32,72,73
1749724500.6443071,6.31,1.56,-91.31,-0.12,-0.66,0.00,0.14,9.13,-0.21,-0.02,0.01,0.00,-9.00,-24.75,-5.56,0.6979,0.7127,-0.0592,-0.0388,32,72,73
1749724500.7749784,6.31,1.50,-91.19,-0.04,-0.69,0.05,0.22,9.10,-0.16,-0.01,0.00,-0.00,-7.50,-25.50,-6.69,0.6983,0.7123,-0.0591,-0.0389,32,72,73
1749724500.9103384,6.38,1.50,-91.19,-0.07,-0.68,0.06,0.18,9.11,-0.13,-0.02,-0.01,-0.00,-7.50,-24.00,-5.88,0.6985,0.7120,-0.0591,-0.0389,32,72,73
1749724501.0392706,6.38,1.50,-91.19,-0.11,-0.65,0.06,0.15,9.14,-0.13,0.01,-0.01,-0.01,-8.25,-25.19,-7.19,0.6985,0.7120,-0.0593,-0.0392,32,72,73
1749724501.1730866,6.44,1.50,-91.19,-0.10,-0.67,-0.01,0.12,9.11,-0.13,-0.01,-0.01,-0.01,-7.88,-24.00,-6.69,0.6986,0.7120,-0.0591,-0.0394,32,72,74
1749724501.3123453,6.44,1.50,-91.12,-0.08,-0.69,0.02,0.17,9.10,-0.17,-0.01,0.00,0.01,-7.06,-24.37,-5.56,0.6988,0.7118,-0.0591,-0.0394,32,72,74
1749724501.4366915,6.44,1.50,-91.06,-0.08,-0.69,-0.02,0.17,9.10,-0.22,0.01,-0.00,0.00,-7.50,-24.00,-5.88,0.6990,0.7115,-0.0590,-0.0394,32,72,74
1749724501.5758061,6.44,1.50,-91.06,-0.07,-0.69,0.00,0.18,9.10,-0.19,-0.01,0.00,0.01,-6.75,-25.19,-6.38,0.6993,0.7112,-0.0591,-0.0394,32,72,74
1749724501.7019796,6.38,1.50,-91.00,-0.06,-0.63,-0.01,0.20,9.13,-0.19,-0.01,0.01,0.01,-7.50,-24.75,-6.69,0.6998,0.7109,-0.0589,-0.0392,32,72,74
1749724501.8377469,6.38,1.50,-90.94,-0.14,-0.64,-0.02,0.11,9.16,-0.18,0.01,-0.00,-0.00,-7.50,-25.19,-5.88,0.7001,0.7105,-0.0591,-0.0391,32,72,74
1749724501.9778862,6.38,1.50,-90.94,-0.13,-0.66,-0.02,0.13,9.13,-0.18,0.01,-0.00,-0.00,-8.25,-24.37,-6.69,0.7001,0.7106,-0.0591,-0.0391,32,71,74
1749724502.1099026,6.31,1.56,-90.87,-0.04,-0.69,0.00,0.16,9.11,-0.17,0.01,-0.01,-0.01,-7.06,-24.37,-6.38,0.7003,0.7104,-0.0593,-0.0389,32,72,74
1749724502.2438314,6.31,1.56,-90.87,-0.10,-0.64,0.02,0.16,9.16,-0.13,0.00,0.00,0.00,-7.88,-24.37,-5.56,0.7003,0.7104,-0.0593,-0.0389,32,71,74
1749724502.3698437,6.31,1.56,-90.87,-0.05,-0.73,0.02,0.22,9.06,-0.12,-0.01,0.00,0.01,-6.75,-24.37,-6.38,0.7004,0.7103,-0.0592,-0.0389,32,71,74
1749724502.5034251,6.31,1.56,-90.87,0.01,-0.71,-0.01,0.28,9.08,-0.16,0.00,-0.00,0.01,-7.88,-25.50,-6.38,0.7004,0.7102,-0.0593,-0.0389,32,72,74
1749724502.6427305,6.38,1.56,-90.87,-0.07,-0.67,0.02,0.22,9.12,-0.15,-0.00,0.00,0.00,-8.25,-24.75,-5.88,0.7003,0.7103,-0.0593,-0.0390,32,72,74
1749724502.7668397,6.38,1.56,-90.87,0.00,-0.72,-0.02,0.26,9.07,-0.17,-0.00,-0.00,0.00,-7.50,-25.19,-6.38,0.7005,0.7101,-0.0593,-0.0390,32,71,73
1749724502.9015336,6.38,1.56,-90.87,-0.04,-0.71,0.00,0.22,9.08,-0.14,-0.01,-0.00,-0.00,-8.25,-25.19,-5.88,0.7005,0.7101,-0.0593,-0.0390,32,71,73
1749724503.036771,6.38,1.56,-90.75,-0.08,-0.66,0.10,0.18,9.13,-0.03,-0.02,-0.01,-0.01,-7.88,-24.37,-5.56,0.7010,0.7095,-0.0593,-0.0391,32,71,73
1749724503.1644742,6.38,1.56,-90.69,-0.08,-0.70,0.04,0.22,9.07,-0.06,-0.00,0.00,0.01,-7.50,-25.19,-8.38,0.7014,0.7092,-0.0593,-0.0391,32,71,73
1749724503.301023,6.38,1.56,-90.69,-0.06,-0.68,-0.02,0.20,9.11,-0.14,0.01,-0.01,-0.00,-7.50,-24.75,-6.38,0.7014,0.7092,-0.0593,-0.0392,32,71,74
1749724503.4240773,6.38,1.56,-90.69,-0.05,-0.71,0.06,0.22,9.08,-0.05,-0.01,0.01,0.01,-7.50,-24.75,-5.88,0.7017,0.7090,-0.0593,-0.0392,32,71,73
1749724503.5560372,6.31,1.56,-90.69,-0.13,-0.65,-0.04,0.13,9.15,-0.16,-0.02,0.01,0.01,-7.50,-24.37,-6.69,0.7018,0.7088,-0.0594,-0.0388,32,71,73
1749724503.6870446,6.13,1.75,-90.50,0.07,-0.57,0.00,0.37,9.22,-0.09,-0.02,0.00,0.05,-7.88,-25.50,-6.38,0.7030,0.7076,-0.0602,-0.0379,32,71,73
1749724503.818694,6.00,1.81,-90.25,-0.02,-0.74,0.02,0.29,9.05,-0.02,-0.02,0.01,0.01,-7.88,-24.37,-6.69,0.7044,0.7063,-0.0604,-0.0370,32,70,74
1749724503.9609752,6.06,1.88,-90.44,0.06,-0.88,0.75,0.39,8.91,0.64,0.32,-0.12,-0.03,-7.50,-24.75,-6.69,0.7022,0.7083,-0.0618,-0.0378,32,71,74
1749724504.084719,8.44,0.00,-99.06,0.24,-2.64,2.04,0.23,7.03,0.49,1.86,-0.10,-0.42,-7.88,-24.37,-3.88,0.6469,0.7590,-0.0562,-0.0480,32,70,74
1749724504.2146933,11.69,-3.50,-115.00,-0.47,0.86,-1.02,-1.08,9.73,-5.16,2.30,0.41,-0.49,-5.69,-26.25,1.37,0.5346,0.8428,-0.0292,-0.0549,32,71,75
1749724504.3578455,8.38,-2.63,-117.31,-0.24,0.69,-1.70,-0.69,9.39,-6.19,-1.04,0.17,0.25,-4.56,-25.00,5.69,0.5246,0.8503,-0.0186,-0.0374,32,72,76
1749724504.4824963,6.25,-0.19,-102.25,-0.88,-1.14,-2.13,-0.91,8.43,-4.21,-3.03,-0.34,0.47,-5.69,-26.00,0.56,0.6377,0.7683,-0.0422,-0.0349,32,72,75
1749724504.6233425,5.00,2.56,-86.50,0.38,0.15,-3.19,0.79,10.32,-1.76,-1.42,0.00,0.16,-8.00,-26.00,-5.06,0.7322,0.6776,-0.0616,-0.0317,32,69,73
1749724504.7543936,6.81,2.56,-82.31,0.05,-5.05,0.78,0.50,4.65,2.09,0.92,-0.44,-0.02,-9.06,-22.69,-9.50,0.7513,0.6548,-0.0693,-0.0449,32,69,74
1749724504.8783011,7.13,2.75,-83.81,0.38,1.56,-0.48,0.86,11.30,0.55,1.00,-0.14,-0.04,-8.69,-23.37,-8.88,0.7424,0.6642,-0.0744,-0.0463,32,71,73
1749724505.0099611,8.06,1.06,-91.06,-0.24,0.14,-1.40,-0.06,9.94,-1.59,0.55,0.11,-0.05,-8.25,-24.87,-7.56,0.6968,0.7128,-0.0633,-0.0490,32,71,73
1749724505.1442273,7.75,0.88,-93.44,-0.03,-0.43,0.02,0.11,9.35,-0.56,0.18,0.05,0.03,-7.00,-25.69,-5.56,0.6834,0.7260,-0.0610,-0.0460,32,70,74
1749724505.2795017,6.63,1.44,-93.06,0.07,-0.51,0.29,0.33,9.27,-0.22,-0.10,0.04,0.09,-7.75,-24.87,-5.06,0.6871,0.7230,-0.0611,-0.0394,32,70,74
1749724505.4016955,5.94,1.88,-92.50,-0.09,-0.72,0.11,0.30,9.05,-0.28,-0.10,0.02,0.05,-8.56,-25.56,-5.56,0.6909,0.7194,-0.0615,-0.0356,32,71,74
1749724505.535331,5.75,2.00,-92.06,0.01,-0.79,0.08,0.36,8.99,-0.27,-0.02,-0.01,-0.01,-8.50,-24.50,-5.88,0.6932,0.7172,-0.0622,-0.0350,32,71,74
1749724505.6759257,6.13,1.88,-92.06,0.00,-0.67,-0.03,0.33,9.11,-0.39,0.02,-0.03,-0.01,-7.75,-24.87,-6.38,0.6930,0.7172,-0.0627,-0.0372,32,71,74
1749724505.8100586,6.31,1.75,-92.19,-0.05,-0.66,-0.01,0.24,9.13,-0.39,0.01,-0.01,-0.02,-7.75,-24.50,-5.06,0.6923,0.7180,-0.0621,-0.0386,32,71,74
1749724505.9327726,6.44,1.63,-92.19,-0.11,-0.61,-0.05,0.18,9.17,-0.44,-0.02,0.01,-0.00,-7.75,-24.87,-5.06,0.6921,0.7181,-0.0617,-0.0391,32,71,73
1749724506.0669992,6.38,1.69,-92.19,0.00,-0.69,-0.03,0.29,9.10,-0.41,-0.01,0.01,0.01,-7.38,-24.87,-6.38,0.6924,0.7178,-0.0616,-0.0386,32,71,73
1749724506.194171,6.31,1.69,-92.12,-0.04,-0.70,-0.03,0.24,9.09,-0.40,-0.02,0.02,0.01,-7.75,-24.87,-5.88,0.6928,0.7175,-0.0612,-0.0382,32,71,74
1749724506.3271759,6.19,1.75,-91.81,-0.02,-0.73,0.05,0.27,9.06,-0.25,-0.02,0.01,0.01,-7.75,-24.87,-5.06,0.6946,0.7158,-0.0613,-0.0377,32,70,74
1749724506.4592888,6.19,1.75,-91.81,-0.02,-0.65,-0.02,0.28,9.14,-0.33,-0.00,-0.00,0.00,-7.75,-25.25,-7.56,0.6946,0.7157,-0.0615,-0.0375,32,70,74
1749724506.5998256,6.19,1.75,-91.81,-0.02,-0.72,0.10,0.28,9.06,-0.20,0.00,0.00,0.00,-7.75,-24.87,-4.69,0.6946,0.7158,-0.0615,-0.0376,32,70,74
1749724506.7254808,6.13,1.81,-91.81,-0.07,-0.73,0.01,0.22,9.07,-0.29,-0.00,-0.01,0.00,-8.19,-25.25,-6.38,0.6947,0.7156,-0.0616,-0.0375,32,70,74
1749724506.8623374,6.19,1.81,-91.81,-0.06,-0.70,0.00,0.24,9.09,-0.31,-0.01,0.00,-0.00,-6.69,-25.25,-6.69,0.6946,0.7158,-0.0618,-0.0376,32,70,74
1749724506.997115,6.13,1.81,-91.81,-0.09,-0.71,0.03,0.22,9.08,-0.28,-0.01,0.01,0.01,-7.75,-24.87,-5.56,0.6946,0.7158,-0.0619,-0.0375,32,70,74
1749724507.1297164,6.00,1.88,-91.75,-0.02,-0.66,-0.01,0.30,9.13,-0.31,-0.01,0.01,0.01,-7.38,-24.50,-5.06,0.6951,0.7153,-0.0618,-0.0366,32,70,74
1749724507.2515473,6.00,1.88,-91.75,-0.02,-0.69,0.01,0.28,9.10,-0.29,-0.00,-0.00,0.00,-6.25,-24.50,-5.88,0.6952,0.7152,-0.0619,-0.0366,32,70,74
1749724507.393392,6.00,1.88,-91.75,-0.04,-0.65,-0.06,0.28,9.14,-0.36,0.01,-0.01,-0.00,-8.19,-25.56,-6.38,0.6949,0.7155,-0.0621,-0.0367,32,70,74
1749724507.5214078,6.00,1.88,-91.75,-0.04,-0.68,0.02,0.28,9.11,-0.27,-0.01,0.01,0.01,-8.19,-24.50,-5.06,0.6950,0.7153,-0.0621,-0.0367,32,69,74
1749724507.6545346,6.00,1.94,-91.75,-0.08,-0.71,-0.01,0.24,9.08,-0.32,-0.01,0.01,0.00,-7.38,-24.87,-7.19,0.6950,0.7153,-0.0621,-0.0367,32,69,74
1749724507.7862551,5.94,1.94,-91.75,-0.05,-0.66,-0.01,0.28,9.12,-0.30,-0.01,0.00,0.00,-7.38,-25.25,-6.38,0.6951,0.7153,-0.0623,-0.0364,32,70,74
1749724507.9199986,5.94,1.94,-91.69,-0.01,-0.73,0.05,0.32,9.06,-0.24,-0.01,0.00,0.00,-7.38,-24.50,-7.19,0.6954,0.7150,-0.0623,-0.0364,32,69,74
1749724508.05105,5.94,1.94,-91.69,-0.01,-0.70,0.03,0.32,9.09,-0.25,-0.00,-0.00,0.00,-8.19,-24.87,-5.88,0.6954,0.7150,-0.0623,-0.0364,32,69,74
1749724508.1904874,6.00,1.94,-91.69,-0.06,-0.64,-0.09,0.27,9.15,-0.38,-0.01,-0.00,0.00,-8.50,-24.50,-4.69,0.6954,0.7149,-0.0624,-0.0366,32,70,74
1749724508.316752,6.00,1.94,-91.69,-0.03,-0.67,0.00,0.31,9.12,-0.26,-0.00,0.01,0.01,-7.00,-25.25,-5.56,0.6956,0.7148,-0.0624,-0.0366,32,69,74
1749724508.4503925,6.00,1.94,-91.69,0.01,-0.71,0.03,0.35,9.08,-0.25,-0.00,0.00,0.00,-8.50,-25.25,-6.69,0.6956,0.7148,-0.0624,-0.0365,32,69,74
