time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749724683.837066,11.31,-21.12,-68.62,-1.91,-1.13,-0.10,-5.45,7.37,3.22,-1.43,0.92,-1.17,11.25,-18.75,-15.56,0.8171,0.5435,0.1743,-0.0820,33,114,43
1749724683.9726844,14.69,-27.62,-64.81,-3.22,-1.70,0.05,-7.78,6.14,3.74,0.06,-0.21,-0.22,15.69,-13.88,-15.25,0.8226,0.5150,0.2155,-0.1078,33,116,38
1749724684.0982995,13.44,-23.75,-65.94,-2.41,-1.59,-0.29,-6.37,6.59,3.35,0.44,-0.45,1.06,14.50,-14.56,-16.69,0.8226,0.5296,0.1830,-0.0970,33,107,48
1749724684.2357795,5.56,-10.38,-69.31,-0.79,-2.02,-0.15,-2.56,7.00,3.25,0.54,-0.70,2.20,12.56,-15.56,-17.87,0.8188,0.5684,0.0732,-0.0330,33,84,73
1749724684.3670537,351.31,8.50,-70.50,-0.08,-0.86,-0.24,0.90,8.61,3.08,-0.47,-0.99,2.64,4.88,-21.19,-18.37,0.8134,0.5746,-0.0587,0.0690,33,55,108
1749724684.5216112,340.31,27.87,-65.44,1.23,-1.09,-0.91,5.82,6.78,2.69,-0.75,-0.73,1.76,-5.00,-19.56,-18.50,0.8148,0.5272,-0.1957,0.1411,33,31,0
1749724684.6675906,335.50,35.44,-61.88,3.00,-2.25,-0.79,8.69,4.79,2.96,0.05,0.16,0.19,-9.56,-17.06,-18.87,0.8128,0.4962,-0.2491,0.1764,33,25,0
1749724684.8023484,336.94,28.56,-64.06,2.42,-0.95,-0.70,7.12,6.78,3.05,0.59,0.88,-1.21,-7.00,-17.87,-19.69,0.8149,0.5226,-0.1874,0.1660,33,38,115
1749724684.9330986,345.00,13.50,-67.50,-0.68,-1.34,-1.10,1.60,7.46,2.53,0.50,0.76,-2.27,-3.25,-19.00,-16.87,0.8210,0.5588,-0.0603,0.1003,33,63,89
1749724685.0594928,358.75,-4.75,-68.44,-0.27,-0.76,-1.27,-1.09,8.32,2.30,-0.49,0.91,-2.28,6.06,-20.06,-17.50,0.8273,0.5579,0.0662,0.0024,33,89,60
1749724685.1954396,7.38,-19.94,-62.31,-2.57,-1.84,0.15,-7.62,6.67,5.41,-0.86,0.91,-1.21,13.56,-16.00,-16.56,0.8466,0.4990,0.1760,-0.0568,33,109,39
1749724685.3320987,11.94,-26.00,-58.63,-3.21,-1.08,-0.15,-7.52,6.42,4.44,-0.10,-0.24,-0.24,16.50,-12.19,-17.50,0.8522,0.4714,0.2079,-0.0906,33,117,34
1749724685.4616206,11.44,-21.31,-59.63,-2.47,-2.35,0.44,-6.04,5.53,5.06,0.65,-0.66,0.99,15.69,-12.69,-17.69,0.8525,0.4910,0.1589,-0.0833,33,106,45
1749724685.5987496,4.44,-8.69,-66.06,-0.45,-2.36,-0.50,-1.93,6.49,3.41,0.99,-0.83,2.06,10.88,-16.50,-17.25,0.8340,0.5477,0.0602,-0.0267,33,83,69
1749724685.7268522,351.25,9.63,-70.56,0.35,-0.70,-0.96,1.97,8.11,2.28,-0.10,-0.96,2.54,5.69,-19.19,-16.25,0.8117,0.5757,-0.0704,0.0691,33,53,102
1749724685.8792346,340.38,27.12,-67.06,1.10,0.71,-1.03,5.73,8.65,2.38,-0.75,-0.81,1.64,-3.56,-19.87,-18.00,0.8085,0.5356,-0.1973,0.1432,33,29,0
1749724686.033307,338.19,34.13,-61.81,3.34,-1.67,-0.81,8.84,5.47,3.01,-0.26,0.16,-0.03,-8.50,-16.87,-18.75,0.8198,0.4924,-0.2465,0.1574,33,25,0
1749724686.1705642,341.50,25.31,-63.19,2.30,-1.22,-0.84,6.20,6.74,3.09,0.53,1.12,-1.60,-7.00,-17.69,-18.19,0.8287,0.5182,-0.1656,0.1315,33,40,111
1749724686.3013294,350.25,8.38,-66.69,-1.19,-1.58,-1.02,-0.35,7.34,3.02,0.32,1.21,-2.46,0.75,-19.87,-17.75,0.8312,0.5515,-0.0296,0.0642,33,67,83
1749724686.4239407,2.94,-10.44,-66.19,-0.70,-0.87,-0.46,-2.71,7.88,3.45,-0.63,1.04,-2.21,7.19,-19.19,-17.75,0.8363,0.5375,0.1045,-0.0277,33,97,53
1749724686.5622628,10.00,-24.87,-60.63,-3.34,-1.48,0.26,-7.47,6.27,4.62,-0.55,0.72,-0.98,14.56,-14.69,-17.37,0.8467,0.4825,0.2108,-0.0765,33,155,33
1749724686.6941755,13.06,-28.50,-59.31,-2.69,-1.91,-0.15,-7.28,5.61,4.10,0.15,-0.19,0.23,17.19,-12.06,-16.19,0.8454,0.4739,0.2267,-0.0968,33,123,32
1749724686.8349721,10.63,-23.75,-60.75,-2.16,-1.72,-0.52,-5.96,6.18,3.84,0.55,-0.84,1.44,16.37,-12.06,-16.06,0.8469,0.4927,0.1850,-0.0757,33,107,47
1749724686.9581668,0.50,-6.81,-66.06,0.21,-2.36,-1.38,-0.95,6.53,2.55,0.81,-0.81,2.55,11.19,-16.87,-16.56,0.8357,0.5461,0.0588,0.0045,33,77,77
1749724687.115633,345.69,14.13,-67.00,1.02,-2.54,-0.85,3.42,6.21,2.85,-0.37,-1.04,2.77,1.19,-19.75,-17.75,0.8228,0.5500,-0.0916,0.1102,33,45,0
1749724687.2691154,335.88,31.50,-63.63,2.61,0.16,-0.41,7.74,7.65,3.29,-0.33,-0.59,1.06,-8.06,-18.69,-17.00,0.8113,0.5136,-0.2174,0.1756,33,24,0
1749724687.4116921,334.69,33.38,-62.94,3.09,-1.22,-1.03,8.48,6.06,2.69,0.20,0.33,-0.61,-9.50,-17.19,-18.69,0.8108,0.5106,-0.2221,0.1806,33,26,0
1749724687.5500882,340.88,20.75,-64.62,1.33,-1.24,-0.41,4.80,7.04,3.50,0.13,1.14,-2.01,-5.38,-19.75,-18.69,0.8269,0.5339,-0.1154,0.1337,33,47,102
1749724687.6790788,353.19,1.88,-65.81,-0.61,-2.21,-0.77,-0.56,6.73,3.24,-0.02,1.12,-2.66,0.88,-19.75,-18.25,0.8384,0.5430,0.0239,0.0419,33,75,72
1749724687.8161664,5.88,-18.06,-63.19,0.35,-1.55,-1.20,-2.68,6.76,3.00,-0.75,1.37,-1.90,9.75,-18.06,-17.00,0.8440,0.5108,0.1574,-0.0438,33,107,44
1749724687.9503284,11.94,-29.50,-58.50,-2.97,-0.43,-0.45,-7.80,6.84,4.00,-0.29,0.11,-0.97,15.50,-13.75,-17.87,0.8480,0.4631,0.2418,-0.0889,33,168,29
1749724688.078297,14.56,-30.37,-56.25,-2.01,-2.32,0.08,-6.91,4.74,4.78,0.32,-0.61,0.41,19.19,-11.25,-17.06,0.8531,0.4527,0.2353,-0.1093,33,124,31
1749724688.218953,12.44,-20.87,-60.31,-1.50,-2.39,-0.35,-5.00,5.56,4.18,0.88,-1.19,1.47,15.75,-12.75,-17.69,0.8494,0.4988,0.1470,-0.0900,33,103,49
1749724688.348866,3.56,-3.75,-68.00,1.51,-2.29,-1.72,0.86,6.77,1.94,1.17,-0.98,2.54,9.06,-18.06,-17.69,0.8258,0.5635,0.0113,-0.0186,33,71,81
1749724688.4956002,348.38,17.06,-70.31,0.82,-0.66,-0.50,3.54,7.32,3.22,-0.44,-0.56,2.42,2.38,-20.56,-16.37,0.8085,0.5663,-0.1328,0.0898,33,39,0
1749724688.6512146,339.63,31.87,-65.69,2.12,-0.60,-0.85,7.35,6.93,2.59,-0.50,-0.08,0.63,-6.56,-20.06,-17.37,0.8091,0.5180,-0.2358,0.1465,33,22,0
1749724688.8006868,341.44,30.50,-65.06,3.78,-1.79,-1.07,8.77,5.86,2.48,0.21,0.53,-0.97,-9.19,-18.50,-17.75,0.8147,0.5164,-0.2278,0.1328,33,29,0
1749724688.9356544,349.44,15.38,-67.31,0.64,-0.97,-0.66,3.24,7.74,2.97,0.35,1.05,-2.31,-5.88,-19.00,-18.50,0.8250,0.5519,-0.0998,0.0699,33,53,92
1749724689.0689785,3.00,-5.81,-68.69,-0.64,-1.53,-0.81,-1.92,7.51,2.73,-0.27,1.20,-2.65,4.25,-20.75,-16.06,0.8247,0.5617,0.0590,-0.0291,33,85,61
1749724689.201594,14.25,-24.06,-63.19,-0.33,-1.81,-0.48,-4.33,6.17,3.55,-0.94,0.62,-1.66,13.19,-16.37,-16.00,0.8336,0.5114,0.1807,-0.1043,33,161,34
1749724689.343298,20.19,-34.06,-60.25,-3.67,-1.53,0.58,-9.17,5.51,4.60,-0.12,0.10,-0.50,17.69,-12.56,-15.50,0.8265,0.4792,0.2552,-0.1489,33,176,24
1749724689.4747279,20.12,-32.69,-61.56,-2.54,-2.12,0.00,-7.83,5.12,3.92,0.48,-0.25,0.64,18.75,-11.25,-14.75,0.8239,0.4918,0.2405,-0.1463,33,117,30
1749724689.5980024,16.87,-24.19,-66.69,0.11,-1.78,0.11,-3.91,6.43,3.64,0.82,-0.75,1.29,15.06,-15.38,-15.19,0.8158,0.5388,0.1716,-0.1213,32,96,46
1749724689.736166,9.94,-12.38,-72.50,0.91,0.28,-1.13,-1.19,9.41,1.73,0.54,-0.34,1.65,13.19,-17.19,-14.75,0.8000,0.5915,0.0766,-0.0648,32,77,65
1749724689.8685532,2.25,-2.56,-75.00,0.96,0.00,-0.65,0.60,9.49,1.95,0.22,-0.32,0.92,8.00,-20.87,-14.75,0.7925,0.6096,0.0122,-0.0134,32,65,79
1749724689.9973032,359.31,2.63,-75.81,1.14,-0.23,-0.29,1.65,9.26,2.08,0.10,-0.48,0.37,5.38,-22.06,-13.00,0.7885,0.6144,-0.0291,0.0044,32,64,83
1749724690.1345966,359.19,4.31,-76.69,0.43,-0.76,-0.61,1.16,8.75,1.62,0.07,0.09,0.03,3.38,-21.25,-13.50,0.7838,0.6195,-0.0438,0.0053,32,64,82
1749724690.2612839,359.38,4.06,-77.25,0.32,-0.47,-0.20,1.02,9.06,1.94,0.10,-0.10,-0.07,3.75,-23.19,-13.50,0.7806,0.6235,-0.0427,0.0034,32,65,82
1749724690.393308,0.00,3.31,-78.00,-0.14,-0.64,-0.19,0.42,8.93,1.83,0.09,0.03,-0.08,3.06,-22.37,-13.38,0.7765,0.6290,-0.0377,-0.0006,32,66,81
1749724690.5245516,0.50,2.81,-78.37,0.16,-0.75,-0.18,0.66,8.91,1.74,0.04,0.02,-0.06,4.19,-22.37,-12.69,0.7747,0.6313,-0.0349,-0.0037,32,67,80
1749724690.6607955,0.56,2.44,-78.62,-0.06,-0.68,-0.30,0.35,8.88,1.65,0.01,0.03,-0.05,4.56,-22.37,-12.19,0.7735,0.6330,-0.0310,-0.0043,32,67,80
1749724690.7920563,0.69,2.25,-78.87,0.01,-0.71,-0.30,0.40,8.89,1.58,0.04,0.00,-0.04,3.38,-22.37,-12.69,0.7721,0.6348,-0.0293,-0.0049,32,67,80
1749724690.9189196,0.81,2.06,-79.00,-0.02,-0.53,-0.33,0.33,9.08,1.53,0.02,0.01,-0.01,4.88,-22.37,-12.69,0.7714,0.6356,-0.0289,-0.0059,32,68,79
1749724691.054083,0.94,2.06,-79.00,0.02,-0.65,-0.16,0.38,8.96,1.69,-0.00,-0.01,-0.00,4.19,-22.37,-13.50,0.7714,0.6357,-0.0292,-0.0065,32,68,79
1749724691.183032,1.00,2.06,-78.94,0.16,-0.72,-0.16,0.52,8.89,1.70,-0.00,-0.01,-0.00,3.38,-23.19,-13.00,0.7716,0.6353,-0.0296,-0.0070,32,68,80
1749724691.322621,1.12,2.06,-78.94,0.07,-0.14,-0.13,0.43,9.47,1.74,-0.01,-0.01,-0.03,4.88,-23.56,-13.00,0.7718,0.6351,-0.0297,-0.0078,32,68,79
1749724691.4460485,1.19,1.94,-78.87,-0.02,-0.23,-0.04,0.31,9.38,1.83,0.01,-0.01,-0.03,4.88,-22.06,-13.50,0.7720,0.6349,-0.0291,-0.0085,32,69,79
1749724691.5760186,1.25,1.88,-78.94,0.02,-0.05,-0.10,0.35,9.56,1.77,0.00,-0.00,-0.00,4.88,-23.19,-13.50,0.7719,0.6351,-0.0288,-0.0087,32,68,79
1749724691.7119837,1.25,1.88,-78.94,0.05,-0.12,-0.01,0.37,9.49,1.86,0.01,0.00,-0.01,4.56,-22.37,-13.00,0.7717,0.6353,-0.0287,-0.0086,32,68,79
1749724691.8443024,1.19,1.88,-79.06,0.00,-0.02,-0.11,0.33,9.60,1.73,0.02,0.01,-0.00,4.19,-22.75,-13.00,0.7709,0.6363,-0.0286,-0.0082,32,68,79
1749724691.9730506,1.25,1.94,-79.06,0.07,-0.08,-0.09,0.38,9.55,1.81,0.00,-0.00,-0.01,4.56,-22.37,-13.50,0.7709,0.6362,-0.0290,-0.0084,32,69,79
1749724692.113347,1.19,1.94,-79.12,-0.07,-0.05,-0.08,0.25,9.56,1.76,-0.01,-0.00,-0.00,4.56,-22.75,-13.00,0.7706,0.6367,-0.0289,-0.0082,32,68,79
1749724692.245344,1.19,1.94,-79.06,-0.08,-0.07,-0.08,0.24,9.54,1.76,-0.01,-0.01,0.01,4.88,-23.19,-12.19,0.7709,0.6362,-0.0292,-0.0084,32,68,79
1749724692.3756835,1.25,1.94,-79.00,0.11,-0.09,-0.07,0.46,9.52,1.78,-0.03,-0.03,0.00,4.88,-23.19,-14.25,0.7714,0.6357,-0.0298,-0.0087,32,68,79
1749724692.5095115,1.25,2.00,-79.00,-0.03,-0.13,-0.06,0.31,9.48,1.80,-0.01,-0.01,0.00,4.88,-22.75,-13.00,0.7715,0.6355,-0.0300,-0.0085,32,68,78
1749724692.6336465,1.25,2.00,-79.00,-0.01,-0.11,-0.02,0.33,9.50,1.84,0.00,0.00,0.00,3.38,-23.56,-13.00,0.7715,0.6354,-0.0302,-0.0084,32,68,78
1749724692.7712686,1.19,2.00,-79.00,0.14,-0.10,-0.09,0.49,9.52,1.76,0.01,0.00,0.00,4.88,-22.75,-13.50,0.7712,0.6358,-0.0300,-0.0082,32,68,78
1749724692.9086876,1.19,2.00,-79.12,0.00,-0.08,-0.05,0.35,9.54,1.78,0.01,-0.00,-0.01,4.56,-22.06,-12.69,0.7707,0.6365,-0.0297,-0.0081,32,68,78
1749724693.03424,1.19,1.94,-79.12,-0.03,-0.03,-0.05,0.35,9.55,1.76,0.00,-0.00,-0.01,4.56,-22.75,-13.50,0.7706,0.6366,-0.0294,-0.0084,32,68,79
1749724693.167958,1.31,1.88,-79.12,0.17,0.03,-0.25,0.49,9.66,1.59,0.00,0.01,-0.01,4.19,-22.37,-13.00,0.7708,0.6364,-0.0286,-0.0089,32,69,78
1749724693.3033452,1.31,1.75,-79.12,-0.09,-0.22,-0.09,0.20,9.40,1.75,-0.01,0.01,-0.02,4.56,-22.06,-12.19,0.7708,0.6365,-0.0272,-0.0090,32,68,78
1749724693.4330056,1.44,1.63,-79.12,0.01,-0.28,-0.05,0.29,9.33,1.78,-0.00,-0.00,-0.01,4.88,-23.19,-13.00,0.7708,0.6365,-0.0269,-0.0100,32,69,79
1749724693.5705326,1.56,1.50,-79.12,0.04,-0.07,-0.06,0.30,9.55,1.77,0.00,-0.00,-0.01,4.88,-22.06,-12.69,0.7706,0.6367,-0.0265,-0.0109,32,69,78
1749724693.701395,1.69,1.50,-79.12,0.06,-0.10,-0.08,0.30,9.53,1.76,-0.01,-0.01,0.00,4.19,-21.69,-13.50,0.7707,0.6365,-0.0264,-0.0114,32,69,78
1749724693.8363583,1.69,1.50,-79.12,-0.02,-0.07,-0.07,0.23,9.55,1.76,0.00,-0.00,0.00,4.56,-23.56,-13.00,0.7706,0.6367,-0.0265,-0.0114,32,69,78
1749724693.9675238,1.69,1.50,-79.12,0.00,-0.03,-0.13,0.26,9.59,1.70,0.00,-0.00,0.00,4.56,-22.37,-12.19,0.7708,0.6365,-0.0267,-0.0116,32,69,78
1749724694.0954666,1.63,1.50,-79.12,-0.12,0.01,-0.11,0.13,9.64,1.72,-0.00,0.02,0.01,4.19,-22.37,-13.00,0.7706,0.6367,-0.0266,-0.0111,32,68,78
1749724694.2258985,1.63,1.50,-79.12,0.10,-0.12,-0.05,0.35,9.49,1.83,0.01,0.01,-0.01,4.88,-22.75,-14.25,0.7708,0.6365,-0.0267,-0.0110,32,68,78
1749724694.3586328,1.63,1.44,-79.12,0.06,-0.09,-0.05,0.31,9.53,1.79,0.01,-0.00,-0.02,5.69,-22.75,-13.50,0.7708,0.6365,-0.0259,-0.0113,32,69,77
1749724694.4879684,1.75,1.25,-79.06,-0.07,-0.10,-0.12,0.14,9.52,1.72,-0.01,-0.03,-0.03,5.69,-23.19,-13.50,0.7709,0.6364,-0.0245,-0.0121,32,69,77
1749724694.6217024,1.94,1.12,-79.00,-0.27,0.07,0.00,-0.07,9.69,1.87,-0.04,-0.05,0.00,4.19,-23.19,-13.50,0.7712,0.6360,-0.0240,-0.0133,32,69,77
1749724694.7524765,1.81,2.19,-78.56,-0.38,-0.28,-0.31,0.00,9.32,1.62,-0.11,-0.16,0.40,4.56,-21.69,-13.50,0.7737,0.6324,-0.0353,-0.0125,32,67,80
1749724694.8901794,356.75,8.13,-78.69,-0.54,-1.07,0.06,0.84,8.44,1.97,0.16,-0.15,1.35,3.75,-23.19,-13.50,0.7717,0.6306,-0.0790,0.0263,32,58,90
1749724695.0199854,345.81,20.87,-80.12,-0.09,-0.25,0.29,3.11,8.87,1.76,0.19,-0.39,1.91,-1.37,-23.56,-12.69,0.7538,0.6280,-0.1653,0.0999,32,40,112
1749724695.1739407,336.94,32.69,-78.12,-0.38,1.60,-0.49,4.91,9.67,1.19,-0.70,-0.35,1.13,-8.06,-22.06,-13.75,0.7502,0.5974,-0.2386,0.1527,32,23,0
1749724695.323945,336.56,36.00,-74.19,2.21,-1.21,-0.28,7.98,6.41,1.86,-0.03,0.30,-0.32,-11.06,-20.19,-14.19,0.7647,0.5642,-0.2681,0.1582,32,22,0
1749724695.4463823,341.31,28.00,-74.31,2.14,-0.43,-1.01,6.75,7.89,1.31,0.26,0.82,-1.66,-7.75,-21.25,-14.25,0.7763,0.5815,-0.2071,0.1275,32,38,111
1749724695.5864217,351.19,10.13,-74.87,-1.68,0.98,-1.47,0.04,10.30,1.04,0.37,1.35,-2.72,-2.06,-21.25,-14.25,0.7904,0.6061,-0.0649,0.0609,32,66,82
1749724695.7154992,3.88,-9.38,-70.81,0.13,-1.56,-0.08,-1.46,7.57,3.09,-1.03,0.81,-2.11,8.56,-21.25,-13.75,0.8154,0.5709,0.0900,-0.0334,33,98,51
1749724695.847022,9.00,-22.06,-65.00,-2.19,-1.21,-0.01,-6.28,7.21,3.73,-0.46,0.53,-1.01,15.69,-16.87,-14.69,0.8317,0.5171,0.1904,-0.0679,33,115,32
1749724695.9833093,11.19,-25.94,-63.69,-2.72,-0.40,-0.13,-7.00,7.50,3.76,0.03,-0.06,0.14,16.75,-14.19,-14.25,0.8321,0.5057,0.2128,-0.0812,33,115,30
1749724696.1136048,7.81,-19.31,-64.44,-1.42,-1.75,0.06,-4.67,6.58,4.05,0.44,-0.84,1.25,16.06,-13.75,-14.75,0.8365,0.5226,0.1556,-0.0544,33,102,44
1749724696.2404528,359.25,-4.81,-68.87,0.69,-0.34,-0.35,-0.12,8.77,3.16,0.56,-0.69,2.39,12.69,-17.06,-14.75,0.8230,0.5660,0.0451,0.0127,33,75,72
1749724696.3959897,344.38,13.75,-69.50,-2.01,0.34,-1.84,0.61,8.58,2.63,-0.71,-0.68,2.67,4.56,-20.87,-14.38,0.8111,0.5671,-0.0794,0.1195,33,42,0
1749724696.5478067,337.69,30.75,-62.00,3.08,0.60,0.02,8.21,7.96,3.98,-0.83,-1.06,1.02,-4.00,-20.19,-17.50,0.8220,0.4998,-0.2197,0.1624,33,21,0
1749724696.7031116,337.19,33.44,-61.00,2.77,-1.43,-0.21,8.18,5.71,3.74,0.47,0.35,-0.56,-8.38,-17.19,-17.50,0.8212,0.4920,-0.2368,0.1656,32,24,0
1749724696.8361259,342.63,21.56,-68.06,1.29,0.70,-1.10,4.90,9.16,2.30,0.96,0.97,-1.94,-5.50,-18.69,-17.19,0.8105,0.5579,-0.1329,0.1194,32,43,102
1749724696.9690416,354.31,3.44,-73.75,-0.48,-0.04,-0.78,0.29,9.37,1.76,0.25,0.66,-2.67,2.25,-22.06,-13.56,0.7985,0.6012,0.0018,0.0309,32,71,72
1749724697.0986235,8.69,-16.00,-70.75,-0.12,-0.33,-1.82,-2.82,8.56,1.27,-0.84,1.01,-2.22,12.69,-19.50,-13.19,0.8090,0.5707,0.1268,-0.0619,32,97,45
1749724697.2421732,15.56,-29.62,-65.69,-1.01,-1.19,-0.49,-5.86,6.57,3.00,-0.39,0.44,-1.45,16.06,-15.00,-12.88,0.8162,0.5170,0.2325,-0.1116,32,115,27
1749724697.3723314,19.25,-34.56,-63.25,-2.78,-1.15,-0.14,-8.35,6.05,3.48,-0.17,-0.12,0.03,19.37,-11.69,-13.06,0.8165,0.4951,0.2629,-0.1382,32,163,24
1749724697.4969459,14.94,-28.50,-63.63,-3.22,-1.29,-0.23,-7.80,6.78,3.58,0.29,-0.68,1.49,18.25,-12.38,-13.88,0.8274,0.5078,0.2159,-0.1046,32,107,36
1749724697.626698,4.75,-12.81,-66.75,-0.87,-2.39,-0.14,-2.80,6.46,3.59,0.46,-0.70,2.63,15.38,-15.00,-14.75,0.8309,0.5466,0.1011,-0.0262,32,82,62
1749724697.7691233,346.38,10.44,-70.37,-0.22,-0.65,0.23,1.55,8.42,3.47,-0.05,-0.91,3.02,7.38,-20.56,-14.75,0.8097,0.5772,-0.0432,0.0967,32,52,99
1749724697.91941,332.19,31.06,-69.69,0.46,0.16,-0.72,5.53,8.04,2.18,-0.42,-0.76,2.34,-0.37,-21.25,-15.56,0.7798,0.5581,-0.2012,0.1995,32,28,0
1749724698.06935,323.44,43.31,-66.06,2.73,-0.99,-0.55,9.46,5.53,2.33,-0.16,0.02,0.46,-10.00,-19.87,-15.56,0.7640,0.5251,-0.2762,0.2534,32,19,0
