time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725687.765803,1.19,0.69,-81.69,-0.13,-0.72,-0.05,-0.01,8.97,1.35,0.00,0.01,-0.01,-10.19,-21.37,-12.50,0.7563,0.6540,-0.0153,-0.0082,32,80,85
1749725687.8900044,1.25,0.69,-81.75,-0.07,-0.66,-0.04,0.04,9.04,1.35,-0.00,-0.01,-0.01,-10.19,-21.69,-12.88,0.7561,0.6542,-0.0153,-0.0086,32,81,85
1749725688.0312936,1.31,0.63,-81.75,-0.09,-0.78,-0.13,0.01,8.91,1.25,0.00,0.00,-0.00,-10.19,-21.69,-13.75,0.7558,0.6546,-0.0151,-0.0087,32,81,85
1749725688.1632962,1.31,0.63,-81.75,-0.09,-0.67,-0.02,0.01,9.03,1.37,0.01,-0.01,0.00,-10.56,-21.37,-12.88,0.7559,0.6545,-0.0155,-0.0089,32,81,85
1749725688.2905934,1.31,0.69,-81.94,0.08,-0.82,0.20,0.21,8.88,1.57,0.06,0.01,0.01,-10.56,-21.37,-13.25,0.7548,0.6558,-0.0164,-0.0088,32,80,86
1749725688.4279594,1.31,0.31,-88.75,-0.17,-5.07,4.00,-0.11,4.72,4.21,1.95,-0.12,-0.20,-10.56,-22.06,-11.00,0.7147,0.6993,-0.0124,-0.0083,32,80,86
1749725688.5568151,2.31,0.50,-104.19,0.92,-2.26,-2.41,1.01,7.24,-4.82,-0.40,-0.08,0.37,-9.88,-25.25,-3.50,0.6185,0.7853,-0.0250,-0.0119,32,84,89
1749725688.6969676,359.88,1.25,-86.75,-0.54,22.78,3.08,-1.26,23.12,2.35,1.79,0.48,-0.46,-10.56,-24.69,-7.19,0.7207,0.6932,-0.0115,0.0005,32,83,87
1749725688.8332005,0.06,1.06,-86.37,0.73,-1.33,1.51,0.92,8.44,2.13,-2.78,0.64,-0.15,-10.00,-23.56,-6.88,0.7288,0.6846,-0.0136,-0.0007,32,80,86
1749725688.9547715,359.06,1.06,-75.06,1.28,-4.29,-4.81,1.46,5.18,-2.28,-2.28,0.36,0.17,-10.06,-20.56,-12.69,0.8000,0.6000,-0.0064,0.0079,32,77,85
1749725689.1140552,359.44,-0.94,-58.69,-2.19,1.21,-1.01,-0.82,4.58,3.50,-1.86,-0.30,-0.29,-9.75,-17.25,-16.75,0.8759,0.4824,0.0112,0.0022,32,0,82
1749725689.2581434,2.94,-1.94,-47.56,-2.21,-9.94,4.62,-2.54,-2.70,11.22,-0.81,-0.48,-0.20,-10.06,-12.56,-20.87,0.9145,0.4038,0.0079,-0.0239,32,73,80
1749725689.3843584,4.25,-2.13,-51.63,-1.82,1.77,-0.62,-2.18,9.45,5.45,1.22,-0.22,-0.09,-9.19,-11.25,-23.06,0.8970,0.4407,0.0035,-0.0343,32,75,78
1749725689.5103958,4.56,-1.56,-59.56,-0.81,-1.32,-1.53,-1.09,7.12,3.42,1.00,-0.06,0.02,-9.75,-14.88,-19.37,0.8647,0.5010,-0.0042,-0.0347,32,76,77
1749725689.6451006,3.63,-1.06,-64.19,0.66,-0.31,-0.72,0.09,8.48,3.49,0.45,0.20,0.14,-8.88,-16.00,-19.00,0.8453,0.5335,-0.0052,-0.0261,32,77,77
1749725689.7765868,2.69,-0.69,-66.50,0.34,-0.73,-0.18,0.22,8.26,3.70,0.17,-0.03,0.12,-9.19,-17.37,-17.00,0.8356,0.5490,-0.0060,-0.0195,32,77,77
1749725689.9069188,2.06,-0.19,-67.37,0.02,-0.43,-0.32,0.00,8.62,3.44,0.07,0.08,0.05,-8.88,-17.87,-18.06,0.8318,0.5549,-0.0079,-0.0150,32,76,77
1749725690.0415857,1.69,0.12,-67.75,0.04,-0.59,-0.13,0.07,8.48,3.58,0.04,-0.01,0.04,-9.19,-17.75,-17.37,0.8300,0.5575,-0.0101,-0.0122,32,75,77
1749725690.179872,1.37,0.37,-68.19,0.01,-0.98,-0.18,-0.04,8.19,3.37,0.07,0.00,0.04,-9.19,-18.56,-16.56,0.8277,0.5610,-0.0111,-0.0101,32,75,77
1749725690.3097763,1.12,0.56,-68.56,-0.22,-0.59,-0.27,-0.12,8.53,3.29,0.03,-0.11,0.03,-9.00,-18.56,-17.37,0.8260,0.5634,-0.0116,-0.0081,32,75,78
1749725690.4330847,1.12,0.69,-68.69,0.04,-0.59,-0.23,0.16,8.54,3.32,0.00,-0.00,0.03,-8.56,-18.19,-17.75,0.8255,0.5642,-0.0132,-0.0085,32,75,78
1749725690.5660403,1.19,0.75,-68.69,0.02,-0.60,-0.23,0.16,8.53,3.31,0.00,-0.03,0.00,-9.25,-18.50,-17.00,0.8253,0.5644,-0.0145,-0.0088,32,75,78
1749725690.699435,1.19,0.75,-68.75,-0.07,-0.05,0.00,0.06,9.08,3.55,0.01,-0.03,0.00,-8.88,-18.50,-17.00,0.8250,0.5648,-0.0148,-0.0091,32,75,78
1749725690.8315868,1.31,0.75,-68.81,-0.01,-0.05,0.01,0.13,9.06,3.59,-0.00,-0.00,-0.01,-9.69,-18.50,-17.37,0.8249,0.5650,-0.0151,-0.0099,32,75,77
1749725690.9651146,1.37,0.75,-68.81,-0.05,-0.15,0.06,0.08,8.99,3.61,0.01,0.02,-0.01,-9.25,-18.50,-17.75,0.8250,0.5649,-0.0152,-0.0101,32,75,77
1749725691.100577,1.37,0.75,-68.81,-0.14,0.03,-0.01,0.00,9.17,3.52,0.02,0.01,-0.00,-8.88,-18.06,-17.37,0.8248,0.5651,-0.0151,-0.0102,32,75,77
1749725691.2246294,1.44,0.75,-68.81,-0.02,-0.14,0.02,0.10,8.99,3.56,0.02,0.00,0.00,-8.88,-18.50,-16.19,0.8248,0.5651,-0.0151,-0.0104,32,75,77
1749725691.3622465,1.37,0.75,-68.81,0.01,-0.09,0.01,0.11,9.17,3.50,0.01,0.01,0.01,-8.88,-18.50,-17.75,0.8247,0.5652,-0.0149,-0.0101,32,75,77
1749725691.494027,1.31,0.69,-68.87,-0.11,-0.02,0.06,0.01,9.12,3.59,-0.01,0.02,0.00,-8.50,-18.50,-17.75,0.8244,0.5657,-0.0145,-0.0096,32,75,77
1749725691.6312954,1.25,0.75,-68.94,-0.10,-0.09,0.00,0.01,9.06,3.51,0.01,-0.00,-0.00,-9.25,-19.25,-16.56,0.8243,0.5659,-0.0144,-0.0094,32,75,78
1749725691.7665925,1.25,0.75,-68.94,-0.08,-0.01,0.07,0.04,9.13,3.59,-0.01,0.00,-0.01,-8.88,-18.50,-18.56,0.8241,0.5662,-0.0144,-0.0095,32,75,77
1749725691.8922951,1.31,0.69,-69.00,-0.11,-0.08,0.05,0.01,9.11,3.53,0.01,-0.00,-0.00,-8.88,-18.50,-16.56,0.8238,0.5667,-0.0143,-0.0095,32,75,77
1749725692.029998,1.31,0.69,-69.00,-0.13,-0.05,-0.04,0.00,9.10,3.46,0.00,-0.00,-0.00,-8.88,-18.50,-17.00,0.8238,0.5667,-0.0143,-0.0095,32,75,77
1749725692.158953,1.31,0.69,-69.00,-0.09,-0.09,0.00,0.03,9.06,3.50,0.01,-0.01,-0.00,-9.25,-18.50,-17.75,0.8238,0.5667,-0.0143,-0.0095,32,75,77
1749725692.2945845,1.31,0.75,-69.06,-0.17,-0.03,-0.05,0.10,9.17,3.47,-0.00,-0.02,0.01,-9.25,-18.87,-17.75,0.8237,0.5668,-0.0151,-0.0095,32,75,77
1749725692.423025,1.31,0.81,-69.06,-0.06,-0.10,-0.02,0.08,9.06,3.46,0.01,-0.01,0.00,-10.00,-19.25,-17.00,0.8235,0.5670,-0.0156,-0.0098,32,75,77
1749725692.559997,1.37,0.88,-69.06,-0.01,-0.05,-0.01,0.13,9.10,3.48,0.01,0.00,-0.01,-10.00,-18.50,-17.75,0.8235,0.5670,-0.0164,-0.0102,32,75,77
1749725692.692634,1.37,0.88,-69.06,-0.10,-0.08,-0.01,0.08,9.07,3.46,-0.01,-0.00,0.00,-9.25,-18.50,-16.56,0.8235,0.5670,-0.0164,-0.0102,32,75,77
1749725692.8328469,1.37,0.88,-69.06,0.00,-0.10,-0.03,0.14,9.06,3.45,0.00,0.01,0.01,-8.88,-18.50,-18.19,0.8235,0.5670,-0.0164,-0.0102,32,75,77
1749725692.9543738,1.37,0.88,-69.06,-0.17,-0.10,-0.01,-0.02,9.06,3.48,-0.01,0.00,-0.01,-9.69,-18.06,-17.00,0.8235,0.5670,-0.0163,-0.0101,32,75,77
1749725693.0981123,1.37,0.88,-69.06,-0.06,-0.08,0.05,0.09,9.07,3.55,0.00,-0.01,0.00,-9.25,-18.50,-17.37,0.8237,0.5667,-0.0166,-0.0103,32,75,76
1749725693.2301004,1.44,0.88,-69.06,-0.05,-0.06,-0.04,0.10,9.08,3.46,-0.00,-0.01,0.00,-9.25,-18.87,-18.19,0.8237,0.5667,-0.0170,-0.0106,32,75,76
1749725693.365151,1.50,0.88,-69.06,-0.12,-0.05,-0.03,0.03,9.10,3.46,-0.00,-0.01,-0.01,-9.25,-18.06,-17.75,0.8237,0.5667,-0.0171,-0.0108,32,74,76
1749725693.4927938,1.50,0.88,-69.06,-0.10,-0.03,-0.03,0.05,9.12,3.46,0.01,-0.01,0.00,-9.69,-18.06,-17.37,0.8235,0.5669,-0.0173,-0.0110,32,74,76
1749725693.63179,1.50,0.88,-69.12,-0.05,0.00,-0.05,0.10,9.17,3.43,0.01,-0.01,0.00,-8.88,-18.06,-17.00,0.8234,0.5672,-0.0175,-0.0111,32,74,76
1749725693.7547328,1.56,0.88,-69.12,-0.06,-0.09,0.00,0.09,9.06,3.48,0.02,-0.01,0.00,-9.69,-18.06,-17.75,0.8232,0.5674,-0.0177,-0.0113,32,74,76
1749725693.8886747,1.63,0.94,-69.25,-0.12,-0.08,0.00,0.04,9.08,3.46,0.03,-0.02,0.01,-9.69,-19.56,-15.38,0.8226,0.5682,-0.0185,-0.0118,32,74,76
1749725694.02859,1.56,1.00,-69.37,-0.09,0.03,-0.05,0.09,9.13,3.35,0.02,-0.01,0.01,-9.38,-18.56,-17.87,0.8218,0.5693,-0.0187,-0.0115,32,74,76
1749725694.157951,1.69,1.00,-69.44,0.03,-0.08,0.00,0.20,9.09,3.44,-0.00,0.00,-0.01,-9.69,-18.87,-17.00,0.8217,0.5695,-0.0192,-0.0121,32,74,76
1749725694.2955604,1.88,0.88,-69.37,0.19,0.49,2.07,0.34,9.67,5.52,-0.00,0.02,-0.06,-9.25,-18.50,-17.00,0.8218,0.5693,-0.0186,-0.0138,32,74,76
1749725694.4221442,3.19,0.56,-77.81,-0.83,-4.65,1.48,-0.45,4.74,1.59,2.13,-0.22,-0.29,-8.88,-19.56,-16.19,0.7712,0.6356,-0.0247,-0.0234,32,75,77
1749725694.561371,1.63,1.12,-75.44,-0.06,6.76,-0.76,0.12,16.25,1.70,-1.12,0.84,0.40,-9.56,-21.56,-13.56,0.7908,0.6115,-0.0215,-0.0112,32,84,83
1749725694.6933637,0.50,2.00,-80.69,1.12,-5.90,-1.92,1.47,3.76,-0.34,-1.20,-0.04,0.14,-8.00,-21.50,-11.19,0.7661,0.6422,-0.0262,-0.0038,32,83,84
1749725694.8266447,0.56,1.00,-71.62,-0.28,1.51,-1.18,-0.16,9.92,1.35,-0.16,-0.04,0.10,-7.75,-19.75,-14.88,0.8112,0.5845,-0.0148,-0.0040,32,80,83
1749725694.9544637,0.25,1.50,-67.87,-0.67,0.11,0.25,-0.41,9.19,3.94,-0.93,0.02,-0.14,-9.38,-18.25,-16.19,0.8295,0.5582,-0.0171,-0.0019,32,78,83
1749725695.0900297,1.00,0.88,-65.94,-0.36,-2.35,1.19,-0.21,6.60,5.18,0.19,-0.08,0.03,-9.25,-17.87,-17.75,0.8381,0.5453,-0.0150,-0.0075,32,75,79
1749725695.2244194,0.50,0.75,-67.94,-0.99,-0.04,-0.58,-0.88,9.74,2.96,0.31,0.07,0.03,-7.50,-18.00,-17.25,0.8285,0.5599,-0.0107,-0.0034,32,76,77
1749725695.3598015,0.06,1.31,-69.00,0.35,0.26,-0.40,0.60,9.42,3.04,0.15,-0.05,0.08,-9.00,-19.50,-16.50,0.8235,0.5670,-0.0152,-0.0004,32,75,77
1749725695.4892576,359.88,1.75,-69.00,-0.01,0.49,0.01,0.29,9.64,3.52,-0.04,-0.02,0.01,-8.56,-19.50,-17.25,0.8240,0.5662,-0.0186,0.0004,32,75,76
1749725695.6223829,0.06,1.94,-69.25,-0.04,0.01,-0.19,0.28,9.17,3.27,-0.05,-0.02,-0.00,-9.38,-18.25,-16.87,0.8229,0.5679,-0.0213,-0.0010,32,74,76
1749725695.7522438,0.19,1.88,-69.06,-0.12,-0.08,-0.09,0.20,9.06,3.40,0.05,0.01,-0.03,-8.56,-19.50,-16.50,0.8234,0.5671,-0.0210,-0.0018,32,74,76
1749725695.883707,0.25,1.69,-68.94,-0.08,-0.08,0.02,0.12,9.07,3.54,-0.05,-0.00,-0.02,-9.06,-19.06,-15.69,0.8245,0.5655,-0.0193,-0.0023,32,74,75
1749725696.0169654,0.37,1.56,-68.62,-0.11,-0.09,0.04,0.16,9.03,3.61,-0.05,-0.01,-0.01,-8.69,-18.69,-16.87,0.8258,0.5637,-0.0191,-0.0030,32,74,75
1749725696.1455452,0.50,1.56,-68.37,-0.11,-0.03,-0.02,0.15,9.07,3.57,-0.02,-0.02,-0.01,-9.38,-19.75,-16.50,0.8269,0.5620,-0.0190,-0.0037,32,74,75
1749725696.2864995,0.63,1.50,-68.37,0.06,-0.03,-0.14,0.32,9.07,3.46,-0.00,0.00,-0.00,-8.69,-19.50,-16.06,0.8271,0.5617,-0.0190,-0.0046,32,74,75
1749725696.4089782,0.69,1.37,-68.31,-0.06,0.02,-0.10,0.17,9.14,3.50,0.00,0.00,-0.01,-7.88,-18.69,-16.06,0.8271,0.5616,-0.0185,-0.0054,32,74,75
1749725696.544048,0.81,1.31,-68.37,-0.05,-0.09,-0.09,0.16,9.04,3.53,-0.01,-0.01,-0.01,-7.56,-18.25,-16.87,0.8271,0.5616,-0.0182,-0.0060,32,74,75
1749725696.6760044,0.88,1.25,-68.37,-0.06,0.03,-0.13,0.15,9.15,3.47,0.00,0.01,-0.00,-7.56,-18.25,-16.50,0.8270,0.5619,-0.0178,-0.0063,32,74,75
1749725696.8145702,0.81,1.25,-68.37,-0.14,-0.07,-0.08,0.07,9.04,3.52,0.00,-0.01,0.00,-8.69,-18.69,-15.25,0.8270,0.5620,-0.0175,-0.0062,32,74,75
1749725696.9436395,0.81,1.25,-68.37,-0.04,-0.10,-0.09,0.17,9.00,3.51,-0.00,0.00,0.01,-8.69,-19.06,-16.87,0.8270,0.5618,-0.0178,-0.0060,32,74,75
1749725697.0774438,0.75,1.31,-68.37,-0.10,-0.08,-0.11,0.11,9.03,3.49,0.00,0.01,0.01,-9.06,-19.06,-17.25,0.8270,0.5620,-0.0178,-0.0057,32,74,75
1749725697.2073073,0.69,1.31,-68.44,-0.03,-0.04,-0.08,0.19,9.07,3.51,0.02,0.00,0.01,-9.06,-18.69,-16.87,0.8267,0.5624,-0.0179,-0.0054,32,73,75
1749725697.339875,0.69,1.37,-68.50,-0.07,-0.10,-0.10,0.15,9.02,3.47,0.01,-0.00,0.01,-8.25,-19.50,-16.87,0.8264,0.5628,-0.0181,-0.0051,32,73,75
1749725697.4746368,0.63,1.37,-68.44,-0.10,-0.08,-0.05,0.15,9.04,3.50,-0.02,-0.01,0.00,-8.25,-18.25,-17.25,0.8266,0.5624,-0.0182,-0.0048,32,73,75
1749725697.612035,0.63,1.37,-68.37,-0.03,0.00,-0.07,0.21,9.10,3.53,-0.01,-0.01,0.01,-9.00,-18.69,-16.50,0.8271,0.5617,-0.0182,-0.0048,32,73,75
1749725697.7414725,0.63,1.37,-68.31,0.01,0.06,-0.10,0.25,9.17,3.51,-0.03,-0.00,0.01,-9.25,-18.69,-17.25,0.8273,0.5614,-0.0183,-0.0046,32,73,75
1749725697.8782873,0.63,1.44,-68.31,0.01,-0.08,-0.09,0.26,9.02,3.51,-0.01,-0.00,0.01,-8.19,-18.69,-17.25,0.8272,0.5615,-0.0186,-0.0046,32,73,75
1749725698.0117543,0.56,1.50,-68.37,-0.01,-0.07,-0.10,0.24,9.03,3.50,0.02,-0.01,0.00,-9.00,-18.25,-17.25,0.8271,0.5618,-0.0191,-0.0043,32,73,75
1749725698.137631,0.63,1.50,-68.25,-0.04,-0.02,-0.10,0.21,9.07,3.52,-0.02,-0.00,-0.01,-7.75,-19.50,-17.25,0.8275,0.5611,-0.0192,-0.0048,32,73,75
1749725698.279019,0.63,1.50,-68.19,0.00,-0.02,-0.04,0.25,9.07,3.59,-0.01,-0.01,-0.01,-9.69,-19.06,-16.50,0.8279,0.5605,-0.0194,-0.0049,32,73,75
1749725698.4020133,0.69,1.50,-68.06,-0.03,0.04,-0.06,0.19,9.15,3.62,-0.01,-0.01,-0.01,-8.56,-18.69,-15.69,0.8284,0.5598,-0.0196,-0.0051,32,73,75
1749725698.5344136,0.69,1.50,-68.25,-0.05,-0.07,-0.11,0.21,9.02,3.51,-0.02,0.01,-0.02,-9.00,-19.50,-16.06,0.8277,0.5609,-0.0198,-0.0051,32,73,75
1749725698.6733043,0.69,1.50,-68.12,-0.01,0.00,-0.05,0.25,9.10,3.58,-0.01,-0.01,-0.00,-8.50,-18.69,-16.06,0.8282,0.5601,-0.0199,-0.0052,32,73,74
1749725698.8036182,0.75,1.50,-68.06,-0.06,-0.03,-0.02,0.22,9.02,3.61,-0.01,-0.02,0.00,-9.19,-18.69,-16.87,0.8287,0.5594,-0.0202,-0.0056,32,73,75
1749725698.9431074,0.75,1.63,-68.06,-0.05,0.01,-0.13,0.22,9.10,3.52,-0.01,-0.00,-0.00,-8.50,-17.56,-16.87,0.8286,0.5594,-0.0209,-0.0055,32,73,74
1749725699.0787096,0.75,1.63,-67.94,-0.02,0.02,-0.12,0.25,9.11,3.54,-0.01,-0.01,-0.01,-8.50,-19.06,-17.25,0.8290,0.5588,-0.0209,-0.0056,32,73,74
1749725699.1978028,0.75,1.63,-68.00,-0.01,-0.13,-0.05,0.25,8.95,3.61,0.00,0.00,0.00,-9.56,-19.75,-18.50,0.8289,0.5590,-0.0209,-0.0056,32,73,74
1749725699.33265,0.69,1.56,-68.00,0.03,-0.06,-0.10,0.28,8.98,3.57,0.02,0.00,0.01,-8.88,-19.06,-17.25,0.8289,0.5591,-0.0207,-0.0054,32,72,74
1749725699.4646964,0.69,1.56,-68.00,-0.06,-0.02,-0.11,0.21,9.06,3.54,0.01,0.01,0.01,-9.19,-18.25,-18.06,0.8288,0.5591,-0.0205,-0.0052,32,73,74
1749725699.598867,0.69,1.63,-68.00,-0.03,-0.07,-0.09,0.24,9.02,3.57,0.00,0.01,-0.00,-8.50,-18.69,-18.50,0.8287,0.5593,-0.0206,-0.0051,32,72,74
1749725699.7346113,0.69,1.63,-68.00,-0.01,-0.04,-0.04,0.26,9.05,3.61,-0.01,0.01,0.01,-8.88,-18.25,-18.06,0.8287,0.5593,-0.0206,-0.0049,32,72,74
1749725699.866418,0.63,1.63,-68.12,-0.03,-0.09,-0.09,0.23,9.03,3.55,0.01,-0.00,0.00,-8.06,-18.25,-16.06,0.8281,0.5602,-0.0206,-0.0049,32,72,74
1749725699.992492,0.63,1.63,-68.12,-0.09,0.00,-0.11,0.18,9.09,3.53,-0.02,-0.01,-0.01,-8.50,-19.50,-16.50,0.8283,0.5599,-0.0206,-0.0049,32,72,74
1749725700.1281674,0.69,1.56,-68.06,0.00,-0.03,-0.12,0.28,9.05,3.53,-0.02,-0.01,-0.01,-8.50,-19.06,-16.50,0.8285,0.5596,-0.0205,-0.0051,32,72,74
1749725700.258065,0.69,1.56,-68.00,-0.05,0.03,-0.04,0.22,9.12,3.62,-0.01,-0.00,-0.01,-8.88,-19.06,-16.87,0.8288,0.5591,-0.0206,-0.0053,32,72,73
1749725700.3949897,0.63,1.56,-67.81,0.39,-0.33,-0.48,0.66,8.64,3.41,-0.15,-0.00,-0.01,-8.06,-19.06,-18.06,0.8302,0.5571,-0.0198,-0.0048,32,71,74
1749725700.5314772,1.12,1.44,-72.06,-1.54,-5.97,3.97,-1.27,3.40,6.79,2.14,-0.53,0.08,-8.06,-19.75,-16.50,0.8024,0.5963,-0.0237,-0.0089,32,71,74
1749725700.6621318,0.63,3.25,-81.81,1.75,-1.13,-5.54,2.31,8.55,-4.15,-1.01,0.20,0.46,-8.69,-22.56,-11.69,0.7556,0.6537,-0.0413,-0.0042,32,78,81
1749725700.7996733,357.50,3.06,-79.81,-1.12,-2.29,-1.07,-0.58,7.34,0.65,0.27,-0.29,0.38,-9.38,-22.19,-14.19,0.7666,0.6414,-0.0249,0.0165,32,80,83
1749725700.9269865,359.50,2.38,-69.81,-0.04,4.41,-0.28,0.64,15.22,3.10,-1.62,0.15,0.05,-8.75,-19.87,-16.19,0.8242,0.5659,-0.0229,0.0037,32,80,85
1749725701.0630105,358.94,2.06,-61.00,-0.77,-1.80,-0.53,-0.41,6.76,4.21,-0.80,-0.02,-0.13,-9.19,-17.37,-17.00,0.8615,0.5075,-0.0167,0.0079,32,77,84
1749725701.1987605,359.69,0.88,-57.00,0.41,-0.09,1.70,0.57,8.13,7.03,-0.10,0.10,0.01,-8.88,-15.75,-19.87,0.8785,0.4776,-0.0081,0.0020,32,74,80
1749725701.3245382,359.63,1.06,-59.19,0.01,-0.88,0.31,0.25,7.58,5.20,0.52,-0.05,0.04,-8.38,-16.56,-19.75,0.8680,0.4965,-0.0096,0.0029,32,73,77
1749725701.454719,359.31,1.37,-63.50,-0.23,0.31,-0.04,-0.03,8.90,4.44,0.43,-0.02,0.08,-8.00,-16.25,-18.50,0.8491,0.5280,-0.0119,0.0051,32,74,77
1749725701.5951483,359.06,2.25,-65.31,0.16,0.27,-0.16,0.57,9.17,3.91,-0.05,-0.08,0.10,-8.75,-18.06,-18.06,0.8416,0.5397,-0.0203,0.0069,32,73,76
1749725701.7222686,359.00,2.81,-65.19,-0.05,0.28,-0.28,0.43,9.17,3.82,0.10,-0.08,0.05,-8.38,-16.56,-18.50,0.8420,0.5388,-0.0255,0.0070,32,73,76
1749725701.8524656,358.94,3.06,-65.56,-0.09,0.22,0.00,0.43,9.14,4.04,0.07,-0.01,-0.02,-10.00,-18.06,-16.87,0.8401,0.5417,-0.0272,0.0077,32,72,76
1749725701.984467,358.94,3.00,-65.62,-0.01,-0.11,-0.20,0.47,8.89,3.88,-0.07,0.05,-0.02,-10.00,-18.06,-17.25,0.8403,0.5414,-0.0263,0.0077,32,73,76
1749725702.1115637,359.00,2.81,-65.62,-0.11,-0.11,-0.07,0.36,8.94,3.90,0.01,-0.03,-0.03,-8.75,-18.06,-17.69,0.8400,0.5420,-0.0253,0.0068,32,73,75
1749725702.246756,359.19,2.63,-65.62,-0.08,0.03,-0.04,0.36,8.95,3.99,-0.00,0.02,-0.02,-9.88,-17.00,-17.25,0.8400,0.5419,-0.0239,0.0055,32,73,75
