time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725167.4656255,358.88,-1.37,-83.12,0.05,-0.72,-0.01,-0.18,9.00,1.14,0.00,0.00,-0.01,-11.56,-21.19,-14.56,0.7479,0.6635,0.0226,0.0073,32,80,88
1749725167.5948448,358.88,-1.37,-83.12,0.07,-0.67,0.02,-0.16,9.05,1.19,-0.02,-0.01,0.01,-11.25,-21.19,-13.75,0.7481,0.6631,0.0225,0.0072,32,80,89
1749725167.7288995,358.88,-1.31,-83.12,0.04,-0.76,-0.04,-0.18,8.96,1.13,-0.01,0.00,-0.01,-12.00,-20.75,-13.75,0.7482,0.6631,0.0225,0.0073,32,80,89
1749725167.8689249,358.88,-1.37,-83.12,-0.06,-0.72,0.01,-0.30,9.01,1.18,-0.00,0.00,0.00,-10.88,-20.50,-14.19,0.7482,0.6631,0.0226,0.0073,32,79,88
1749725168.000619,358.88,-1.31,-83.06,0.12,-0.73,-0.04,-0.10,9.00,1.13,0.01,-0.00,-0.01,-11.25,-21.19,-13.38,0.7484,0.6628,0.0223,0.0071,32,79,88
1749725168.1363382,359.06,-1.44,-83.12,0.00,-0.75,-0.01,-0.23,8.97,1.14,0.01,-0.03,-0.02,-11.56,-21.56,-13.75,0.7480,0.6633,0.0222,0.0060,32,79,88
1749725168.2679703,359.44,-1.37,-83.19,0.28,-0.81,-0.14,0.04,8.92,1.01,0.05,-0.04,-0.01,-10.50,-20.50,-13.38,0.7474,0.6641,0.0190,0.0032,32,79,87
1749725168.4013383,359.56,-1.44,-83.37,0.00,-0.80,0.12,-0.23,9.25,0.76,0.01,0.00,-0.02,-11.25,-20.50,-12.06,0.7466,0.6650,0.0198,0.0027,32,79,87
1749725168.5371976,1.19,-2.81,-83.12,1.06,-0.16,-0.51,0.58,9.56,0.64,-0.17,0.05,-0.44,-10.50,-20.69,-14.06,0.7484,0.6626,0.0278,-0.0095,32,81,87
1749725168.664042,5.44,-8.19,-81.25,1.46,-1.47,0.45,0.50,8.48,2.42,-0.32,0.20,-0.95,-9.38,-20.37,-14.06,0.7582,0.6473,0.0674,-0.0389,32,88,82
1749725168.8066401,9.00,-14.69,-79.06,-2.10,-0.37,-1.11,-4.59,8.93,0.67,-0.50,-0.12,-0.36,-2.50,-18.06,-13.56,0.7668,0.6284,0.1158,-0.0607,32,102,69
1749725168.9413834,9.63,-17.94,-75.87,-3.35,-0.25,-0.83,-6.37,8.79,1.44,-0.34,0.37,-0.36,1.37,-17.69,-17.00,0.7829,0.6005,0.1483,-0.0666,32,115,54
1749725169.0690193,11.81,-19.69,-73.94,0.58,-1.82,0.79,-2.76,7.41,3.28,0.21,0.05,0.06,3.75,-15.69,-18.37,0.7888,0.5898,0.1523,-0.0815,32,113,53
1749725169.2012725,10.88,-17.62,-75.94,-1.30,-1.46,0.02,-4.27,7.60,2.28,0.34,-0.56,0.40,3.69,-16.25,-17.06,0.7809,0.6050,0.1363,-0.0745,32,106,63
1749725169.3356917,8.69,-12.13,-77.25,-0.95,-1.40,0.36,-3.02,7.94,2.48,0.14,-0.13,0.81,1.50,-17.00,-16.25,0.7771,0.6210,0.0850,-0.0568,32,96,75
1749725169.476457,4.69,-5.50,-78.69,-0.01,-0.57,-0.37,-0.70,8.91,1.57,0.15,-0.32,0.95,-1.50,-17.69,-17.06,0.7719,0.6342,0.0323,-0.0292,32,84,85
1749725169.6005583,358.38,0.37,-80.25,0.23,-1.61,-0.90,0.30,8.05,0.75,0.19,0.32,0.57,-3.00,-20.56,-16.75,0.7645,0.6445,0.0042,0.0105,32,75,92
1749725169.741909,353.75,3.56,-80.44,1.61,-0.72,-0.33,2.22,8.92,1.28,0.04,0.38,0.29,-2.06,-21.19,-16.69,0.7620,0.6461,-0.0048,0.0439,32,73,94
1749725169.8754473,350.88,4.94,-80.81,-0.87,-0.93,-0.39,-0.24,8.63,1.21,-0.03,0.16,0.06,-2.25,-20.69,-17.00,0.7589,0.6484,-0.0052,0.0610,32,72,94
1749725170.006816,351.88,5.06,-79.06,0.35,-0.74,-0.23,1.22,8.84,1.61,-0.19,-0.15,-0.05,-2.06,-20.87,-17.19,0.7690,0.6368,-0.0130,0.0543,32,72,92
1749725170.1411161,353.31,5.38,-79.06,-0.55,-0.95,-0.14,0.37,8.63,1.70,0.04,-0.27,0.06,-2.88,-20.87,-16.56,0.7694,0.6367,-0.0258,0.0440,32,72,91
1749725170.2694182,354.13,5.81,-79.69,0.46,-0.86,-0.26,1.34,8.82,1.48,0.15,0.08,-0.03,-2.50,-21.19,-16.50,0.7658,0.6411,-0.0330,0.0395,32,73,92
1749725170.401394,353.88,5.38,-80.44,0.21,-1.05,-0.11,1.13,8.57,1.49,0.13,0.23,-0.13,-2.50,-20.56,-17.25,0.7620,0.6458,-0.0279,0.0405,32,74,91
1749725170.534632,354.44,3.63,-81.25,-0.15,-0.84,-0.01,0.46,8.82,1.46,0.06,0.24,-0.20,-2.50,-21.25,-16.00,0.7576,0.6516,-0.0090,0.0366,32,75,89
1749725170.6689968,355.31,2.06,-81.44,0.08,-0.46,-0.34,0.27,9.07,1.20,0.02,0.01,-0.20,-1.00,-21.25,-16.00,0.7570,0.6527,0.0030,0.0301,32,78,87
1749725170.8018153,356.81,0.81,-81.25,-0.59,-0.65,0.14,-0.44,9.04,1.62,-0.04,-0.12,-0.10,-0.50,-21.25,-15.88,0.7584,0.6514,0.0078,0.0208,32,78,86
1749725170.9413176,358.50,0.00,-80.75,-0.09,-0.61,-0.05,-0.08,9.06,1.51,-0.06,-0.10,-0.03,-0.50,-20.25,-16.00,0.7616,0.6479,0.0080,0.0098,32,79,85
1749725171.0645258,358.69,-0.12,-80.62,0.04,-0.84,-0.13,-0.08,8.89,1.46,0.00,0.07,-0.02,-0.50,-20.69,-16.69,0.7625,0.6470,0.0093,0.0088,32,78,85
1749725171.1990771,358.44,-0.25,-80.44,0.09,-0.70,-0.05,0.04,8.96,1.58,-0.02,0.04,-0.00,-0.37,-20.25,-16.25,0.7635,0.6455,0.0120,0.0103,32,79,85
1749725171.3397038,358.38,-0.31,-80.31,0.03,-0.68,-0.10,-0.02,8.98,1.53,-0.00,-0.01,-0.01,-0.37,-19.87,-16.56,0.7639,0.6451,0.0129,0.0105,32,80,85
1749725171.4660683,358.50,-0.37,-80.37,-0.07,-0.73,-0.10,-0.14,8.93,1.53,0.03,0.03,-0.01,0.25,-20.69,-15.75,0.7636,0.6454,0.0128,0.0097,32,80,85
1749725171.600956,358.56,-0.50,-80.50,-0.06,-0.70,-0.07,-0.14,8.96,1.53,0.01,-0.00,-0.01,-0.37,-21.06,-16.25,0.7629,0.6463,0.0137,0.0092,32,80,85
1749725171.7326448,358.63,-0.50,-80.56,-0.03,-0.05,0.09,-0.11,9.61,1.69,-0.00,-0.02,0.00,-0.06,-20.37,-16.25,0.7626,0.6466,0.0135,0.0091,32,80,85
1749725171.8722854,358.56,-0.50,-80.56,-0.09,-0.03,0.00,-0.18,9.64,1.57,-0.01,0.01,0.01,0.25,-20.75,-15.50,0.7625,0.6468,0.0139,0.0094,32,80,85
1749725172.008011,358.50,-0.44,-80.56,-0.05,-0.03,0.02,-0.13,9.64,1.62,0.01,0.01,0.01,-0.37,-20.75,-17.50,0.7626,0.6467,0.0135,0.0099,32,80,86
1749725172.1434076,358.44,-0.44,-80.56,0.03,-0.03,0.00,-0.04,9.63,1.61,-0.01,0.01,0.01,-0.75,-20.75,-16.69,0.7627,0.6465,0.0135,0.0101,32,80,86
1749725172.2755945,358.44,-0.44,-80.56,0.01,-0.08,0.00,-0.01,9.54,1.62,0.00,-0.01,0.00,-0.75,-20.00,-17.50,0.7627,0.6465,0.0137,0.0101,32,80,86
1749725172.404046,358.50,-0.37,-80.56,-0.02,-0.07,0.00,-0.09,9.60,1.59,-0.01,-0.02,-0.00,-0.37,-21.50,-17.06,0.7627,0.6465,0.0134,0.0099,32,80,86
1749725172.5380101,358.56,-0.37,-80.56,-0.07,-0.04,0.01,-0.11,9.58,1.61,-0.01,-0.01,-0.01,-0.06,-20.75,-16.69,0.7626,0.6467,0.0130,0.0095,32,80,86
1749725172.6758578,358.56,-0.37,-80.56,-0.07,-0.03,0.01,-0.14,9.63,1.62,0.01,0.01,0.00,-0.37,-20.75,-16.25,0.7628,0.6465,0.0130,0.0095,32,80,86
1749725172.8069725,358.50,-0.37,-80.50,-0.07,-0.07,0.00,-0.14,9.59,1.61,-0.00,0.00,0.00,-0.06,-20.00,-16.25,0.7629,0.6463,0.0130,0.0098,32,80,86
1749725172.9382625,358.44,-0.37,-80.50,-0.02,-0.08,0.00,-0.09,9.59,1.61,0.00,0.01,0.01,-0.06,-21.06,-15.88,0.7630,0.6462,0.0130,0.0100,32,80,87
1749725173.0730104,358.44,-0.37,-80.50,0.06,-0.10,0.02,0.00,9.56,1.64,-0.00,-0.01,0.00,-0.37,-19.56,-16.69,0.7630,0.6462,0.0131,0.0102,32,80,86
1749725173.2082872,358.44,-0.37,-80.50,0.01,-0.05,0.01,-0.04,9.61,1.63,0.00,-0.00,0.00,-0.06,-20.75,-16.25,0.7630,0.6462,0.0132,0.0103,32,79,87
1749725173.3394074,358.44,-0.37,-80.50,-0.07,-0.05,0.00,-0.13,9.61,1.60,0.00,0.01,-0.01,-0.06,-20.75,-15.88,0.7630,0.6462,0.0132,0.0103,32,80,87
1749725173.4740195,358.44,-0.37,-80.50,-0.04,-0.08,-0.03,-0.11,9.58,1.57,-0.00,0.00,0.00,0.25,-20.37,-16.69,0.7630,0.6462,0.0132,0.0103,32,79,86
1749725173.6091197,358.38,-0.31,-80.44,0.00,-0.09,0.01,-0.05,9.57,1.64,-0.02,0.00,0.02,-0.06,-20.75,-17.50,0.7634,0.6458,0.0131,0.0105,32,79,86
1749725173.7463481,358.31,-0.25,-80.31,0.00,-0.08,-0.02,-0.05,9.58,1.61,0.00,0.01,0.02,-0.06,-20.75,-16.25,0.7639,0.6451,0.0126,0.0112,32,79,86
1749725173.8782222,358.25,-0.19,-80.25,0.11,-0.07,0.02,0.07,9.58,1.67,-0.01,-0.01,0.01,-0.37,-21.06,-16.25,0.7643,0.6447,0.0121,0.0117,32,79,87
1749725174.008963,358.19,-0.12,-80.25,-0.01,-0.08,0.02,-0.04,9.57,1.67,0.00,-0.00,-0.00,-0.06,-20.75,-16.69,0.7643,0.6447,0.0120,0.0118,32,79,86
1749725174.137887,358.19,-0.12,-80.25,-0.04,-0.06,0.00,-0.06,9.59,1.64,0.00,-0.00,0.00,-0.37,-20.37,-16.69,0.7643,0.6446,0.0118,0.0119,32,79,86
1749725174.2810097,358.13,-0.06,-80.25,0.03,-0.10,0.03,0.01,9.56,1.68,-0.01,0.00,0.01,0.25,-20.00,-15.88,0.7643,0.6446,0.0115,0.0121,32,79,87
1749725174.4080343,358.13,-0.06,-80.25,0.02,-0.06,0.01,0.00,9.60,1.67,-0.01,-0.00,0.01,0.25,-20.75,-16.69,0.7643,0.6446,0.0112,0.0125,32,79,86
1749725174.5408103,358.06,0.00,-80.25,-0.03,-0.06,0.01,-0.03,9.59,1.67,-0.00,-0.00,0.02,-0.37,-20.37,-16.25,0.7643,0.6446,0.0106,0.0128,32,78,87
1749725174.6750722,358.00,0.06,-80.19,-0.02,0.00,0.00,0.00,9.66,1.67,-0.01,-0.01,0.02,-0.37,-21.06,-15.88,0.7648,0.6440,0.0098,0.0132,32,79,87
1749725174.8131473,357.88,0.25,-80.12,0.01,-0.08,0.01,0.06,9.57,1.69,-0.03,-0.01,0.02,-0.75,-20.37,-15.50,0.7651,0.6437,0.0085,0.0142,32,78,87
1749725174.9401093,357.69,0.44,-80.06,-0.02,-0.03,-0.03,0.05,9.63,1.64,-0.01,-0.01,0.02,-0.37,-21.87,-15.88,0.7653,0.6435,0.0076,0.0153,32,78,87
1749725175.0745893,357.50,0.56,-80.06,0.06,-0.01,-0.09,0.17,9.64,1.59,0.04,0.02,0.00,-0.75,-21.06,-16.56,0.7653,0.6434,0.0068,0.0163,32,77,88
1749725175.2117198,357.81,0.25,-80.69,0.88,0.39,0.05,0.93,10.07,1.63,0.16,0.06,-0.14,-0.75,-20.37,-15.88,0.7613,0.6482,0.0099,0.0143,32,78,88
1749725175.3444803,358.75,-3.06,-80.37,2.24,0.22,-0.49,1.85,9.65,1.53,-0.21,0.35,-0.97,-0.06,-21.50,-16.69,0.7643,0.6431,0.0465,0.0059,32,83,85
1749725175.4755158,1.75,-12.06,-77.87,-2.92,1.20,-0.45,-4.98,10.58,1.55,-0.56,0.89,-0.86,4.06,-18.87,-15.50,0.7762,0.6177,0.1252,-0.0122,32,96,74
1749725175.612992,4.56,-14.50,-73.81,-1.05,0.38,0.38,-3.51,9.50,3.01,-0.45,-0.41,-0.31,6.69,-17.50,-18.00,0.7973,0.5876,0.1338,-0.0332,32,107,62
1749725175.748013,7.88,-15.88,-70.31,-2.02,-3.04,-0.01,-4.82,6.49,2.65,0.20,-0.73,-0.36,8.00,-17.56,-18.37,0.8115,0.5672,0.1274,-0.0596,32,112,63
1749725175.8754299,13.75,-13.69,-70.00,1.08,0.24,0.21,-1.24,9.19,3.47,0.46,-0.78,0.17,5.56,-16.87,-19.56,0.8102,0.5726,0.0773,-0.0978,32,105,71
1749725176.0120413,12.00,-8.81,-72.12,0.00,-0.56,-0.13,-1.51,8.66,2.83,0.28,-0.43,0.90,3.56,-17.00,-18.75,0.8022,0.5907,0.0292,-0.0822,32,91,80
1749725176.1488,6.06,-2.75,-73.87,-0.32,0.82,0.78,-0.13,10.91,2.84,0.22,0.32,0.80,1.56,-18.06,-19.25,0.7973,0.6024,-0.0028,-0.0384,32,79,90
1749725176.2817984,359.00,1.31,-75.37,0.77,-0.32,-0.56,1.00,9.16,1.90,0.14,0.33,0.57,0.50,-19.56,-18.25,0.7910,0.6116,-0.0092,0.0069,32,73,95
1749725176.4040067,355.00,3.44,-75.94,0.81,0.08,-0.56,1.40,9.57,1.80,0.12,0.17,0.30,-0.19,-19.69,-16.87,0.7874,0.6154,-0.0118,0.0342,32,73,96
1749725176.5404518,353.44,4.63,-76.69,-0.10,0.15,0.00,0.92,9.76,2.15,-0.09,-0.05,0.01,0.06,-20.69,-15.75,0.7827,0.6205,-0.0168,0.0446,32,74,93
1749725176.6819973,354.13,4.25,-76.44,-0.50,-0.12,0.18,0.21,9.38,2.46,-0.00,-0.02,-0.09,0.00,-21.50,-17.37,0.7842,0.6191,-0.0157,0.0394,32,76,91
1749725176.8114285,355.25,3.75,-76.56,-0.12,-0.08,0.22,0.52,9.43,2.49,0.05,0.13,-0.08,0.00,-20.75,-16.87,0.7841,0.6196,-0.0164,0.0323,32,77,90
1749725176.9394176,355.81,2.75,-77.00,-0.41,-0.19,0.03,0.06,9.34,2.23,0.05,0.01,-0.14,-0.37,-20.00,-16.87,0.7818,0.6229,-0.0080,0.0278,32,78,90
1749725177.0701473,357.19,1.44,-77.19,-0.48,-0.05,0.31,-0.25,9.50,2.49,0.04,-0.10,-0.15,1.50,-20.37,-15.69,0.7813,0.6238,-0.0009,0.0177,32,80,88
1749725177.20576,358.31,0.69,-77.37,-0.06,0.00,0.02,0.06,9.56,2.16,0.05,0.08,-0.04,1.06,-20.37,-16.50,0.7803,0.6254,0.0007,0.0114,32,81,87
1749725177.3435059,358.25,0.50,-77.44,0.02,-0.02,0.05,0.11,9.54,2.18,-0.00,-0.01,0.02,2.25,-20.37,-16.50,0.7800,0.6256,0.0035,0.0118,32,81,87
1749725177.4690437,357.88,0.56,-77.50,-0.12,-0.03,0.05,-0.01,9.54,2.17,0.03,-0.01,0.03,1.19,-20.37,-17.69,0.7795,0.6262,0.0048,0.0143,32,81,87
1749725177.6014624,357.69,0.69,-77.75,-0.13,-0.10,-0.06,0.00,9.47,2.00,0.01,0.04,0.01,0.69,-20.00,-15.69,0.7781,0.6279,0.0040,0.0153,32,81,87
1749725177.7378411,357.75,0.63,-77.69,-0.22,-0.20,-0.43,-0.11,9.37,1.64,-0.02,0.05,-0.03,2.25,-20.00,-15.88,0.7787,0.6272,0.0056,0.0153,32,81,88
1749725177.872733,358.06,0.94,-77.50,0.71,-0.26,0.30,0.76,9.20,2.32,-0.04,-0.06,0.05,1.56,-20.06,-16.75,0.7797,0.6260,-0.0007,0.0131,32,81,87
1749725178.0049891,357.88,1.06,-77.37,-0.25,-0.06,-0.09,-0.07,9.50,2.04,0.01,-0.05,-0.00,1.56,-20.06,-16.75,0.7802,0.6254,-0.0003,0.0145,32,80,87
1749725178.1457653,358.44,1.00,-77.44,-0.27,-0.30,0.15,-0.09,9.26,2.28,-0.03,-0.08,0.02,1.56,-20.87,-17.19,0.7803,0.6254,-0.0038,0.0101,32,80,87
1749725178.2772627,358.56,1.19,-77.25,0.32,0.15,-0.04,0.33,9.60,2.14,0.09,0.07,0.01,1.19,-19.75,-17.56,0.7809,0.6246,-0.0056,0.0100,32,82,87
1749725178.4053104,358.56,1.00,-77.50,0.33,-0.04,-0.12,0.51,9.52,1.98,-0.08,-0.09,-0.01,0.75,-20.50,-16.75,0.7796,0.6262,-0.0037,0.0095,32,81,87
1749725178.5451083,358.63,1.00,-77.37,-0.20,-0.11,-0.02,-0.03,9.45,2.11,0.02,0.03,-0.01,0.37,-20.06,-15.56,0.7805,0.6251,-0.0038,0.0093,32,81,86
1749725178.678685,358.88,0.88,-77.25,0.13,-0.10,-0.02,0.18,9.46,2.31,-0.01,0.01,-0.03,0.37,-20.50,-16.37,0.7811,0.6243,-0.0042,0.0074,32,81,86
1749725178.8046918,359.19,0.69,-77.25,-0.34,-0.15,-0.01,-0.22,9.40,2.14,-0.01,-0.03,-0.01,1.19,-21.25,-16.75,0.7810,0.6245,-0.0039,0.0055,32,82,86
1749725178.9447126,359.44,0.88,-76.87,-0.15,-0.16,0.11,0.00,9.38,2.33,-0.08,-0.10,0.05,0.75,-20.50,-16.37,0.7833,0.6216,-0.0080,0.0034,32,82,86
1749725179.0676596,359.19,1.69,-76.81,0.17,-0.07,-0.03,0.46,9.49,2.01,0.10,-0.06,0.08,1.19,-20.06,-16.00,0.7832,0.6215,-0.0151,0.0056,32,81,87
1749725179.2004278,358.75,2.19,-77.19,0.59,0.01,-0.08,0.97,9.56,2.08,0.01,-0.07,0.04,0.06,-20.00,-16.00,0.7813,0.6238,-0.0185,0.0083,32,81,87
1749725179.3405359,358.69,2.19,-77.00,0.05,-0.28,0.20,0.43,9.26,2.40,-0.08,0.01,-0.06,0.06,-20.37,-17.19,0.7823,0.6225,-0.0178,0.0087,32,80,87
1749725179.4757235,359.06,1.75,-77.19,-0.04,0.00,-0.13,0.25,9.56,2.03,0.09,0.00,-0.03,0.75,-20.50,-16.37,0.7811,0.6242,-0.0148,0.0063,32,81,87
1749725179.6086214,359.56,1.37,-76.94,0.00,-0.15,0.00,0.34,9.51,2.22,-0.12,-0.09,-0.03,1.19,-19.69,-15.88,0.7830,0.6219,-0.0137,0.0023,32,82,87
1749725179.743421,0.44,1.19,-76.75,0.55,0.37,-0.33,0.76,9.92,1.90,0.09,0.04,-0.05,0.37,-20.06,-17.56,0.7838,0.6208,-0.0161,-0.0031,32,82,85
1749725179.8759682,359.88,1.00,-77.37,-1.26,0.06,0.34,-1.08,9.63,2.47,0.08,0.05,0.10,1.19,-20.06,-17.19,0.7802,0.6254,-0.0112,0.0010,32,82,86
1749725180.001199,0.31,1.25,-77.19,0.10,0.20,0.54,0.32,9.76,2.71,0.06,-0.11,-0.13,0.06,-20.50,-16.75,0.7812,0.6241,-0.0163,-0.0031,32,82,87
1749725180.1390073,0.37,0.69,-76.81,1.19,0.25,-0.29,1.31,9.79,1.94,-0.07,0.05,0.07,-0.25,-20.50,-16.37,0.7836,0.6211,-0.0101,-0.0024,32,83,86
1749725180.2734203,358.50,0.37,-77.31,-0.14,-0.19,-0.29,-0.07,9.37,1.85,0.09,0.09,0.02,1.19,-21.25,-16.37,0.7805,0.6251,0.0031,0.0098,32,83,85
1749725180.4013016,358.63,0.00,-77.62,-0.30,0.20,-0.35,-0.31,9.78,1.74,0.00,0.09,-0.04,1.19,-20.50,-16.50,0.7788,0.6271,0.0078,0.0090,32,83,85
1749725180.5412831,358.81,-0.06,-78.06,0.24,-0.40,-0.26,0.22,9.18,1.75,0.07,0.02,-0.01,1.19,-21.56,-16.37,0.7764,0.6301,0.0076,0.0081,32,83,85
1749725180.6661677,359.31,-0.25,-78.06,0.34,-0.14,0.30,0.30,9.44,2.32,-0.03,-0.06,-0.04,1.56,-20.87,-16.00,0.7764,0.6301,0.0065,0.0040,32,83,85
1749725180.7994251,0.19,-0.81,-78.44,-0.05,-0.10,0.02,-0.19,9.50,1.98,0.00,-0.10,-0.09,1.19,-20.06,-15.19,0.7745,0.6324,0.0078,-0.0023,32,83,84
1749725180.9327083,0.69,-1.06,-78.69,-0.15,-0.05,0.04,-0.34,9.55,1.96,0.02,0.02,-0.01,2.38,-21.25,-15.06,0.7732,0.6341,0.0084,-0.0048,32,83,85
1749725181.0675957,0.56,-0.94,-78.31,0.42,0.01,0.41,0.26,9.62,2.39,-0.05,0.02,0.03,1.19,-20.06,-16.25,0.7751,0.6317,0.0074,-0.0039,32,83,85
1749725181.205121,359.94,-1.81,-77.94,-0.27,0.28,0.28,-0.58,9.86,2.32,-0.25,0.35,-0.19,2.00,-20.87,-16.25,0.7780,0.6279,0.0229,0.0005,32,83,86
1749725181.3396654,3.31,-6.69,-75.69,4.23,-1.89,-0.84,2.02,7.01,1.57,-0.20,0.86,-1.03,3.75,-20.50,-17.50,0.7888,0.6109,0.0632,-0.0241,32,92,79
1749725181.468089,5.38,-13.75,-73.00,-4.48,1.27,0.85,-6.82,10.38,3.63,-0.19,-0.10,-0.15,7.19,-18.25,-16.56,0.8001,0.5862,0.1211,-0.0379,32,102,65
1749725181.5973086,8.69,-16.19,-71.12,-4.93,0.12,-0.76,-7.66,9.03,2.27,-0.45,0.59,0.09,8.06,-17.19,-16.75,0.8071,0.5729,0.1292,-0.0616,32,114,52
1749725181.740038,11.38,-18.00,-68.75,-0.82,-1.88,0.16,-4.32,7.16,3.12,0.17,-0.44,0.02,9.75,-16.75,-19.00,0.8156,0.5573,0.1324,-0.0827,32,119,55
1749725181.8683996,11.88,-14.44,-70.56,-0.40,0.21,-0.11,-2.85,9.17,3.03,0.49,-0.27,0.68,8.19,-18.00,-18.50,0.8084,0.5748,0.0945,-0.0845,32,106,67
1749725182.0043335,6.13,-7.63,-72.81,-0.20,-0.14,-0.04,-1.51,9.14,2.81,0.05,0.13,1.06,6.38,-17.75,-18.25,0.8026,0.5932,0.0490,-0.0387,32,87,80
1749725182.1334903,359.75,-1.94,-74.06,1.48,0.55,-0.37,1.03,9.91,2.30,0.13,0.15,0.67,4.00,-18.50,-17.37,0.7978,0.6025,0.0214,0.0046,32,77,89
1749725182.2676678,354.63,1.06,-74.75,0.43,0.03,-0.49,0.64,9.50,2.06,0.13,0.14,0.29,0.88,-20.50,-16.56,0.7931,0.6077,0.0162,0.0385,32,75,92
1749725182.398016,353.06,2.81,-75.06,-0.05,-0.29,-0.24,0.43,9.17,2.26,-0.01,0.10,0.12,1.37,-20.00,-15.56,0.7912,0.6097,0.0058,0.0478,32,76,93
1749725182.5312388,353.31,3.50,-74.75,0.17,-0.03,0.03,0.77,9.41,2.60,-0.04,-0.28,-0.01,1.37,-20.69,-16.37,0.7933,0.6072,-0.0047,0.0452,32,77,92
1749725182.665637,354.19,3.88,-75.00,0.51,-0.10,0.20,1.23,9.34,2.49,0.16,0.04,-0.09,0.56,-21.50,-16.37,0.7916,0.6097,-0.0117,0.0397,32,77,92
