time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725382.2654223,355.25,1.44,-80.69,-1.04,-0.84,0.22,-1.04,8.63,2.32,-0.39,-0.38,1.03,-9.88,-21.06,-12.69,0.7626,0.6460,0.0051,0.0338,32,75,92
1749725382.3966396,350.69,9.31,-78.25,1.65,-0.41,-0.45,3.24,9.05,1.51,-0.15,-0.50,0.62,-12.00,-20.25,-13.75,0.7722,0.6300,-0.0538,0.0627,32,62,102
1749725382.5331018,348.31,13.25,-79.44,3.71,-0.10,-0.27,5.96,9.27,1.46,0.24,0.22,0.31,-9.88,-21.56,-13.75,0.7625,0.6364,-0.0844,0.0799,32,47,113
1749725382.6675851,345.13,10.94,-82.31,1.96,-0.74,-0.22,4.15,9.36,0.71,0.40,0.32,-0.47,-8.00,-22.75,-12.25,0.7445,0.6594,-0.0394,0.0964,32,43,110
1749725382.8000493,347.81,3.63,-85.56,-0.18,-0.09,-0.50,0.30,9.67,0.20,0.45,0.44,-1.51,-3.00,-23.25,-10.25,0.7285,0.6801,0.0352,0.0737,32,55,95
1749725382.9254975,359.88,-9.81,-87.69,0.02,-0.67,0.18,-1.64,8.97,0.57,0.22,0.42,-2.14,0.69,-23.87,-10.06,0.7209,0.6827,0.1189,0.0005,32,75,76
1749725383.0571792,12.19,-21.81,-88.69,-2.54,0.27,-1.03,-6.18,9.38,-0.83,-0.20,-0.39,-1.05,9.38,-22.06,-8.56,0.7110,0.6719,0.1910,-0.0802,32,96,59
1749725383.1931806,16.50,-25.56,-83.00,-1.98,-1.71,0.19,-6.74,7.13,0.85,-0.29,0.08,-0.23,13.00,-19.00,-11.00,0.7378,0.6353,0.2015,-0.1073,32,107,53
1749725383.327924,18.31,-26.25,-80.37,-1.10,-0.35,-0.08,-5.42,8.31,1.41,-0.29,-0.32,0.23,13.38,-18.19,-12.25,0.7496,0.6212,0.1939,-0.1208,32,105,53
1749725383.457584,14.75,-21.19,-78.81,-1.06,-0.27,-0.32,-4.60,8.69,1.44,0.02,-0.37,1.11,13.00,-17.50,-12.06,0.7618,0.6207,0.1567,-0.0990,32,94,60
1749725383.5832827,4.81,-10.38,-77.69,-0.73,0.02,-0.10,-2.51,9.45,1.94,-0.16,-0.15,1.67,8.75,-19.19,-13.75,0.7779,0.6221,0.0842,-0.0266,32,78,77
1749725383.72127,353.50,2.50,-75.06,2.50,1.57,0.36,3.60,10.63,2.54,-0.29,-0.43,1.46,4.06,-20.37,-14.88,0.7921,0.6084,0.0001,0.0490,32,58,96
1749725383.8603497,343.94,10.94,-74.81,1.83,0.53,-1.86,3.76,9.81,0.65,0.02,0.02,0.74,0.00,-22.00,-15.00,0.7844,0.6086,-0.0375,0.1133,32,45,110
1749725383.9902463,337.81,14.75,-75.25,0.92,-1.05,0.16,3.42,8.11,2.57,0.15,0.51,0.33,-0.69,-22.00,-14.50,0.7745,0.6125,-0.0447,0.1515,32,43,111
1749725384.1243854,337.00,11.88,-75.81,1.01,-0.10,-0.73,3.04,9.19,1.61,0.27,0.50,-0.71,-0.06,-21.56,-14.88,0.7711,0.6174,-0.0047,0.1551,32,51,99
1749725384.2571409,342.00,4.63,-77.81,0.59,-0.24,-0.16,1.24,9.32,2.01,0.39,0.18,-1.21,2.88,-23.06,-14.69,0.7678,0.6277,0.0510,0.1174,32,66,85
1749725384.377015,351.81,-5.38,-81.12,0.80,0.11,0.14,-0.26,9.75,1.62,0.36,-0.09,-1.58,7.19,-21.56,-11.38,0.7568,0.6421,0.1127,0.0476,32,81,73
1749725384.5189743,2.50,-16.56,-81.12,-0.69,-1.15,1.19,-3.50,8.13,2.63,-0.14,0.08,-1.19,10.69,-19.37,-12.06,0.7571,0.6293,0.1749,-0.0169,32,96,61
1749725384.6528213,10.38,-23.69,-81.00,-1.30,-0.28,-0.77,-5.25,8.58,0.62,-0.10,-0.05,-0.67,15.19,-18.37,-11.38,0.7529,0.6188,0.2126,-0.0710,32,103,54
1749725384.7812397,13.88,-26.12,-79.44,-1.58,-1.28,0.15,-5.55,7.02,2.31,0.01,-0.31,-0.16,15.50,-17.00,-11.38,0.7574,0.6091,0.2158,-0.0941,32,106,51
1749725384.9202924,13.88,-24.56,-77.62,-1.22,-0.09,-0.03,-5.25,8.62,1.90,-0.26,-0.33,0.60,15.75,-18.06,-12.69,0.7684,0.6026,0.1949,-0.0920,32,103,55
1749725385.053216,10.00,-18.81,-75.81,-0.76,-0.43,0.19,-3.93,8.56,2.46,-0.13,-0.32,0.83,13.88,-17.37,-15.00,0.7827,0.6005,0.1503,-0.0659,32,94,61
1749725385.179311,2.31,-11.63,-76.81,-2.53,0.36,-0.74,-4.51,9.71,1.44,0.28,0.03,1.35,9.88,-19.25,-13.69,0.7810,0.6141,0.1132,-0.0108,32,83,72
1749725385.3193269,356.44,-0.56,-76.06,1.55,-0.51,-0.08,1.56,9.01,2.24,0.34,-0.88,1.13,7.19,-21.06,-14.56,0.7862,0.6171,0.0193,0.0261,32,74,89
1749725385.444994,352.06,7.19,-79.31,1.30,0.00,-0.56,2.53,9.56,1.23,0.51,-0.17,0.75,2.88,-23.06,-13.19,0.7655,0.6398,-0.0404,0.0556,32,60,108
1749725385.5782933,343.13,12.75,-80.75,-0.63,0.45,0.12,1.53,9.89,1.66,0.40,0.60,0.85,0.56,-23.06,-12.00,0.7505,0.6485,-0.0516,0.1161,32,46,114
1749725385.71262,338.56,14.44,-80.69,0.88,-0.41,-0.63,3.25,9.07,0.57,0.09,0.46,-0.27,-0.50,-23.75,-11.75,0.7471,0.6481,-0.0423,0.1418,32,48,110
1749725385.8453336,340.81,9.38,-82.00,0.96,0.38,-0.88,2.57,9.96,0.45,0.39,0.26,-0.82,1.25,-24.06,-11.00,0.7435,0.6568,0.0008,0.1255,32,53,98
1749725385.9813154,347.31,2.25,-83.37,0.39,-0.14,0.16,0.78,9.59,1.29,0.01,-0.06,-1.07,3.25,-23.75,-12.06,0.7421,0.6636,0.0465,0.0822,32,66,86
1749725386.1053646,356.31,-6.44,-83.75,-0.23,0.03,0.19,-1.33,9.72,1.24,-0.10,-0.01,-1.28,6.56,-23.00,-10.06,0.7442,0.6600,0.1006,0.0191,32,78,74
1749725386.2432573,5.63,-15.06,-81.94,-0.34,-0.16,0.66,-3.51,8.62,2.67,-0.16,0.14,-0.96,10.38,-21.06,-11.69,0.7527,0.6409,0.1451,-0.0402,32,89,63
1749725386.3784509,11.69,-21.69,-82.06,-1.99,-0.83,0.33,-5.63,8.18,1.59,0.08,-0.05,-0.69,12.69,-20.00,-11.75,0.7470,0.6346,0.1828,-0.0768,32,96,54
1749725386.5074,17.06,-24.75,-81.75,-1.42,-0.49,0.13,-5.53,8.32,1.40,0.24,-0.34,-0.34,15.25,-18.06,-10.19,0.7432,0.6328,0.1865,-0.1118,32,102,50
1749725386.6370358,18.94,-24.37,-80.31,-0.07,-0.34,0.02,-4.12,8.45,1.52,-0.18,-0.32,0.28,14.19,-17.37,-12.06,0.7499,0.6273,0.1694,-0.1246,32,102,49
1749725386.77698,15.06,-20.12,-78.75,-1.25,-0.22,-0.20,-4.51,8.69,1.62,-0.13,-0.11,0.86,14.56,-18.06,-12.25,0.7633,0.6229,0.1405,-0.0981,32,95,55
1749725386.9103754,6.38,-11.50,-77.56,-1.27,-1.03,-0.30,-3.09,8.37,1.77,-0.17,-0.10,1.55,11.19,-19.25,-13.75,0.7777,0.6212,0.0891,-0.0378,32,83,67
1749725387.0417516,355.00,1.37,-77.87,-0.01,0.06,1.22,0.22,9.64,3.27,-0.00,-0.79,1.33,6.25,-21.87,-13.00,0.7769,0.6286,0.0114,0.0335,32,77,87
1749725387.172619,351.81,10.44,-80.12,3.16,-1.47,0.11,4.94,8.03,1.75,0.09,-0.30,0.75,3.00,-22.56,-12.56,0.7618,0.6409,-0.0761,0.0569,32,59,104
1749725387.3036087,342.38,15.69,-81.06,0.96,-0.17,0.04,3.73,9.11,1.49,0.34,0.57,1.26,-0.56,-23.25,-12.88,0.7476,0.6475,-0.0825,0.1225,32,46,110
1749725387.4342644,332.44,20.06,-80.31,0.07,-0.53,0.02,3.44,8.54,1.56,0.04,0.69,0.10,-3.19,-23.25,-11.75,0.7388,0.6448,-0.0747,0.1808,32,44,112
1749725387.5720546,331.00,18.06,-80.31,1.11,0.27,-0.34,4.15,9.46,1.22,0.18,0.11,-0.43,-1.69,-23.75,-11.06,0.7372,0.6474,-0.0410,0.1893,32,46,104
1749725387.7022579,334.69,12.88,-82.12,0.23,0.02,-0.48,2.42,9.49,0.81,0.14,0.14,-0.97,0.50,-24.50,-11.88,0.7349,0.6587,-0.0005,0.1616,32,54,95
1749725387.8299754,342.13,5.38,-83.56,-0.27,-1.23,0.80,2.11,9.87,0.31,0.35,-0.01,-1.26,3.50,-23.69,-10.69,0.7360,0.6664,0.0447,0.1108,32,64,86
1749725387.9650562,350.94,-3.56,-84.00,0.53,-0.09,0.38,-0.18,9.63,1.41,-0.18,-0.09,-1.11,6.50,-23.25,-9.75,0.7413,0.6617,0.0978,0.0543,32,74,75
1749725388.1031752,0.69,-12.75,-84.06,-1.53,0.62,-0.17,-3.70,10.13,0.81,0.18,-0.34,-1.08,10.88,-21.37,-11.06,0.7418,0.6546,0.1453,-0.0045,32,84,64
1749725388.222489,8.38,-19.12,-84.87,-1.51,-0.71,-0.09,-4.73,8.51,0.72,0.23,0.16,-0.89,12.88,-20.56,-10.56,0.7331,0.6537,0.1786,-0.0571,32,95,55
1749725388.3608088,14.94,-24.56,-85.50,-1.67,-0.70,0.84,-5.74,9.95,-0.85,0.22,-0.35,-0.54,15.19,-19.87,-11.00,0.7249,0.6512,0.2018,-0.0986,32,103,49
1749725388.4909751,17.31,-25.56,-83.94,-0.71,0.03,-0.22,-4.94,8.82,0.71,0.04,-0.13,0.05,16.19,-16.87,-10.19,0.7316,0.6431,0.1968,-0.1118,32,105,47
1749725388.6288764,14.31,-22.75,-82.06,-1.08,-0.25,0.21,-4.88,8.70,1.45,-0.36,-0.03,0.60,15.88,-17.69,-9.25,0.7446,0.6359,0.1802,-0.0938,32,100,50
1749725388.7607317,8.94,-17.06,-80.00,-0.48,-0.45,-0.06,-3.37,8.77,1.55,-0.33,-0.24,1.08,13.69,-18.75,-12.00,0.7625,0.6293,0.1397,-0.0558,32,91,58
1749725388.8887594,0.06,-7.94,-77.56,-0.29,-0.87,0.18,-1.65,8.60,2.27,-0.38,-0.01,1.24,10.25,-19.87,-13.00,0.7797,0.6203,0.0851,0.0042,32,79,72
1749725389.0247293,349.00,0.81,-75.69,-2.15,1.58,0.73,-1.81,10.12,2.72,-0.71,-0.23,1.48,7.38,-21.00,-13.75,0.7874,0.6096,0.0442,0.0806,32,71,87
1749725389.161176,347.13,10.44,-77.19,0.64,-1.16,0.12,2.42,8.23,2.25,1.24,-1.92,0.30,2.88,-21.50,-15.00,0.7753,0.6238,-0.0469,0.0871,32,68,102
1749725389.2853608,346.69,14.38,-79.69,3.47,-1.33,-1.62,5.91,8.01,0.06,0.18,0.71,0.57,-0.75,-22.50,-13.69,0.7603,0.6368,-0.0881,0.0933,32,51,113
1749725389.4160957,336.25,19.25,-79.31,2.14,0.69,-0.68,5.01,8.89,2.03,0.16,0.41,0.65,-0.75,-22.19,-12.75,0.7492,0.6366,-0.0867,0.1610,32,43,111
1749725389.5613575,330.94,19.69,-78.69,0.04,0.41,-0.46,3.32,9.47,1.34,0.14,0.41,-0.21,-2.25,-23.25,-13.19,0.7448,0.6359,-0.0594,0.1935,32,42,110
1749725389.6815033,331.63,16.31,-79.12,0.44,-0.18,-0.54,3.20,9.06,1.22,0.22,0.28,-0.41,-1.06,-23.25,-11.25,0.7447,0.6397,-0.0275,0.1882,32,45,104
1749725389.821045,333.81,11.69,-80.44,-0.52,-0.25,0.17,1.46,9.21,1.76,0.23,0.26,-0.67,0.69,-24.37,-11.75,0.7424,0.6477,0.0162,0.1705,32,53,96
1749725389.9501197,339.31,5.88,-81.81,0.45,0.00,-0.46,0.94,9.48,1.22,0.24,-0.02,-1.10,4.50,-24.00,-11.25,0.7431,0.6541,0.0533,0.1313,32,60,89
1749725390.087391,346.94,-1.81,-82.62,0.44,-0.71,-0.18,-0.31,9.07,1.55,0.12,0.32,-1.12,6.25,-21.75,-10.50,0.7460,0.6531,0.1006,0.0820,32,69,80
1749725390.2128763,355.25,-9.38,-83.87,-0.06,-1.14,1.03,-1.75,8.46,2.05,0.14,-0.44,-0.94,10.38,-21.25,-10.00,0.7427,0.6546,0.1385,0.0256,32,78,69
1749725390.3513117,5.69,-17.44,-87.31,-2.62,-0.25,-0.21,-5.56,9.08,0.21,0.55,-0.03,-1.15,12.69,-20.69,-8.75,0.7197,0.6700,0.1776,-0.0404,32,87,60
1749725390.4842572,14.19,-23.31,-88.87,-0.13,-0.11,-0.47,-4.01,8.88,-0.30,0.25,-0.28,-0.61,15.38,-19.50,-8.75,0.7070,0.6730,0.1973,-0.0911,32,95,52
1749725390.61878,18.56,-26.37,-88.81,-0.58,-0.84,1.14,-4.58,8.85,0.56,-0.00,-0.33,-0.09,16.06,-19.25,-8.25,0.7045,0.6694,0.2050,-0.1167,32,101,48
1749725390.7448854,19.00,-25.25,-86.56,-0.30,-0.08,-0.24,-4.48,8.77,0.28,-0.27,-0.18,0.39,16.37,-18.50,-8.38,0.7159,0.6619,0.1871,-0.1199,32,102,49
1749725390.883013,15.25,-21.44,-83.81,-1.27,-0.34,-0.03,-4.86,8.73,0.94,-0.60,-0.30,0.86,14.50,-18.50,-10.00,0.7349,0.6511,0.1619,-0.0985,32,96,55
1749725391.0137374,8.31,-14.50,-79.56,-0.87,-0.22,-0.34,-3.33,9.11,1.37,-0.51,0.05,1.05,12.69,-19.87,-12.00,0.7662,0.6301,0.1151,-0.0515,32,84,65
1749725391.1477513,358.13,-7.31,-78.37,-3.18,0.38,-0.19,-2.05,8.84,1.59,-0.95,-1.40,1.33,9.38,-20.25,-12.88,0.7777,0.6229,0.0833,0.0137,32,74,74
1749725391.2713585,354.06,1.69,-75.12,2.01,-1.50,-0.01,2.31,7.96,2.49,-0.14,-0.02,0.74,6.75,-21.50,-14.00,0.7914,0.6098,0.0122,0.0408,32,66,82
1749725391.4028993,350.94,4.75,-74.19,1.99,-0.30,0.21,2.81,9.09,2.87,-0.12,0.05,0.32,4.19,-20.69,-13.50,0.7948,0.6036,-0.0048,0.0627,32,62,88
1749725391.5428581,346.50,7.25,-73.50,0.95,-0.35,0.09,2.20,8.97,2.85,-0.01,0.32,0.39,3.00,-20.69,-16.37,0.7949,0.5994,-0.0087,0.0940,32,58,90
1749725391.6703875,344.19,7.63,-73.31,-0.01,0.14,0.07,1.30,9.45,2.86,0.05,0.12,-0.05,2.56,-20.69,-14.75,0.7936,0.5984,-0.0009,0.1098,32,59,89
1749725391.8039043,345.19,6.19,-74.19,-0.12,-0.16,-0.15,1.01,9.19,2.78,0.18,-0.27,-0.38,4.75,-21.75,-12.75,0.7900,0.6047,0.0103,0.1003,32,63,86
1749725391.933116,348.31,4.19,-75.00,-0.65,-0.78,0.44,0.04,8.66,2.97,-0.00,-0.09,-0.28,4.06,-21.37,-14.00,0.7891,0.6090,0.0161,0.0793,32,67,83
1749725392.0705853,351.06,2.56,-75.37,0.29,-0.04,0.18,0.74,9.43,2.64,0.21,-0.11,-0.21,4.06,-21.37,-14.00,0.7886,0.6116,0.0190,0.0614,32,71,82
1749725392.1971812,352.88,1.25,-76.87,-0.22,0.10,0.02,0.00,9.65,2.24,0.15,-0.10,-0.21,5.19,-21.37,-13.19,0.7811,0.6221,0.0243,0.0471,32,74,82
1749725392.3241227,354.31,0.06,-78.50,-0.21,0.11,-0.52,-0.19,9.72,1.42,0.22,0.00,-0.15,5.56,-21.37,-12.75,0.7728,0.6329,0.0306,0.0378,32,76,82
1749725392.460683,355.25,-0.63,-79.62,0.00,0.01,-0.21,-0.03,9.72,1.50,0.11,-0.03,-0.07,5.56,-22.19,-12.75,0.7668,0.6401,0.0341,0.0313,32,77,81
1749725392.5982902,355.63,-1.12,-80.37,-0.19,-0.08,-0.09,-0.40,9.60,1.58,0.04,0.00,-0.03,6.25,-22.19,-11.56,0.7632,0.6443,0.0378,0.0286,32,77,81
1749725392.7239165,356.06,-1.37,-80.62,-0.02,0.03,0.03,-0.26,9.70,1.63,0.02,-0.00,-0.03,6.25,-22.87,-11.88,0.7618,0.6461,0.0386,0.0262,32,77,81
1749725392.8646393,356.25,-1.50,-80.62,-0.15,-0.17,0.03,-0.41,9.50,1.62,-0.02,0.04,-0.02,6.25,-22.50,-12.38,0.7618,0.6462,0.0387,0.0249,32,77,80
1749725392.9974146,356.31,-1.56,-80.56,-0.13,-0.13,0.01,-0.40,9.53,1.61,-0.02,0.01,-0.01,6.25,-21.75,-12.38,0.7623,0.6457,0.0387,0.0242,32,77,80
1749725393.1285882,356.38,-1.56,-80.69,0.01,-0.17,-0.02,-0.25,9.50,1.55,0.03,-0.03,-0.02,6.25,-22.50,-11.06,0.7617,0.6464,0.0387,0.0237,32,77,80
1749725393.2569664,356.50,-1.63,-80.69,0.08,-0.08,-0.04,-0.20,9.58,1.53,-0.03,-0.01,-0.01,7.06,-21.37,-11.56,0.7617,0.6464,0.0387,0.0229,32,78,80
1749725393.3870063,356.75,-1.81,-80.56,0.02,-0.11,0.11,-0.28,9.55,1.72,-0.04,-0.02,-0.03,6.69,-22.19,-11.88,0.7625,0.6455,0.0392,0.0215,32,78,79
1749725393.5240948,357.06,-2.06,-80.50,-0.18,-0.15,-0.02,-0.54,9.51,1.58,-0.03,-0.01,-0.02,7.06,-21.37,-12.75,0.7629,0.6450,0.0401,0.0192,32,78,80
1749725393.6606317,357.31,-2.19,-80.44,-0.12,-0.03,-0.02,-0.50,9.63,1.60,0.00,0.01,-0.03,5.56,-21.37,-11.88,0.7633,0.6445,0.0405,0.0176,32,78,80
1749725393.7962549,357.44,-2.31,-80.44,0.00,-0.02,-0.01,-0.39,9.64,1.61,0.00,0.00,-0.01,6.25,-22.50,-13.19,0.7633,0.6445,0.0411,0.0169,32,78,80
1749725393.9176736,357.38,-2.31,-80.44,0.00,-0.05,0.02,-0.44,9.59,1.68,0.02,0.02,0.01,6.25,-21.37,-12.38,0.7632,0.6447,0.0415,0.0172,32,78,80
1749725394.0604327,357.19,-2.31,-80.56,-0.06,0.00,-0.12,-0.47,9.67,1.48,-0.01,0.02,0.03,6.69,-21.37,-12.75,0.7626,0.6453,0.0425,0.0186,32,77,80
1749725394.1869824,357.00,-2.00,-80.25,0.14,-0.14,-0.01,-0.20,9.51,1.64,-0.04,-0.06,0.06,6.00,-21.37,-12.38,0.7643,0.6434,0.0396,0.0198,32,77,81
1749725394.3242967,356.81,-1.56,-80.00,0.14,-0.03,-0.09,-0.13,9.62,1.59,-0.03,-0.04,0.03,6.69,-21.37,-11.88,0.7655,0.6420,0.0359,0.0211,32,77,82
1749725394.4491625,356.69,-1.44,-80.00,0.05,-0.11,0.00,-0.25,9.59,1.62,0.01,0.01,0.01,6.69,-21.75,-13.56,0.7656,0.6420,0.0352,0.0222,32,76,82
1749725394.5890756,356.56,-1.37,-80.06,0.04,-0.05,-0.07,-0.20,9.60,1.61,0.00,0.00,0.01,5.56,-22.87,-11.88,0.7651,0.6426,0.0353,0.0228,32,76,82
1749725394.722972,356.56,-1.37,-80.06,-0.03,-0.07,-0.07,-0.27,9.58,1.61,-0.00,0.00,-0.00,6.25,-22.50,-13.19,0.7650,0.6426,0.0355,0.0229,32,76,82
1749725394.8531218,356.50,-1.37,-80.12,-0.03,-0.03,-0.05,-0.32,9.62,1.62,0.01,0.02,-0.00,5.56,-21.75,-11.06,0.7650,0.6427,0.0356,0.0230,32,76,82
1749725394.990181,356.50,-1.44,-80.12,-0.04,-0.08,-0.06,-0.29,9.57,1.61,0.00,0.01,0.00,6.69,-22.87,-13.56,0.7649,0.6428,0.0360,0.0231,32,76,82
1749725395.1204078,356.50,-1.44,-80.12,-0.01,-0.01,-0.05,-0.25,9.64,1.62,0.00,0.01,-0.00,6.69,-22.50,-14.00,0.7648,0.6428,0.0361,0.0231,32,76,82
1749725395.2594607,356.56,-1.44,-80.12,-0.08,-0.07,-0.01,-0.38,9.57,1.66,-0.01,0.01,0.00,5.56,-22.19,-13.56,0.7648,0.6428,0.0358,0.0229,32,76,82
1749725395.3875308,356.56,-1.44,-80.12,-0.11,-0.03,-0.06,-0.36,9.62,1.61,-0.01,-0.01,0.00,6.00,-21.75,-13.56,0.7649,0.6428,0.0356,0.0228,32,76,82
1749725395.5287583,356.56,-1.44,-80.12,-0.13,-0.05,-0.05,-0.38,9.60,1.63,-0.01,0.01,0.00,7.50,-22.87,-12.75,0.7650,0.6427,0.0356,0.0228,32,76,82
1749725395.660174,356.63,-1.31,-80.06,-0.10,0.05,-0.05,-0.33,9.71,1.63,0.02,0.03,0.00,6.00,-22.19,-13.19,0.7651,0.6425,0.0344,0.0226,32,75,81
1749725395.7907798,356.75,-1.31,-79.94,-0.02,0.03,-0.10,-0.25,9.68,1.60,-0.04,-0.08,0.00,6.00,-22.19,-13.19,0.7661,0.6415,0.0335,0.0216,32,75,81
1749725395.925335,356.81,-1.31,-79.69,-0.08,-0.16,-0.01,-0.31,9.48,1.73,-0.03,0.03,-0.01,5.56,-23.25,-12.75,0.7672,0.6402,0.0327,0.0212,32,75,81
1749725396.052831,356.81,-1.37,-79.50,-0.01,-0.09,0.05,-0.25,9.54,1.83,-0.02,-0.02,-0.00,6.25,-21.00,-12.38,0.7682,0.6389,0.0336,0.0210,32,75,80
1749725396.1831026,357.06,-1.44,-79.44,-0.02,-0.07,0.00,-0.36,9.62,1.70,0.01,-0.02,-0.03,7.06,-22.19,-13.19,0.7689,0.6382,0.0332,0.0194,32,76,80
1749725396.3191707,357.31,-1.69,-79.56,-0.03,0.00,-0.07,-0.33,9.63,1.68,0.04,0.02,-0.04,6.00,-22.19,-13.19,0.7679,0.6393,0.0342,0.0178,32,76,80
1749725396.4545133,357.56,-1.88,-79.62,-0.14,-0.01,-0.10,-0.47,9.63,1.64,-0.06,-0.06,0.01,6.00,-21.75,-12.38,0.7678,0.6395,0.0351,0.0159,32,77,80
1749725396.5857632,357.50,-1.56,-79.37,0.39,-0.04,-0.09,0.12,9.59,1.70,0.06,0.00,0.07,6.25,-22.50,-11.88,0.7689,0.6384,0.0318,0.0170,32,76,80
1749725396.718737,356.50,-1.50,-79.81,-0.24,0.07,-0.18,-0.55,9.71,1.50,-0.08,0.05,0.06,5.19,-22.19,-13.56,0.7667,0.6405,0.0367,0.0233,32,75,80
