time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725329.9024143,329.44,-7.69,-95.44,-0.83,-1.08,-0.99,-2.14,8.59,-1.92,-1.07,0.25,0.49,6.88,-26.00,-2.19,0.6493,0.6808,0.2890,0.1772,32,76,93
1749725330.0299168,326.56,-1.75,-84.19,-0.10,-1.21,0.52,-0.40,8.53,1.50,-1.18,-0.83,1.33,6.25,-26.00,-5.00,0.7133,0.6343,0.2054,0.2163,32,72,91
1749725330.1659389,329.94,6.75,-77.50,-2.89,0.06,-1.41,-1.35,8.55,0.37,-1.06,-2.86,-0.11,3.88,-24.75,-10.25,0.7572,0.6192,0.0768,0.1932,32,68,92
1749725330.304513,348.50,9.19,-84.12,8.31,2.16,-1.35,9.88,11.79,-0.37,0.74,-1.91,0.64,-1.75,-24.00,-12.00,0.7380,0.6695,-0.0416,0.0740,32,64,88
1749725330.4251308,350.69,6.69,-85.87,2.28,-0.69,-1.16,3.43,9.01,-0.46,0.23,1.04,-0.45,-1.75,-24.87,-11.06,0.7295,0.6810,-0.0253,0.0591,32,69,87
1749725330.565999,345.94,0.37,-87.44,-1.08,2.25,-3.28,-1.01,12.05,-2.85,0.86,0.48,-1.17,1.88,-24.37,-10.25,0.7144,0.6892,0.0854,0.0853,32,76,85
1749725330.700536,338.13,-1.50,-87.69,-2.24,-1.28,-0.03,-2.54,8.51,0.33,0.19,0.76,-0.38,5.56,-25.06,-8.19,0.7070,0.6765,0.1535,0.1377,32,75,82
1749725330.825261,335.31,-2.69,-88.87,-1.48,-0.44,-0.73,-1.94,9.34,-0.55,0.29,0.25,-0.32,6.69,-23.56,-8.19,0.6972,0.6765,0.1819,0.1524,32,72,82
1749725330.9625044,337.13,-3.69,-87.75,0.34,-1.01,-0.28,-0.29,8.76,0.09,0.02,-0.16,-0.15,8.19,-24.37,-6.88,0.7062,0.6694,0.1810,0.1428,32,72,81
1749725331.0905406,338.06,-3.56,-87.06,-0.01,-0.33,0.15,-0.62,9.43,0.64,0.04,-0.38,-0.02,6.75,-24.00,-7.75,0.7116,0.6675,0.1718,0.1362,32,72,82
1749725331.2235286,339.50,-3.56,-86.69,0.03,-0.74,0.13,-0.29,8.90,0.41,-0.07,-0.26,-0.02,7.19,-23.50,-7.38,0.7159,0.6666,0.1635,0.1282,32,73,82
1749725331.364226,339.75,-3.56,-86.50,-0.20,-0.82,-0.18,-0.82,8.93,0.40,0.02,0.04,-0.05,6.75,-23.87,-8.56,0.7167,0.6660,0.1627,0.1276,32,74,82
1749725331.4936912,339.94,-3.88,-86.62,0.22,-0.45,-0.23,-0.43,9.30,0.33,0.02,0.03,-0.03,7.19,-23.87,-8.19,0.7161,0.6663,0.1653,0.1264,32,75,82
1749725331.6202903,340.13,-4.00,-86.75,-0.02,-1.11,0.33,-0.71,8.65,0.87,0.03,0.12,-0.02,6.75,-23.87,-8.19,0.7155,0.6671,0.1655,0.1251,32,75,82
1749725331.7522829,339.94,-4.06,-86.94,-0.14,-0.69,-0.09,-0.69,9.06,0.40,-0.04,-0.10,-0.01,7.88,-23.87,-7.38,0.7146,0.6674,0.1675,0.1259,32,75,81
1749725331.8839536,340.19,-4.06,-86.94,-0.07,-0.72,-0.17,-0.77,9.04,0.33,0.02,-0.04,-0.00,6.38,-23.50,-8.19,0.7147,0.6679,0.1664,0.1246,32,75,82
1749725332.0199692,340.44,-4.00,-86.87,0.12,-0.73,-0.18,-0.56,9.03,0.33,-0.02,-0.09,0.00,8.25,-23.87,-8.56,0.7152,0.6680,0.1646,0.1232,32,75,81
1749725332.148192,340.50,-4.06,-86.87,-0.01,-0.74,-0.01,-0.71,9.02,0.51,-0.02,-0.01,-0.01,8.69,-22.75,-8.19,0.7155,0.6679,0.1642,0.1227,32,75,82
1749725332.2769198,340.50,-4.06,-86.94,-0.02,-0.71,-0.16,-0.72,9.05,0.34,0.05,0.03,-0.01,6.75,-24.25,-9.38,0.7149,0.6685,0.1645,0.1227,32,75,81
1749725332.4089198,340.38,-4.06,-87.12,0.20,-0.64,-0.41,-0.49,9.12,0.06,0.02,0.03,0.01,8.25,-23.50,-8.56,0.7138,0.6691,0.1659,0.1235,32,75,81
1749725332.5451336,340.06,-4.06,-87.25,0.00,-0.70,-0.09,-0.71,9.06,0.36,0.00,0.02,0.01,7.88,-23.87,-7.38,0.7128,0.6695,0.1677,0.1250,32,75,81
1749725332.6778116,340.06,-4.00,-87.25,0.00,-0.70,-0.09,-0.69,9.06,0.36,-0.01,-0.02,0.00,7.19,-23.87,-7.75,0.7127,0.6697,0.1671,0.1249,32,74,81
1749725332.8191464,340.13,-3.94,-87.19,-0.17,-0.81,0.18,-0.85,8.95,0.65,-0.02,-0.02,0.04,8.25,-23.50,-8.56,0.7132,0.6696,0.1658,0.1249,32,74,81
1749725332.9456637,339.75,-3.44,-87.50,-0.44,-1.13,0.32,-1.02,8.64,0.74,0.04,-0.05,0.12,7.19,-24.25,-8.56,0.7108,0.6725,0.1622,0.1272,32,73,82
1749725333.0769784,339.50,-1.81,-87.69,0.54,-0.59,-0.56,0.22,9.20,-0.17,-0.04,-0.33,0.16,6.00,-24.25,-7.38,0.7094,0.6776,0.1455,0.1282,32,72,83
1749725333.2170897,338.13,0.06,-87.25,-0.07,-0.91,-0.02,-0.05,8.87,0.43,-0.01,0.04,0.27,5.38,-25.06,-7.75,0.7101,0.6782,0.1291,0.1384,32,72,84
1749725333.3434079,337.25,1.19,-87.12,-0.04,-0.57,0.22,0.20,9.20,0.52,-0.03,-0.07,0.05,5.00,-24.56,-8.19,0.7101,0.6788,0.1210,0.1427,32,73,84
1749725333.4750278,337.81,1.31,-87.06,0.07,-0.74,-0.15,0.24,9.07,0.32,-0.04,-0.08,0.03,6.00,-24.56,-8.56,0.7113,0.6790,0.1165,0.1392,32,73,83
1749725333.6081607,338.38,1.63,-87.00,-0.21,-0.70,-0.16,0.07,9.08,0.33,-0.02,-0.06,0.02,4.69,-24.87,-8.19,0.7122,0.6800,0.1093,0.1359,32,73,84
1749725333.740098,339.13,1.75,-86.69,0.09,-0.65,-0.09,0.40,9.13,0.46,-0.04,-0.10,0.03,4.00,-25.00,-9.06,0.7150,0.6789,0.1029,0.1314,32,73,85
1749725333.8725793,340.31,1.75,-86.44,0.45,-1.00,-0.01,0.76,8.78,0.58,-0.09,-0.18,-0.03,4.25,-24.25,-8.56,0.7183,0.6781,0.0950,0.1235,32,74,87
1749725334.01336,340.81,1.81,-86.12,0.00,-0.81,-0.27,0.31,8.96,0.37,0.01,0.03,-0.02,4.25,-25.00,-9.06,0.7201,0.6769,0.0922,0.1216,32,74,86
1749725334.1392536,340.69,1.75,-86.06,0.14,-0.79,-0.29,0.45,8.98,0.37,-0.01,-0.02,0.00,4.00,-24.25,-9.88,0.7205,0.6761,0.0930,0.1225,32,73,86
1749725334.2768643,340.00,1.94,-86.06,0.10,-0.76,-0.17,0.43,9.01,0.49,0.01,0.12,0.01,4.69,-24.56,-9.38,0.7197,0.6757,0.0958,0.1273,32,72,84
1749725334.4052203,339.06,2.13,-86.00,-0.52,-0.59,-0.42,-0.40,9.13,0.30,-0.09,-0.01,0.12,3.19,-24.56,-9.06,0.7193,0.6747,0.0978,0.1332,32,71,85
1749725334.5381322,340.13,4.31,-83.19,-0.41,-0.86,-0.78,0.32,8.84,0.36,-0.40,-1.06,0.15,3.56,-24.56,-10.19,0.7365,0.6609,0.0643,0.1287,32,70,84
1749725334.668261,346.81,5.94,-82.62,4.84,-0.11,-0.23,5.86,9.55,1.01,0.46,-1.04,-0.05,2.06,-24.25,-11.50,0.7458,0.6605,0.0068,0.0860,32,68,84
1749725334.8060534,342.50,0.37,-97.19,-0.65,0.28,2.50,-0.58,10.01,1.27,1.84,1.90,-2.20,2.00,-24.56,-8.06,0.6469,0.7460,0.1229,0.0992,32,70,82
1749725334.9403262,339.50,-9.44,-106.62,-1.52,0.33,-1.08,-3.47,10.52,-2.70,-0.34,2.10,-1.40,9.25,-24.50,0.00,0.5884,0.7482,0.2861,0.1104,32,75,78
1749725335.066154,330.69,-11.25,-105.75,-0.99,-0.79,0.99,-2.88,8.48,-1.52,-1.14,-0.16,0.37,12.50,-22.19,1.19,0.5897,0.7108,0.3506,0.1554,32,75,81
1749725335.20626,324.63,-6.13,-95.87,-2.13,-1.58,-0.75,-3.18,8.11,-1.76,-1.75,-0.38,1.37,11.75,-22.69,1.37,0.6382,0.6790,0.3003,0.2034,32,68,81
1749725335.3353267,322.50,5.56,-81.06,-2.48,-0.69,-3.32,-1.53,8.94,-1.81,-1.83,-2.41,1.30,6.25,-24.56,-7.88,0.7256,0.6304,0.1343,0.2408,32,56,84
1749725335.4602187,341.81,8.94,-85.25,9.80,2.59,-2.60,11.32,12.24,-1.81,0.85,-1.62,-0.21,1.75,-24.50,-11.25,0.7233,0.6817,-0.0034,0.1100,32,53,82
1749725335.5950172,347.19,2.44,-89.06,2.66,-1.48,-2.09,5.34,9.57,-2.41,0.67,0.90,-1.66,0.69,-25.56,-8.88,0.7064,0.7014,0.0573,0.0766,32,60,79
1749725335.7238684,345.44,-6.56,-94.25,-3.15,0.76,-1.95,-4.28,10.47,-2.72,0.28,1.40,-0.17,7.19,-24.75,-5.69,0.6730,0.7115,0.1808,0.0901,32,68,76
1749725335.857012,338.81,-6.63,-95.00,-1.78,-0.29,0.19,-2.93,9.40,-0.66,0.17,0.51,-0.16,9.38,-24.87,-4.88,0.6642,0.7039,0.2191,0.1241,32,68,75
1749725335.9950967,338.31,-7.38,-94.69,-0.37,-0.71,1.07,-1.64,8.97,0.28,-0.60,-0.02,0.06,9.06,-24.06,-2.88,0.6677,0.6970,0.2287,0.1273,32,68,76
1749725336.1210394,337.81,-7.06,-92.44,-0.35,-0.69,0.24,-1.56,9.02,-0.16,-0.38,-0.07,0.02,9.75,-24.37,-3.69,0.6791,0.6860,0.2249,0.1329,32,68,76
1749725336.2529557,338.94,-6.63,-90.50,0.08,-0.84,-0.03,-1.04,8.89,-0.11,0.12,-0.02,0.00,9.88,-24.50,-5.69,0.6918,0.6791,0.2094,0.1282,32,70,77
1749725336.3882313,339.13,-6.25,-90.75,0.56,-0.88,0.00,-0.89,9.05,-0.03,0.03,0.04,0.05,8.75,-24.50,-5.25,0.6906,0.6821,0.2043,0.1273,32,69,77
1749725336.5132208,338.50,-6.00,-91.19,-0.26,-0.71,-0.13,-1.29,9.03,-0.34,-0.02,0.01,0.06,9.19,-24.50,-5.69,0.6872,0.6844,0.2058,0.1304,32,68,76
1749725336.6480522,338.13,-5.81,-91.31,0.20,-0.63,-0.15,-0.79,9.11,-0.39,0.07,0.05,0.00,9.50,-25.19,-4.50,0.6859,0.6851,0.2067,0.1326,32,68,77
1749725336.7820754,337.69,-5.81,-91.94,-0.20,-0.87,-0.13,-1.19,8.87,-0.46,0.04,0.01,-0.01,9.50,-25.56,-4.50,0.6819,0.6877,0.2098,0.1343,32,69,77
1749725336.9140797,337.31,-5.69,-91.87,0.32,-0.49,-0.22,-0.65,9.26,-0.55,-0.02,-0.02,0.01,9.19,-24.50,-4.88,0.6819,0.6871,0.2103,0.1365,32,69,77
1749725337.0407271,337.56,-5.75,-91.62,0.25,-0.82,0.08,-0.75,8.92,-0.23,-0.01,-0.01,-0.02,8.38,-24.50,-4.88,0.6835,0.6859,0.2095,0.1355,32,69,77
1749725337.177313,337.75,-5.81,-91.62,0.08,-0.77,0.01,-0.92,8.96,-0.32,0.04,-0.03,-0.01,8.75,-24.06,-5.69,0.6838,0.6861,0.2090,0.1343,32,69,76
1749725337.3069513,338.00,-5.88,-91.69,0.24,-0.68,0.00,-0.75,9.06,-0.28,-0.02,0.00,0.01,9.50,-24.06,-6.06,0.6837,0.6868,0.2082,0.1328,32,70,76
1749725337.4340599,337.88,-5.81,-91.81,0.02,-0.70,-0.05,-0.98,9.04,-0.36,0.04,0.02,0.00,8.38,-24.50,-5.69,0.6830,0.6871,0.2089,0.1332,32,70,76
1749725337.562875,337.69,-5.88,-91.94,0.00,-0.60,-0.03,-1.01,9.14,-0.37,-0.01,-0.02,-0.00,8.75,-24.87,-6.06,0.6817,0.6877,0.2106,0.1341,32,69,76
1749725337.7016256,337.63,-5.88,-92.00,0.01,-0.64,-0.08,-0.99,9.10,-0.43,-0.01,0.02,-0.01,9.50,-24.50,-5.25,0.6815,0.6876,0.2115,0.1345,32,70,77
1749725337.8376977,337.69,-5.94,-91.94,0.00,-0.65,-0.03,-1.01,9.08,-0.36,0.00,-0.02,-0.01,9.19,-24.87,-5.69,0.6819,0.6872,0.2114,0.1342,32,69,76
1749725337.9651237,337.88,-6.00,-91.75,0.01,-0.75,0.11,-1.01,8.99,-0.18,-0.00,-0.01,-0.01,8.00,-24.06,-6.50,0.6831,0.6863,0.2109,0.1333,32,69,76
1749725338.0927854,338.06,-6.00,-91.56,0.05,-0.73,0.00,-0.97,9.01,-0.26,-0.01,-0.00,-0.01,8.38,-24.50,-5.25,0.6846,0.6855,0.2094,0.1324,32,69,76
1749725338.2301295,338.19,-6.06,-91.44,0.18,-0.72,-0.01,-0.85,9.02,-0.25,-0.00,-0.01,-0.02,9.50,-25.19,-4.06,0.6856,0.6848,0.2088,0.1318,32,69,76
1749725338.363012,338.19,-6.13,-91.37,-0.11,-0.70,-0.02,-1.15,9.04,-0.26,-0.02,-0.01,0.01,9.19,-24.87,-5.25,0.6859,0.6843,0.2095,0.1319,32,69,76
1749725338.4996812,338.19,-6.13,-91.37,0.00,-0.68,-0.05,-0.99,9.00,-0.30,0.01,0.01,-0.02,9.50,-24.50,-6.06,0.6857,0.6843,0.2101,0.1320,32,70,76
1749725338.6285665,338.25,-6.25,-91.50,0.03,-0.68,-0.18,-1.04,9.05,-0.44,0.01,0.01,-0.01,9.50,-24.87,-5.25,0.6852,0.6845,0.2112,0.1313,32,69,76
1749725338.7590184,338.31,-6.31,-91.44,0.00,-0.75,0.05,-1.07,8.99,-0.19,-0.01,-0.02,0.00,8.75,-23.69,-5.69,0.6855,0.6843,0.2112,0.1310,32,69,76
1749725338.894458,338.44,-6.31,-91.44,0.13,-0.72,0.02,-0.94,9.02,-0.22,-0.00,-0.00,-0.00,8.75,-24.06,-6.50,0.6857,0.6844,0.2109,0.1306,32,69,76
1749725339.0220618,338.44,-6.31,-91.44,-0.03,-0.64,0.00,-1.12,9.09,-0.24,-0.02,0.01,0.00,9.50,-24.06,-6.06,0.6859,0.6841,0.2109,0.1304,32,69,76
1749725339.154877,338.44,-6.31,-91.37,0.03,-0.71,-0.07,-1.08,9.05,-0.28,-0.01,-0.01,0.00,9.19,-24.06,-6.06,0.6862,0.6838,0.2107,0.1305,32,69,76
1749725339.2863038,338.38,-6.31,-91.31,0.02,-0.65,-0.07,-1.05,9.08,-0.30,-0.01,-0.01,0.02,9.50,-24.50,-6.50,0.6865,0.6837,0.2103,0.1308,32,69,76
1749725339.4129727,338.38,-6.25,-91.19,0.11,-0.68,0.00,-0.95,9.05,-0.20,-0.02,-0.01,0.02,10.25,-24.06,-4.88,0.6870,0.6833,0.2095,0.1310,32,69,76
1749725339.5556853,338.44,-6.19,-91.19,0.02,-0.71,-0.02,-1.03,9.03,-0.23,0.03,0.01,-0.00,9.19,-24.06,-6.50,0.6870,0.6835,0.2092,0.1309,32,69,76
1749725339.684292,338.44,-6.19,-91.12,0.12,-0.71,0.05,-0.93,9.03,-0.14,-0.01,-0.01,0.00,9.50,-24.50,-6.50,0.6875,0.6832,0.2086,0.1307,32,69,76
1749725339.8201947,338.44,-6.19,-91.25,0.08,-0.72,0.00,-0.97,9.02,-0.22,-0.00,-0.01,0.00,9.88,-24.06,-6.06,0.6869,0.6837,0.2089,0.1308,32,69,76
1749725339.9520655,338.38,-6.19,-91.25,-0.02,-0.66,-0.05,-1.08,9.08,-0.27,-0.00,0.01,0.01,9.19,-24.87,-5.69,0.6868,0.6837,0.2089,0.1309,32,69,76
1749725340.0739377,338.31,-6.13,-91.25,-0.02,-0.72,0.03,-1.07,9.02,-0.18,0.04,0.03,0.00,9.19,-24.87,-6.88,0.6869,0.6837,0.2085,0.1313,32,69,76
1749725340.2097156,338.31,-6.06,-91.25,0.05,-0.66,-0.04,-0.98,9.07,-0.26,0.01,-0.01,0.01,9.19,-25.56,-5.69,0.6867,0.6840,0.2082,0.1313,32,69,76
1749725340.3481724,338.31,-6.06,-91.31,-0.04,-0.66,-0.04,-1.08,9.08,-0.28,0.02,-0.01,0.01,8.75,-23.69,-5.69,0.6862,0.6845,0.2083,0.1314,32,69,76
1749725340.4701974,338.38,-6.06,-91.31,0.16,-0.70,0.04,-0.90,9.03,-0.17,0.03,0.02,0.01,9.50,-25.19,-6.50,0.6865,0.6844,0.2078,0.1310,32,69,76
1749725340.6057343,338.31,-6.06,-91.44,0.11,-0.72,-0.03,-0.96,9.04,-0.24,0.03,0.03,0.00,9.88,-24.50,-6.06,0.6855,0.6852,0.2082,0.1311,32,69,76
1749725340.7386115,338.13,-6.00,-91.75,0.17,-0.74,-0.07,-0.85,9.00,-0.37,0.02,0.01,0.00,8.38,-24.50,-5.69,0.6835,0.6867,0.2095,0.1320,32,69,76
1749725340.873101,338.00,-6.00,-91.81,0.11,-0.74,-0.01,-0.91,9.00,-0.32,-0.03,0.00,0.01,9.50,-24.06,-4.50,0.6831,0.6867,0.2103,0.1327,32,69,76
1749725341.006867,337.25,-4.88,-92.06,-0.83,-0.56,-0.92,-1.67,9.20,-1.28,0.14,-0.26,0.59,9.50,-24.06,-4.50,0.6801,0.6922,0.1986,0.1378,32,69,76
1749725341.1379976,335.94,2.50,-85.56,-4.00,-0.52,0.07,-3.57,9.24,0.82,-1.11,-1.55,1.52,6.19,-25.19,-6.88,0.7211,0.6683,0.0993,0.1531,32,68,77
1749725341.2639825,348.19,9.44,-81.87,1.11,-1.35,1.09,5.46,8.35,0.59,0.14,-2.09,0.05,0.19,-25.06,-10.19,0.7496,0.6562,-0.0495,0.0712,32,64,78
1749725341.4002733,351.56,10.06,-86.31,3.62,-1.95,-0.79,5.28,7.69,-0.23,0.70,0.39,-0.66,-2.56,-24.50,-11.88,0.7251,0.6833,-0.0667,0.0526,32,64,79
1749725341.532976,353.94,-3.25,-97.81,2.78,-1.67,-2.49,2.23,8.02,-3.82,2.86,2.19,-0.81,2.75,-24.87,-6.19,0.6564,0.7491,0.0826,0.0345,32,67,78
1749725341.6660492,320.75,-10.63,-106.87,-3.89,-3.02,2.36,-5.70,6.19,-0.43,-0.47,1.92,-1.06,10.06,-25.19,-0.50,0.5630,0.6889,0.4100,0.2006,32,70,77
1749725341.7936058,315.25,-12.19,-107.25,-1.72,-0.64,-0.34,-3.79,8.50,-3.19,0.06,0.30,-0.03,12.69,-22.50,1.56,0.5501,0.6568,0.4629,0.2273,32,70,76
1749725341.9231083,315.38,-10.75,-102.00,-1.76,-0.07,-1.25,-3.60,9.34,-3.26,-1.33,-1.13,0.73,13.56,-23.69,0.75,0.5892,0.6473,0.4195,0.2405,32,64,74
1749725342.0547433,320.44,-3.13,-83.12,-4.12,-0.77,-0.06,-4.45,8.92,1.33,-2.31,-3.40,1.78,9.75,-24.37,-4.50,0.7125,0.6097,0.2393,0.2518,32,58,74
1749725342.193069,344.94,0.19,-86.62,10.59,4.02,-2.27,10.69,13.81,-1.78,0.86,-2.51,0.58,2.75,-24.06,-10.56,0.7190,0.6851,0.0770,0.0887,32,56,75
1749725342.3220758,352.56,-1.63,-85.75,2.72,-0.76,0.03,2.44,9.01,0.76,0.03,0.40,-0.37,0.56,-25.50,-11.50,0.7312,0.6776,0.0634,0.0472,32,59,74
1749725342.4468253,349.88,-7.19,-87.44,-2.00,-0.71,-0.10,-3.23,9.00,0.32,0.20,1.92,-0.07,2.19,-24.25,-9.50,0.7196,0.6757,0.1470,0.0636,32,62,73
1749725342.5841281,341.38,-8.00,-92.25,-3.13,-0.30,-0.71,-4.51,9.39,-1.10,0.43,0.66,-0.14,7.00,-25.37,-8.88,0.6838,0.6883,0.2150,0.1119,32,62,72
1749725342.7164721,339.31,-6.69,-91.19,1.90,1.60,-3.00,0.75,11.34,-3.21,-0.09,-0.23,0.47,6.56,-24.69,-7.50,0.6889,0.6825,0.2087,0.1267,32,61,74
1749725342.84344,336.44,-3.13,-87.00,-1.63,0.46,-1.49,-2.17,10.24,-0.98,-0.72,-1.09,0.20,5.88,-25.06,-9.06,0.7130,0.6638,0.1727,0.1459,32,61,78
1749725342.9741104,339.44,0.81,-83.56,0.13,-0.80,-0.33,0.28,8.93,0.76,-0.02,-0.92,0.20,2.50,-24.69,-11.56,0.7342,0.6581,0.1044,0.1301,32,62,88
1749725343.1072505,342.56,3.31,-83.81,1.55,-0.94,-0.41,2.14,8.78,0.62,0.05,-0.63,0.14,1.00,-24.25,-12.38,0.7352,0.6660,0.0599,0.1110,32,63,100
1749725343.2416327,344.13,3.94,-83.56,0.36,-0.65,0.41,1.04,9.06,1.50,-0.08,-0.05,0.07,-0.06,-24.69,-11.56,0.7382,0.6652,0.0455,0.1027,32,63,105
1749725343.3717022,342.94,4.00,-83.06,-0.27,-0.86,0.35,0.41,8.84,1.53,-0.08,0.27,-0.03,-0.88,-24.25,-11.88,0.7404,0.6611,0.0516,0.1104,32,63,101
1749725343.507097,341.88,2.50,-83.94,0.33,-1.07,0.01,1.12,8.93,0.63,0.25,0.41,-0.37,0.56,-23.87,-12.38,0.7333,0.6652,0.0783,0.1168,32,65,102
1749725343.642068,341.56,0.06,-85.19,0.45,-0.91,0.34,0.47,8.85,1.16,0.14,0.26,-0.23,2.06,-24.25,-11.56,0.7266,0.6683,0.1071,0.1179,32,71,102
