time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749724396.7104604,350.50,10.38,-76.25,-0.09,-0.05,0.00,1.66,9.31,2.28,-0.01,-0.01,0.00,-4.00,-19.19,-13.00,0.7825,0.6160,-0.0640,0.0649,32,8,68
1749724396.8355823,350.50,10.31,-76.31,-0.13,-0.07,-0.07,1.63,9.30,2.22,-0.00,-0.01,-0.00,-4.38,-19.56,-12.50,0.7824,0.6161,-0.0638,0.0646,32,8,67
1749724396.965587,350.50,10.31,-76.25,-0.02,-0.05,-0.04,1.73,9.31,2.24,-0.01,0.01,0.01,-4.75,-18.87,-13.25,0.7827,0.6157,-0.0641,0.0647,32,8,67
1749724397.0952857,350.50,10.31,-76.25,-0.10,-0.09,-0.05,1.65,9.27,2.22,-0.01,0.01,-0.01,-4.00,-20.69,-13.25,0.7826,0.6158,-0.0638,0.0647,32,9,68
1749724397.2215915,350.44,10.38,-76.19,-0.18,-0.15,0.07,1.58,9.21,2.37,-0.01,0.01,0.02,-4.38,-20.00,-11.69,0.7827,0.6156,-0.0642,0.0652,32,8,67
1749724397.3521008,350.38,10.44,-76.19,-0.02,-0.13,-0.03,1.75,9.23,2.25,0.02,0.02,-0.00,-5.50,-19.19,-12.19,0.7827,0.6156,-0.0645,0.0655,32,8,67
1749724397.4784257,350.31,10.44,-76.25,-0.05,-0.16,0.00,1.68,9.23,2.23,0.01,0.02,0.01,-4.38,-20.00,-12.50,0.7825,0.6158,-0.0641,0.0662,32,8,67
1749724397.6091013,350.19,10.50,-76.19,-0.12,-0.11,-0.01,1.66,9.24,2.27,-0.00,0.00,0.01,-3.25,-18.50,-14.56,0.7825,0.6157,-0.0640,0.0669,32,9,68
1749724397.7382736,350.25,10.56,-76.12,-0.09,-0.09,-0.02,1.70,9.26,2.28,-0.01,-0.03,0.01,-5.50,-20.00,-14.19,0.7830,0.6150,-0.0651,0.0665,32,10,67
1749724397.8707879,350.38,10.63,-76.25,-0.09,-0.19,0.06,1.72,9.16,2.34,-0.04,0.01,0.01,-5.19,-19.19,-13.00,0.7823,0.6158,-0.0668,0.0654,32,10,68
1749724398.000375,350.31,10.69,-76.19,-0.13,-0.06,-0.03,1.68,9.29,2.25,0.01,0.00,0.01,-4.00,-20.37,-13.00,0.7827,0.6154,-0.0668,0.0660,32,19,69
1749724398.1211348,350.31,10.75,-76.19,-0.11,-0.09,0.03,1.71,9.26,2.32,-0.01,0.01,0.01,-4.75,-19.19,-12.50,0.7827,0.6152,-0.0671,0.0663,32,19,68
1749724398.251042,350.25,10.75,-76.19,-0.09,-0.12,-0.02,1.74,9.22,2.27,-0.00,0.02,0.03,-4.38,-19.56,-13.75,0.7827,0.6152,-0.0670,0.0667,32,54,68
1749724398.3847506,350.13,10.81,-76.12,-0.04,-0.10,0.00,1.79,9.24,2.30,-0.00,-0.00,-0.02,-4.25,-18.87,-13.25,0.7830,0.6147,-0.0670,0.0672,32,20,87
1749724398.5128334,350.19,10.75,-76.06,-0.09,-0.12,-0.03,1.73,9.22,2.27,-0.02,-0.00,-0.02,-5.50,-18.87,-13.25,0.7833,0.6144,-0.0667,0.0669,32,54,68
1749724398.6532571,350.38,10.75,-76.00,-0.10,-0.16,-0.05,1.72,9.18,2.27,-0.01,-0.01,-0.00,-5.19,-19.19,-13.00,0.7839,0.6137,-0.0675,0.0659,32,53,69
