time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725534.4046576,0.19,1.25,-81.87,-0.05,-0.70,0.00,0.16,8.99,1.39,-0.00,0.01,0.00,-9.88,-21.19,-13.56,0.7554,0.6552,-0.0157,-0.0013,32,72,83
1749725534.538789,0.12,1.25,-81.87,-0.04,-0.67,-0.07,0.17,9.03,1.30,0.01,0.01,0.01,-11.38,-22.00,-14.38,0.7552,0.6553,-0.0157,-0.0008,32,72,82
1749725534.674129,359.88,1.25,-81.56,-0.76,-0.44,-0.23,-0.76,9.38,1.15,-0.14,0.01,0.01,-10.25,-22.25,-11.56,0.7571,0.6532,-0.0134,-0.0001,32,72,83
1749725534.8067122,359.38,2.50,-79.75,-1.54,-0.98,-0.37,-1.04,8.64,1.39,-0.35,-0.21,0.61,-11.25,-21.75,-13.19,0.7682,0.6395,-0.0284,0.0053,32,70,85
1749725534.932064,352.44,11.00,-77.44,-1.02,-1.38,0.28,0.84,8.01,2.37,-0.21,-0.10,1.49,-13.38,-21.69,-13.50,0.7772,0.6218,-0.0821,0.0510,32,60,97
1749725535.0736082,340.44,23.06,-76.50,1.38,-0.92,0.06,5.22,7.85,2.16,-0.07,-0.06,1.56,-13.69,-22.25,-13.69,0.7670,0.6071,-0.1553,0.1377,32,43,129
1749725535.2076814,331.69,32.06,-74.94,1.04,-1.38,-0.03,6.33,6.59,2.12,-0.08,0.01,0.91,-12.25,-21.87,-13.19,0.7565,0.5900,-0.2047,0.1941,32,30,144
1749725535.3411365,328.06,36.25,-73.69,1.53,-1.06,-0.25,7.33,6.52,1.96,-0.01,-0.04,-0.07,-12.06,-21.19,-12.50,0.7528,0.5793,-0.2273,0.2147,32,27,148
1749725535.4704797,330.56,33.50,-74.50,1.04,-1.42,-0.06,6.09,6.30,1.69,0.19,0.11,-0.98,-10.56,-19.69,-13.25,0.7566,0.5883,-0.2083,0.1951,32,33,141
1749725535.6091187,338.56,23.31,-75.62,-0.32,-1.36,-0.54,3.55,7.35,1.68,0.12,0.40,-1.60,-8.06,-21.69,-12.50,0.7698,0.6049,-0.1429,0.1456,32,51,102
1749725535.7404888,349.56,8.81,-76.44,-0.41,-1.43,-0.61,1.09,7.98,1.65,0.11,0.57,-2.13,-1.00,-21.87,-12.25,0.7818,0.6193,-0.0334,0.0645,32,71,81
1749725535.8677545,2.81,-8.44,-76.94,-1.36,-0.83,-0.48,-2.96,8.43,1.82,-0.17,0.69,-2.23,6.19,-21.56,-12.50,0.7817,0.6168,0.0880,-0.0258,32,93,57
1749725536.0009825,12.06,-22.31,-75.44,-2.12,-0.59,-0.33,-5.98,8.13,1.93,-0.26,0.60,-1.39,13.69,-18.50,-11.38,0.7801,0.5909,0.1869,-0.0859,32,111,38
1749725536.1300802,15.63,-29.37,-73.31,-2.39,-1.18,0.14,-7.20,7.00,2.59,-0.26,0.08,-0.21,17.56,-14.25,-12.06,0.7830,0.5654,0.2358,-0.1075,32,167,32
1749725536.2730966,13.00,-26.37,-71.44,-3.31,-1.40,0.05,-7.64,6.99,2.73,-0.20,-0.56,1.11,17.69,-13.75,-12.56,0.7979,0.5580,0.2103,-0.0878,32,110,38
1749725536.4022074,5.19,-13.94,-72.12,-2.47,-3.12,0.04,-4.64,5.99,2.92,0.58,-0.72,1.95,14.38,-16.75,-12.88,0.8036,0.5831,0.1149,-0.0316,32,91,58
1749725536.5309165,351.56,5.13,-76.00,0.68,-2.09,-0.59,1.56,7.38,1.76,0.29,-0.78,2.78,6.88,-20.50,-12.75,0.7853,0.6162,-0.0121,0.0576,32,66,86
1749725536.6672547,334.19,25.37,-76.94,2.40,-2.16,-0.68,6.61,6.46,1.31,-0.50,-0.29,2.37,0.56,-23.06,-12.75,0.7556,0.6113,-0.1506,0.1807,32,39,136
1749725536.8253386,323.38,36.06,-71.31,1.67,-1.68,-0.89,7.96,5.76,1.50,-0.27,0.04,0.71,-6.56,-21.19,-14.06,0.7531,0.5731,-0.2032,0.2514,32,24,0
1749725536.9529214,325.63,32.38,-69.12,2.16,-2.41,-0.41,7.41,5.32,2.53,0.21,0.44,-1.33,-7.56,-21.25,-14.56,0.7704,0.5657,-0.1730,0.2379,32,28,120
1749725537.0868046,338.69,16.50,-71.94,0.76,-1.86,-0.97,3.55,7.07,1.92,0.25,0.40,-2.64,-1.06,-21.37,-13.56,0.7914,0.5890,-0.0693,0.1485,32,47,90
1749725537.2141216,356.06,-4.63,-72.56,-1.59,-1.15,-0.26,-2.39,8.16,2.65,-0.25,0.81,-2.94,4.75,-21.75,-13.56,0.8058,0.5861,0.0822,0.0187,32,79,56
1749725537.3468444,11.38,-25.31,-70.31,-4.20,-0.70,0.06,-5.62,6.92,2.73,-0.32,0.52,-1.85,15.19,-16.50,-13.25,0.8029,0.5479,0.2186,-0.0858,32,105,32
1749725537.4889421,17.94,-34.06,-67.19,-5.14,-0.35,-1.14,-9.97,6.60,3.03,-0.39,-0.40,-0.19,19.75,-11.38,-12.69,0.8040,0.5160,0.2664,-0.1282,32,113,26
1749725537.6142533,14.69,-27.12,-64.19,-4.73,-2.20,0.00,-9.03,5.73,3.83,0.09,-1.06,1.88,19.37,-11.06,-15.19,0.8278,0.5138,0.2010,-0.1020,32,99,37
1749725537.7390072,0.31,-3.25,-69.19,0.48,-2.98,-1.41,-0.07,6.16,2.05,1.04,-1.41,3.93,13.06,-16.25,-14.50,0.8228,0.5673,0.0334,-0.0023,32,71,69
1749725537.899293,336.94,24.25,-73.56,-1.18,0.48,-1.77,2.85,9.05,0.74,0.14,-0.55,3.19,4.19,-20.87,-14.50,0.7769,0.5922,-0.1442,0.1581,32,38,0
1749725538.0486097,323.31,38.56,-67.94,2.39,-2.51,-1.20,8.51,4.58,1.67,-0.50,0.32,0.79,-7.00,-20.75,-14.56,0.7633,0.5496,-0.2267,0.2529,32,25,0
1749725538.1721494,328.81,32.50,-63.13,4.76,-3.99,-1.00,10.03,3.39,2.72,-0.29,0.66,-1.71,-8.00,-18.87,-16.37,0.8002,0.5233,-0.1898,0.2233,32,33,114
1749725538.3065486,341.63,13.00,-64.19,1.36,-4.01,-0.49,3.58,4.58,3.65,0.53,1.39,-2.97,-0.88,-18.87,-16.87,0.8336,0.5366,-0.0357,0.1260,32,52,80
1749725538.4414337,357.50,-12.75,-67.56,-3.82,-1.84,-1.73,-5.99,6.99,1.91,0.28,1.49,-3.50,9.69,-18.87,-15.56,0.8262,0.5399,0.1605,0.0076,32,90,43
1749725538.5706282,11.81,-33.50,-67.00,-4.47,-1.89,-1.56,-9.55,7.03,1.04,0.02,0.46,-1.55,18.00,-14.75,-12.56,0.8084,0.5018,0.2947,-0.0889,32,179,24
1749725538.7086284,14.69,-36.13,-64.56,-4.18,-1.54,-0.24,-9.96,5.60,3.15,-0.39,-0.45,0.74,20.25,-10.00,-12.38,0.8160,0.4861,0.2956,-0.1021,32,120,27
1749725538.8408837,5.63,-21.00,-62.94,-3.19,-3.31,-0.65,-6.71,4.83,3.50,0.20,-1.43,2.60,17.50,-12.19,-13.75,0.8438,0.5059,0.1755,-0.0341,32,93,48
1749725538.9674177,349.63,4.63,-67.25,-1.96,-5.38,-1.86,0.55,5.67,2.29,0.92,-1.43,3.31,12.06,-16.69,-16.25,0.8248,0.5589,-0.0128,0.0845,32,57,88
1749725539.1272464,333.06,26.56,-67.56,3.71,-0.73,-2.77,8.30,7.25,0.56,-0.16,-0.29,2.56,-1.25,-20.37,-15.06,0.7941,0.5525,-0.1562,0.1996,32,29,0
1749725539.2755203,323.69,36.44,-58.94,3.73,-2.50,-0.05,9.56,4.25,4.00,-0.69,0.22,-0.19,-6.25,-19.25,-16.69,0.8012,0.4971,-0.2070,0.2609,32,22,0
1749725539.403373,330.69,26.69,-56.63,2.49,-3.69,0.10,6.90,3.62,4.92,0.01,1.16,-2.01,-5.19,-18.19,-18.06,0.8383,0.4839,-0.1334,0.2128,32,31,105
1749725539.5369859,343.06,5.75,-60.13,0.25,-2.92,-1.29,1.24,5.54,3.55,0.82,1.58,-2.96,3.50,-18.19,-18.50,0.8547,0.5046,0.0297,0.1185,32,59,66
1749725539.6741474,359.13,-18.25,-64.81,-2.53,-1.53,-0.39,-6.79,8.12,1.69,0.44,1.13,-3.04,11.56,-17.75,-16.19,0.8357,0.5102,0.2033,-0.0038,32,102,32
1749725539.8097112,10.69,-34.50,-66.50,-5.30,-0.15,-1.59,-10.96,7.19,1.58,0.18,0.39,-1.16,19.75,-11.38,-13.25,0.8100,0.4931,0.3073,-0.0798,32,172,22
1749725539.9402585,11.88,-34.19,-64.25,-4.49,-1.69,-1.29,-10.00,5.60,2.22,-0.36,-0.70,0.96,20.25,-10.25,-11.50,0.8224,0.4846,0.2861,-0.0829,32,114,26
1749725540.0735526,4.69,-17.37,-62.19,-2.42,-3.05,-1.33,-5.36,5.22,3.02,0.38,-2.04,2.74,17.25,-11.75,-14.56,0.8503,0.5064,0.1406,-0.0289,32,86,50
1749725540.198978,349.31,9.50,-67.44,1.90,-3.54,0.38,3.88,5.34,4.01,0.65,-1.19,3.61,8.69,-17.69,-15.88,0.8230,0.5576,-0.0628,0.0884,32,47,93
1749725540.353596,329.19,33.13,-68.44,4.11,-2.81,-2.28,9.47,4.82,0.72,-0.01,-0.11,2.10,-2.75,-19.87,-14.75,0.7794,0.5543,-0.1980,0.2146,32,28,0
1749725540.504934,322.69,38.50,-61.31,3.24,-2.60,0.52,9.31,4.11,4.27,-0.59,0.57,-0.24,-7.69,-18.87,-15.38,0.7882,0.5095,-0.2217,0.2646,32,18,0
1749725540.6352084,332.75,24.56,-59.19,1.82,-4.24,-0.16,5.65,3.52,4.43,0.20,1.29,-2.52,-2.88,-19.19,-17.87,0.8345,0.5019,-0.1176,0.1945,32,35,95
1749725540.7673602,346.88,1.69,-63.19,-1.89,-2.52,-0.45,-1.91,6.25,3.90,0.60,1.40,-3.02,3.75,-18.37,-17.37,0.8455,0.5237,0.0558,0.0882,32,72,55
1749725540.892149,4.69,-23.75,-68.37,-4.12,-3.38,-1.39,-8.07,4.95,1.90,0.43,0.99,-2.82,16.00,-15.88,-13.50,0.8167,0.5302,0.2252,-0.0336,32,109,27
1749725541.034687,17.06,-38.50,-69.94,-4.05,-0.34,0.02,-10.16,6.86,2.65,0.10,0.24,-1.04,20.19,-13.00,-11.88,0.7874,0.5146,0.3182,-0.1183,32,174,20
1749725541.1717012,17.19,-37.63,-67.94,-4.22,-2.72,-0.74,-10.11,4.82,2.26,-0.24,-0.69,1.01,21.69,-9.50,-11.19,0.7983,0.5078,0.3015,-0.1182,32,110,24
1749725541.299778,8.81,-22.00,-66.44,-0.85,-2.41,-0.28,-4.52,5.92,3.34,0.20,-1.23,2.29,18.69,-12.75,-13.25,0.8253,0.5294,0.1862,-0.0639,32,83,43
1749725541.4183078,356.31,-3.44,-69.19,0.99,-1.04,-0.40,0.40,8.10,3.05,0.03,-0.73,2.23,13.50,-17.19,-14.56,0.8223,0.5659,0.0546,0.0263,32,56,67
1749725541.553021,346.81,8.69,-69.12,1.47,-2.42,-0.02,2.96,6.63,3.42,0.02,-0.35,1.13,6.00,-19.75,-15.88,0.8168,0.5686,-0.0275,0.0941,32,45,81
1749725541.6801062,344.94,12.75,-69.87,1.73,-0.79,-0.23,3.90,8.18,3.05,0.23,-0.36,0.00,3.00,-20.56,-16.25,0.8101,0.5733,-0.0611,0.1068,32,48,84
1749725541.811178,346.06,12.06,-70.56,-0.22,-0.38,0.18,1.83,8.65,3.37,-0.00,0.01,-0.35,1.50,-20.56,-16.00,0.8080,0.5778,-0.0593,0.0987,32,55,81
1749725541.946736,350.13,9.13,-70.31,0.19,-0.43,-0.40,1.76,8.68,2.85,-0.13,-0.05,-0.49,3.00,-20.19,-16.00,0.8135,0.5756,-0.0475,0.0678,32,61,77
1749725542.0784798,353.13,6.38,-70.06,-0.20,-0.57,-0.36,0.88,8.59,2.94,-0.00,0.02,-0.26,3.75,-20.56,-15.56,0.8166,0.5743,-0.0330,0.0477,32,64,74
1749725542.2163413,354.25,4.81,-69.75,-0.62,-0.74,-0.24,0.29,8.31,3.11,-0.07,0.04,-0.13,4.19,-20.19,-16.75,0.8190,0.5720,-0.0226,0.0403,32,67,73
1749725542.3401175,354.88,4.00,-69.25,-0.31,-0.50,-0.10,0.43,8.66,3.32,-0.02,0.04,-0.04,5.69,-19.75,-16.37,0.8218,0.5684,-0.0172,0.0366,32,67,73
1749725542.472024,355.00,3.75,-69.25,-0.19,-0.79,-0.11,0.45,8.36,3.34,0.01,0.03,0.00,5.69,-19.75,-16.75,0.8217,0.5687,-0.0149,0.0359,32,67,73
1749725542.6044037,355.00,3.69,-69.19,-0.09,-0.73,-0.14,0.53,8.41,3.32,0.02,-0.01,0.02,4.88,-19.06,-15.56,0.8219,0.5683,-0.0145,0.0358,32,67,73
1749725542.7322314,354.88,3.94,-69.44,-0.04,-0.83,-0.16,0.63,8.32,3.26,0.02,-0.04,0.02,4.88,-20.19,-16.37,0.8208,0.5698,-0.0167,0.0363,32,67,73
1749725542.872554,354.88,4.13,-69.44,-0.03,-0.64,-0.22,0.67,8.51,3.20,0.03,-0.02,0.03,4.88,-19.75,-16.00,0.8207,0.5699,-0.0191,0.0363,32,67,74
1749725542.9976804,354.94,4.25,-69.62,-0.06,-0.76,-0.17,0.67,8.40,3.22,0.02,-0.01,0.00,5.69,-20.19,-15.50,0.8197,0.5713,-0.0204,0.0360,32,67,74
1749725543.1296003,355.13,4.25,-69.75,0.05,-0.80,-0.28,0.78,8.37,3.09,0.00,-0.02,-0.02,5.69,-19.50,-16.25,0.8192,0.5721,-0.0215,0.0344,32,67,74
1749725543.2624266,355.19,3.88,-69.94,-0.09,0.08,-0.07,0.60,9.35,3.24,0.02,0.07,-0.03,5.25,-20.19,-16.37,0.8182,0.5736,-0.0175,0.0344,32,68,74
1749725543.3916335,355.19,3.56,-69.87,-0.12,0.01,0.10,0.48,9.20,3.47,-0.04,0.01,-0.02,5.25,-21.00,-16.00,0.8188,0.5729,-0.0140,0.0340,32,68,73
1749725543.5266798,355.31,3.31,-69.75,-0.01,-0.03,0.03,0.55,9.14,3.42,-0.03,0.02,-0.03,5.69,-20.56,-16.00,0.8195,0.5721,-0.0124,0.0331,32,68,73
1749725543.6531234,355.50,3.13,-69.56,-0.05,0.02,0.10,0.48,9.20,3.52,-0.02,0.01,-0.01,5.25,-20.19,-15.56,0.8205,0.5707,-0.0114,0.0322,32,68,73
1749725543.790384,355.69,3.00,-69.44,0.02,-0.11,0.04,0.54,9.05,3.47,0.02,-0.01,-0.03,5.69,-20.19,-16.37,0.8209,0.5701,-0.0108,0.0308,32,68,73
1749725543.9129627,355.94,2.81,-69.44,-0.03,-0.05,-0.03,0.45,9.11,3.40,-0.03,-0.02,-0.02,5.69,-20.56,-16.00,0.8212,0.5698,-0.0103,0.0291,32,69,72
1749725544.0544436,356.13,2.75,-69.25,-0.14,0.00,0.08,0.32,9.15,3.55,0.00,-0.02,-0.01,5.69,-19.75,-14.75,0.8223,0.5683,-0.0101,0.0276,32,69,73
1749725544.1786294,356.31,2.63,-69.12,-0.03,0.02,0.02,0.41,9.17,3.51,-0.02,0.00,-0.01,6.38,-19.75,-16.75,0.8230,0.5674,-0.0098,0.0263,32,69,72
1749725544.3112688,356.31,2.63,-68.94,0.00,0.01,0.03,0.42,9.12,3.62,-0.02,0.01,-0.00,5.69,-19.75,-16.75,0.8239,0.5660,-0.0099,0.0261,32,69,72
1749725544.4429247,356.31,2.63,-68.87,-0.05,-0.01,0.04,0.39,9.12,3.57,-0.01,-0.00,0.00,4.88,-19.50,-16.75,0.8240,0.5658,-0.0100,0.0262,32,69,72
1749725544.575577,356.31,2.63,-68.75,-0.01,0.01,0.07,0.44,9.14,3.62,-0.03,-0.00,0.01,5.69,-21.00,-15.56,0.8248,0.5648,-0.0104,0.0263,32,69,72
1749725544.7040067,356.38,2.69,-68.56,0.00,-0.06,0.04,0.47,9.05,3.62,-0.03,0.01,-0.00,5.69,-19.50,-16.37,0.8256,0.5636,-0.0111,0.0261,32,69,72
1749725544.8369799,356.31,2.69,-68.31,-0.23,-0.02,0.04,0.23,9.08,3.66,-0.03,-0.03,0.00,5.25,-19.75,-16.75,0.8268,0.5617,-0.0108,0.0266,32,69,72
1749725544.9685214,356.56,2.94,-68.12,0.14,0.04,0.00,0.65,9.12,3.65,-0.01,-0.07,0.01,6.38,-19.75,-16.37,0.8279,0.5601,-0.0150,0.0245,32,68,73
1749725545.1006691,356.69,3.13,-68.06,0.02,0.00,-0.05,0.56,9.09,3.59,-0.02,-0.01,-0.00,5.69,-19.06,-16.75,0.8282,0.5597,-0.0174,0.0236,32,68,72
1749725545.2373319,356.69,3.13,-68.00,-0.05,0.05,0.00,0.53,9.09,3.68,0.01,0.00,-0.01,5.25,-19.75,-16.75,0.8282,0.5596,-0.0174,0.0236,32,68,72
1749725545.365221,356.75,3.06,-68.12,-0.05,-0.02,0.02,0.47,9.06,3.67,0.01,-0.00,-0.02,5.25,-19.06,-17.56,0.8279,0.5601,-0.0170,0.0232,32,68,72
1749725545.4927006,356.81,2.94,-68.25,-0.07,-0.09,0.05,0.43,9.00,3.67,0.04,0.01,-0.02,4.50,-19.06,-16.00,0.8271,0.5613,-0.0162,0.0226,32,68,72
1749725545.6227486,356.94,2.81,-68.44,0.01,-0.02,0.00,0.50,9.09,3.58,0.02,0.00,-0.02,5.25,-20.19,-15.56,0.8262,0.5627,-0.0153,0.0217,32,68,72
1749725545.755755,357.13,2.69,-68.62,-0.04,-0.08,0.03,0.41,9.04,3.59,0.03,0.00,-0.02,6.38,-19.75,-17.56,0.8253,0.5641,-0.0144,0.0206,32,69,72
1749725545.8877099,357.19,2.63,-68.75,-0.01,0.00,0.03,0.43,9.14,3.54,0.02,-0.00,-0.01,5.69,-19.06,-16.37,0.8247,0.5651,-0.0143,0.0199,32,69,71
1749725546.024294,357.25,2.56,-68.87,-0.07,-0.06,0.02,0.37,9.07,3.54,0.03,0.00,-0.01,5.69,-19.50,-17.06,0.8240,0.5660,-0.0142,0.0198,32,69,71
1749725546.1620333,357.25,2.56,-69.00,-0.03,-0.07,-0.03,0.41,9.07,3.46,-0.01,0.00,-0.01,6.75,-18.69,-16.75,0.8237,0.5666,-0.0142,0.0197,32,69,71
1749725546.2881167,357.31,2.50,-69.00,-0.05,-0.04,-0.01,0.37,9.09,3.49,-0.00,0.01,-0.02,6.00,-19.50,-16.37,0.8238,0.5664,-0.0132,0.0192,32,69,71
1749725546.4170203,357.38,2.38,-69.00,0.00,-0.04,0.05,0.40,9.09,3.56,0.01,0.01,-0.01,5.69,-19.50,-16.37,0.8238,0.5664,-0.0125,0.0189,32,69,71
1749725546.5551074,357.19,2.38,-69.12,-0.03,-0.01,-0.02,0.32,9.21,3.49,0.04,0.03,-0.00,5.69,-20.19,-16.00,0.8229,0.5677,-0.0118,0.0200,32,69,71
1749725546.6882837,357.38,2.38,-69.44,-0.74,0.50,0.00,-0.31,9.68,3.42,0.08,-0.11,0.05,5.69,-19.75,-16.37,0.8212,0.5703,-0.0135,0.0186,32,69,71
1749725546.819552,356.75,3.75,-70.12,-0.96,0.34,-0.12,-0.30,9.54,3.19,0.02,-0.10,0.42,5.25,-20.19,-16.75,0.8177,0.5746,-0.0245,0.0239,32,67,74
1749725546.9487083,353.69,7.88,-70.56,-0.87,-0.07,-0.29,0.47,9.08,2.92,0.02,-0.25,0.93,3.75,-20.19,-15.56,0.8139,0.5768,-0.0531,0.0444,32,60,83
1749725547.0776067,346.13,16.94,-70.44,-0.08,-0.54,0.43,2.77,8.29,3.57,-0.00,-0.21,1.47,3.00,-20.56,-17.56,0.8065,0.5724,-0.1118,0.0977,32,48,96
1749725547.214655,335.44,27.62,-69.44,0.83,-0.40,0.18,5.38,7.73,3.23,-0.03,-0.04,1.41,-4.00,-21.00,-15.56,0.7900,0.5603,-0.1750,0.1771,32,34,131
1749725547.3481412,328.06,34.69,-67.25,0.82,-0.79,0.03,6.40,6.63,3.15,-0.08,-0.08,0.60,-6.69,-20.25,-15.88,0.7800,0.5446,-0.2108,0.2250,32,25,137
1749725547.4801424,327.38,35.75,-66.50,1.68,-1.03,0.28,7.39,6.27,3.45,-0.06,-0.05,-0.30,-8.50,-19.06,-16.00,0.7811,0.5402,-0.2159,0.2268,32,38,141
1749725547.6089902,333.00,29.56,-67.37,2.01,-1.20,-0.10,6.86,6.66,3.17,0.05,0.32,-1.33,-8.06,-20.19,-16.37,0.7958,0.5493,-0.1740,0.1864,32,31,108
1749725547.7397597,342.63,16.94,-69.50,0.55,-1.26,-0.28,3.41,7.51,3.00,0.37,0.55,-2.05,-2.88,-21.00,-16.00,0.8080,0.5710,-0.0856,0.1168,32,48,88
1749725547.872759,355.50,0.37,-73.06,-0.35,-0.51,-0.45,-0.29,8.86,2.39,0.50,0.55,-2.31,2.25,-20.19,-14.75,0.8014,0.5970,0.0278,0.0240,32,73,62
1749725548.005438,8.19,-16.31,-75.12,-0.96,-1.07,0.06,-3.63,8.15,2.42,0.07,0.69,-2.05,10.50,-20.25,-13.06,0.7858,0.5982,0.1441,-0.0626,32,95,40
1749725548.1401813,18.19,-29.94,-77.06,-1.08,1.78,0.86,-6.15,9.97,2.72,0.23,0.35,-1.94,17.19,-15.75,-12.69,0.7605,0.5896,0.2397,-0.1287,32,112,27
1749725548.2671306,29.81,-41.19,-78.69,-1.37,0.38,-0.33,-7.83,7.62,1.11,0.01,0.08,-0.10,20.19,-13.06,-11.50,0.7318,0.5828,0.2946,-0.1953,32,114,24
1749725548.4017038,22.75,-36.13,-76.56,-2.06,-0.10,0.54,-7.85,7.59,2.38,-0.92,-0.24,1.22,20.87,-12.75,-10.69,0.7585,0.5739,0.2709,-0.1479,32,107,29
1749725548.5304189,15.31,-25.94,-73.12,-1.28,-0.58,-0.04,-5.57,7.84,2.51,-0.24,-0.86,1.67,18.25,-13.50,-12.25,0.7892,0.5741,0.1930,-0.1015,32,94,42
1749725548.6694891,4.13,-9.44,-72.75,-0.14,-1.84,0.20,-1.76,7.39,3.06,0.24,-0.68,2.54,13.50,-17.19,-14.75,0.8030,0.5913,0.0712,-0.0215,32,71,66
1749725548.7966354,347.56,11.38,-75.12,1.18,-1.62,0.31,4.36,8.28,2.66,0.13,-0.46,3.01,4.50,-21.25,-14.75,0.7845,0.6087,-0.0702,0.0956,32,46,96
1749725548.9440155,332.06,27.87,-74.06,1.98,-0.71,-0.58,6.67,7.55,1.78,-0.10,-0.22,1.26,-1.69,-21.69,-14.25,0.7637,0.5939,-0.1628,0.1938,32,27,0
1749725549.0759985,329.81,31.19,-71.12,2.00,-1.39,0.39,7.09,6.53,3.10,-0.31,0.18,-0.39,-6.69,-21.69,-14.75,0.7712,0.5736,-0.1817,0.2077,32,30,140
1749725549.2051115,338.88,20.37,-69.94,2.74,-1.36,-0.33,6.16,7.26,2.81,-0.06,0.59,-2.24,-4.69,-20.56,-15.06,0.8010,0.5726,-0.1030,0.1414,32,33,98
