Trajectories
100
,,Patient 1:MDG,,,Patient 1:MAG,,,Patient 1:EAG,,,Patient 1:EDG,,,Patient 1:ED,,,Patient 1:EAD,,,Patient 1:MDD,,,Patient 1:MAD,,,Patient 1:FRD,,,Patient 1:FRG,,,Patient 1:FD,,,Patient 1:FAD,,,Patient 1:FAG,,,Patient 1:T,,,Patient 1:DH,,,Patient 1:F,,,Patient 1:DB,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
872,0,-595.631,-360.531,765.215,-541.168,-275.955,758.23,,,,,,,88.3634,-789.183,1126.2,118.745,-710.75,1112.77,,,,582.451,-906.241,826.537,,,,,,,,,,,,,,,,-41.7322,-590.437,1406.94,,,,,,,-101.687,-806.542,818.921
873,0,-595.628,-360.529,765.196,-541.638,-276.283,758.083,,,,,,,88.3067,-789.092,1126.23,118.789,-710.659,1112.84,,,,582.548,-906.186,826.581,,,,,,,,,,,,,,,,-41.7817,-590.495,1407.14,,,,,,,-101.594,-806.484,818.895
874,0,-595.628,-360.529,765.195,-541.975,-276.421,758.049,,,,,,,88.2149,-789.148,1126.21,118.768,-710.748,1112.75,,,,582.602,-906.214,826.612,,,,,,,,,,,,,,,,-41.8493,-590.537,1407.17,,,,,,,-101.652,-806.526,818.906
875,0,-595.63,-360.53,765.197,-542.1,-276.443,757.981,,,,,,,88.2494,-789.205,1126.21,118.685,-710.777,1112.77,,,,582.651,-906.273,826.651,,,,,,,,,,,,,,,,-42.1158,-590.78,1407.02,,,,,,,-101.593,-806.484,818.884
876,0,-595.642,-360.53,765.194,-542.067,-276.437,757.994,,,,,,,88.2607,-789.164,1126.26,118.661,-710.774,1112.8,,,,582.74,-906.223,826.69,,,,,,,,,,,,,,,,-42.2426,-590.868,1406.99,,,,,,,-101.657,-806.528,818.908
877,0,-595.644,-360.531,765.194,-542.069,-276.374,758.042,,,,,,,88.2172,-789.151,1126.21,118.735,-710.714,1112.84,,,,582.842,-906.188,826.745,,,,,,,,,,,,,,,,-42.2632,-590.887,1407.02,,,,,,,-101.688,-806.542,818.921
878,0,-595.691,-360.58,765.226,-542.139,-276.298,758.087,,,,,,,88.2079,-789.151,1126.2,118.612,-710.724,1112.78,,,,582.899,-906.143,826.818,,,,,,,,,,,,,,,,-42.4354,-591.019,1407.06,,,,,,,-101.687,-806.541,818.921
879,0,-595.717,-360.6,765.259,-542.12,-276.328,758.067,,,,,,,88.2272,-789.168,1126.24,118.704,-710.643,1112.9,,,,582.966,-906.099,826.856,,,,,,,,,,,,,,,,-42.2882,-591.207,1406.91,,,,,,,-101.644,-806.509,818.911
880,0,-595.697,-360.624,765.183,-542.089,-276.358,758.049,,,,,,,88.2171,-789.14,1126.2,118.629,-710.724,1112.76,,,,583.058,-906.06,826.84,,,,,,,,,,,,,,,,-42.4132,-591.185,1407.08,,,,,,,-101.577,-806.476,818.878
881,0,-595.669,-360.614,765.173,-542.009,-276.423,758.045,,,,,,,88.2226,-789.23,1126.22,118.642,-710.668,1112.84,,,,583.174,-905.938,826.885,,,,,,,,,,,,,,,,-42.4489,-591.191,1407.1,,,,,,,-101.708,-806.572,818.798
882,0,-595.644,-360.634,765.094,-541.905,-276.475,757.992,,,,,,,88.277,-789.219,1126.24,118.747,-710.714,1112.89,,,,583.305,-905.9,826.897,,,,,,,,,,,,,,,,-42.579,-591.316,1407.09,,,,,,,-101.697,-806.547,818.918
883,0,-595.636,-360.631,765.087,-541.799,-276.528,757.949,,,,,,,88.2972,-789.38,1126.26,118.736,-710.644,1112.91,,,,583.515,-905.885,826.903,,,,,,,,,,,,,,,,-43.1879,-591.814,1407.16,,,,,,,-101.567,-806.457,818.854
884,0,-595.639,-360.632,765.09,-541.834,-276.588,757.886,,,,,,,88.1982,-789.213,1126.23,118.717,-710.702,1112.89,,,,583.745,-905.873,826.966,,,,,,,,,,,,,,,,-42.732,-591.581,1406.95,,,,,,,-101.605,-806.492,818.894
885,0,-595.636,-360.628,765.069,-541.831,-276.655,757.841,,,,,,,88.2802,-789.378,1126.25,118.618,-710.69,1112.87,,,,583.96,-905.915,827.028,,,,,,,,,,,,,,,,-43.2309,-592.19,1406.62,,,,,,,-101.639,-806.507,818.91
886,0,-595.569,-360.604,764.978,-541.82,-276.672,757.834,,,,,,,88.3364,-789.361,1126.25,118.667,-710.671,1112.86,,,,584.208,-905.959,827.058,,,,,,,,,,,,,,,,-42.7571,-591.747,1406.72,,,,,,,-101.681,-806.573,818.873
887,0,-595.383,-360.466,764.84,-541.813,-276.674,757.867,,,,,,,88.3384,-789.357,1126.25,118.682,-710.67,1112.87,,,,584.487,-905.906,827.147,,,,,,,,,,,,,,,,-43.0046,-592.127,1406.53,,,,,,,-101.595,-806.52,818.838
888,0,-595.292,-360.435,764.732,-541.811,-276.679,757.905,,,,,,,88.3696,-789.391,1126.27,118.486,-710.658,1112.77,,,,,,,,,,,,,,,,,,,,,,-42.7713,-591.85,1406.74,,,,,,,-101.718,-806.53,818.828
889,0,-595.28,-360.431,764.707,-541.746,-276.716,757.859,,,,,,,88.3261,-789.386,1126.2,118.446,-710.771,1112.71,,,,,,,,,,,,,,,,,,,,,,-42.4015,-591.592,1406.53,,,,,,,-101.605,-806.52,818.829
890,0,-595.272,-360.418,764.693,-541.708,-276.741,757.862,,,,,,,88.3473,-789.43,1126.21,118.554,-710.792,1112.79,,,,,,,,,,,,,,,,,,,,,,-42.2309,-591.598,1406.46,,,,,,,-101.625,-806.537,818.824
891,0,-595.255,-360.445,764.636,-541.771,-276.693,757.9,,,,,,,88.3575,-789.421,1126.21,118.658,-710.734,1112.89,,,,,,,,,,,,,,,,,,,,,,-42.4978,-591.799,1406.64,,,,,,,-101.53,-806.487,818.794
892,0,-594.984,-360.207,764.431,-541.75,-276.721,757.882,,,,,,,88.3776,-789.417,1126.23,118.653,-710.659,1112.94,,,,,,,,,,,,,,,,,,,,,,-42.5683,-591.897,1406.7,,,,,,,-101.554,-806.501,818.811
893,0,-594.899,-360.254,764.468,-541.594,-276.823,757.79,,,,,,,88.3601,-789.419,1126.21,118.609,-710.69,1112.9,,,,,,,,,,,,,,,,,,,,,,-42.5975,-591.916,1406.71,,,,,,,-101.575,-806.51,818.83
894,0,-594.938,-360.286,764.479,-541.565,-276.801,757.764,,,,,,,88.3756,-789.417,1126.22,118.673,-710.738,1112.9,,,,,,,,,,,,,,,,,,,,,,-42.551,-591.953,1406.7,,,,,,,-101.577,-806.512,818.832
895,0,-594.955,-360.295,764.487,-541.465,-276.863,757.719,,,,,,,88.3596,-789.419,1126.21,118.613,-710.694,1112.9,,,,,,,,,,,,,,,,,,,,,,-42.5369,-591.957,1406.75,,,,,,,-101.575,-806.51,818.831
896,0,-595.077,-360.43,764.508,-541.481,-276.853,757.76,,,,,,,88.473,-789.38,1126.24,118.639,-710.663,1112.88,,,,,,,,,,,,,,,,,,,,,,-42.4892,-591.921,1406.68,,,,,,,-101.574,-806.51,818.83
897,0,-594.95,-360.329,764.427,-540.617,-277.481,757.414,,,,,,,88.4598,-789.371,1126.24,118.617,-710.654,1112.93,,,,,,,,,,,,,,,,,,,,,,-42.5181,-591.938,1406.69,,,,,,,-101.52,-806.483,818.791
898,0,-594.882,-360.281,764.386,-540.777,-277.222,757.541,,,,,,,88.4507,-789.367,1126.28,118.67,-710.629,1112.97,,,,,,,,,,,,,,,,,,,,,,-42.5061,-591.994,1406.71,,,,,,,-101.477,-806.45,818.758
899,0,-594.8,-360.295,764.389,-541.071,-277.019,757.605,,,,,,,88.503,-789.344,1126.29,118.63,-710.588,1112.96,,,,,,,,,,,,,,,,,,,,,,-42.5449,-591.992,1406.78,,,,,,,-101.55,-806.466,818.863
900,0,-594.777,-360.321,764.313,-541.165,-277.165,757.68,,,,,,,88.4834,-789.426,1126.6,118.657,-710.527,1113.03,,,,,,,,,,,,,,,,,,,,,,-42.5375,-592.058,1406.6,,,,,,,-101.583,-806.478,818.871
901,0,-594.616,-360.195,764.227,-541.14,-277.359,757.758,,,,,,,88.5876,-789.307,1126.29,118.692,-710.495,1112.98,,,,,,,,,,,,,,,,,,,,,,-42.4659,-592.064,1406.66,,,,,,,-101.524,-806.45,818.848
902,0,-594.693,-360.259,764.252,-541.097,-277.401,757.767,,,,,,,88.5341,-789.247,1126.25,118.73,-710.463,1113.02,,,,,,,,,,,,,,,,,,,,,,-42.5443,-592.091,1406.76,,,,,,,-101.503,-806.441,818.84
903,0,-594.614,-360.192,764.209,-541.065,-277.466,757.783,,,,,,,88.5761,-789.243,1126.3,118.502,-710.463,1113.34,,,,,,,,,,,,,,,,,,,,,,-42.6062,-592.197,1406.85,,,,,,,-101.596,-806.464,818.922
904,0,-594.527,-360.167,764.102,-541.055,-277.574,757.803,,,,,,,88.641,-789.188,1126.32,118.642,-710.392,1112.99,,,,,,,,,,,,,,,,,,,,,,-42.4614,-592.131,1406.71,,,,,,,-101.649,-806.527,818.781
905,0,-594.769,-360.242,764.243,-540.817,-277.655,757.699,,,,,,,88.6545,-789.159,1126.25,118.716,-710.366,1112.97,,,,,,,,,,,,,,,,,,,,,,-42.4327,-592.118,1406.7,,,,,,,-101.622,-806.511,818.879
906,0,-594.859,-360.298,764.299,-540.79,-277.666,757.73,,,,,,,88.5186,-789.073,1126.18,118.708,-710.361,1113.03,,,,,,,,,,,,,,,,,,,,,,-42.5631,-592.205,1406.77,,,,,,,-101.517,-806.415,818.914
907,0,-594.638,-360.206,764.223,-540.724,-277.689,757.693,,,,,,,88.6763,-789.125,1126.3,118.71,-710.299,1113.03,,,,,,,,,,,,,,,,,,,,,,-42.4881,-592.223,1406.77,,,,,,,-101.582,-806.457,818.929
908,0,-594.732,-360.201,764.222,-540.664,-277.664,757.663,,,,,,,88.5896,-789.02,1126.24,118.744,-710.248,1113.08,,,,,,,,,,,,,,,,,,,,,,-42.4271,-592.169,1406.81,,,,,,,-101.528,-806.45,818.981
909,0,-594.572,-360.144,764.179,-540.685,-277.594,757.649,,,,,,,88.6633,-788.954,1126.24,118.78,-710.231,1113.14,,,,,,,,,,,,,,,,,,,,,,-42.3897,-592.198,1406.69,,,,,,,-101.499,-806.435,818.998
910,0,-594.619,-360.043,764.186,-540.729,-277.44,757.565,,,,,,,88.6305,-788.972,1126.29,118.738,-710.193,1113.1,,,,,,,,,,,,,,,,,,,,,,-42.4284,-592.282,1406.58,,,,,,,-101.444,-806.441,818.924
911,0,-594.692,-360.124,764.327,-540.721,-277.278,757.566,,,,,,,88.6058,-789.003,1126.2,118.689,-710.155,1113.08,,,,,,,,,,,,,,,,,,,,,,-42.5768,-592.314,1406.74,,,,,,,-101.429,-806.403,818.958
912,0,-594.632,-360.162,764.269,-540.754,-277.193,757.612,,,,,,,88.6811,-788.928,1126.29,118.743,-710.156,1113.16,,,,,,,,,,,,,,,,,,,,,,-42.5338,-592.325,1406.77,,,,,,,-101.428,-806.401,818.97
913,0,-594.548,-359.984,764.142,-540.886,-277.043,757.629,,,,,,,88.7183,-788.922,1126.32,118.728,-710.125,1113.15,,,,,,,,,,,,,,,,,,,,,,-42.6027,-592.335,1406.88,,,,,,,-101.47,-806.398,819.026
914,0,-594.431,-359.968,764.136,-540.966,-276.995,757.63,,,,,,,88.7198,-788.827,1126.3,118.705,-710.121,1113.17,,,,,,,,,,,,,,,,,,,,,,-42.6883,-592.48,1406.91,,,,,,,-101.568,-806.459,819.103
915,0,-594.649,-360.113,764.337,-540.979,-277,757.604,,,,,,,88.7549,-788.792,1126.34,118.704,-710.122,1113.17,,,,,,,,,,,,,,,,,,,,,,-42.7816,-592.512,1406.98,,,,,,,-101.471,-806.386,819.037
916,0,-595.08,-360.355,764.647,-541.022,-276.98,757.64,,,,,,,88.7364,-788.796,1126.36,118.601,-710.056,1113.16,,,,,,,,,,,,,,,,,,,,,,-43.6559,-593.331,1407.27,,,,,,,-101.417,-806.33,819.064
917,0,-595.246,-360.472,764.751,-541.175,-276.886,757.738,,,,,,,88.7312,-788.797,1126.36,118.731,-710.091,1113.21,,,,,,,,,,,,,,,,,,,,,,-43.2401,-592.987,1407.1,,,,,,,-101.419,-806.33,819.069
918,0,-595.117,-360.337,764.733,-541.389,-276.768,757.844,,,,,,,88.7504,-788.794,1126.38,118.579,-710.018,1113.15,,,,,,,,,,,,,,,,,,,,,,-43.5998,-593.426,1407.47,,,,,,,-101.401,-806.337,819.083
919,0,-595.245,-360.453,764.826,-541.541,-276.687,757.868,,,,,,,88.7342,-788.842,1126.41,118.732,-710.094,1113.25,,,,,,,,,,,,,,,,,,,,,,-43.0401,-592.954,1407.25,,,,,,,-101.466,-806.362,819.085
920,0,-595.514,-360.619,765.066,-541.7,-276.589,757.912,,,,,,,88.7446,-788.903,1126.43,118.542,-710.077,1113.2,,,,,,,,,,,,,,,,,,,,,,-43.3507,-593.44,1407.35,,,,,,,-101.405,-806.4,819.136
921,0,-595.685,-360.666,765.139,-541.817,-276.51,757.925,,,,,,,88.7336,-788.905,1126.45,118.499,-710.075,1113.19,,,,,,,,,,,,,,,,,,,,,,-43.5898,-593.592,1407.42,,,,,,,-101.403,-806.363,819.165
922,0,-595.699,-360.634,765.192,-541.904,-276.36,758.033,,,,,,,88.7317,-788.903,1126.45,118.78,-710.135,1113.34,,,,585.728,-901.871,827.204,,,,,,,,,,,,,,,,-43.4634,-593.664,1407.47,,,,,,,-101.329,-806.426,819.156
923,0,-595.717,-360.601,765.278,-542.039,-276.211,758.13,,,,,,,88.7185,-788.873,1126.41,118.811,-710.131,1113.34,,,,585.699,-901.864,827.185,,,,,,,,,,,,,,,,-43.3223,-593.73,1407.51,,,,,,,-101.303,-806.487,819.18
924,0,-595.666,-360.504,765.407,-542.096,-276.181,758.146,,,,,,,88.7544,-788.892,1126.45,118.796,-710.133,1113.35,,,,585.705,-901.861,827.188,,,,,,,,,,,,,,,,-43.3652,-593.844,1407.61,,,,,,,-101.175,-806.411,819.102
925,0,-595.761,-360.54,765.549,-542.096,-276.103,758.188,,,,,,,88.7917,-788.909,1126.47,118.816,-710.139,1113.37,,,,585.675,-901.845,827.156,,,,,,,,,,,,,,,,-43.2557,-593.795,1407.71,,,,,,,-101.145,-806.463,819.178
926,0,-595.761,-360.568,765.683,-541.967,-276.301,758.922,,,,,,,88.7591,-788.864,1126.46,118.896,-710.147,1113.43,,,,585.731,-901.873,827.308,,,,,,,,,,,,,,,,-43.203,-593.854,1407.7,,,,,,,-101.119,-806.517,819.218
927,0,-595.814,-360.574,765.805,-541.937,-276.465,759.196,,,,,,,88.782,-788.836,1126.49,118.874,-710.111,1113.42,,,,585.873,-901.901,827.339,,,,,,,,,,,,,,,,-43.2703,-593.907,1407.63,,,,,,,-101.074,-806.494,819.171
928,0,-595.643,-360.451,765.845,-542.071,-276.803,759.445,,,,,,,88.823,-788.844,1126.49,118.898,-710.146,1113.43,,,,585.974,-901.797,827.535,,,,,,,,,,,,,,,,-43.1436,-593.891,1407.82,,,,,,,-100.899,-806.462,819.152
929,0,-595.326,-360.167,765.702,-542.203,-276.88,759.586,,,,,,,89.0046,-788.702,1126.57,118.894,-710.147,1113.49,,,,586.039,-901.77,827.625,,,,,,,,,,,,,,,,-43.2246,-593.996,1407.84,,,,,,,-100.8,-806.482,819.162
930,0,-595.615,-360.517,765.964,-542.338,-276.97,759.883,,,,,,,89.0535,-788.732,1126.65,118.809,-710.165,1113.51,,,,586.113,-901.809,827.572,,,,,,,,,,,,,,,,-43.2356,-594.099,1407.89,,,,,,,-100.818,-806.515,819.176
931,0,-595.806,-360.661,766.085,-541.935,-276.498,760.044,,,,,,,89.0079,-788.714,1126.66,118.881,-710.147,1113.49,,,,586.254,-901.857,827.72,,,,,,,,,,,,,,,,-43.0676,-594.094,1407.84,,,,,,,-100.824,-806.577,819.229
932,0,-595.673,-360.55,766.01,-542.299,-276.991,760.123,,,,,,,89.0533,-788.768,1126.69,118.957,-710.123,1113.52,,,,586.453,-901.901,827.789,,,,,,,,,,,,,,,,-43.0637,-594.151,1407.81,,,,,,,-100.685,-806.561,819.201
933,0,-595.684,-360.648,766.071,-542.643,-277.094,760.152,,,,-246.993,-670.244,1105.2,89.2148,-788.85,1126.75,118.894,-710.135,1113.54,,,,586.544,-901.944,827.838,,,,,,,,,,,,,,,,-43.0838,-594.192,1407.91,,,,,,,-100.578,-806.575,819.203
934,0,-595.719,-360.719,766.063,-542.952,-277.023,760.212,,,,-246.876,-670.286,1105.15,89.2155,-788.69,1126.75,118.989,-710.077,1113.58,,,,586.543,-901.862,827.765,,,,,,,,,,,,,,,,-43.1307,-594.331,1407.85,,,,,,,-100.369,-806.647,819.182
935,0,-595.611,-360.672,765.934,-542.502,-276.956,759.701,,,,-246.768,-670.33,1105.12,89.2217,-788.682,1126.73,119.022,-710.095,1113.61,,,,586.638,-901.899,827.892,,,,,,,,,,,,,,,,-43.0812,-594.375,1407.86,,,,,,,-100.19,-806.619,819.136
936,0,-595.474,-360.689,765.855,-542.824,-276.673,760.208,,,,-246.624,-670.353,1105.04,89.1852,-788.663,1126.74,119.081,-710.104,1113.7,,,,586.824,-901.788,828.034,,,,,,,,,,,,,,,,-44.2606,-595.355,1407.85,,,,,,,-100.087,-806.694,819.193
937,0,-595.408,-360.765,765.834,-542.471,-277.745,760.63,,,,-246.366,-670.38,1104.96,89.4965,-788.718,1126.88,119.226,-710.059,1113.73,,,,586.688,-901.641,827.922,,,,,,,,,,,,,,,,-43.656,-594.786,1407.98,,,,,,,-99.9433,-806.765,819.252
938,0,-595.435,-360.951,765.784,-542.164,-278.219,760.721,,,,,,,89.4147,-788.882,1126.83,119.124,-710.04,1113.78,,,,,,,,,,,,,,,,,,,,,,-43.1923,-594.614,1407.93,,,,,,,-99.8083,-806.742,819.274
939,0,-595.253,-360.983,765.636,-542.292,-278.221,760.611,,,,,,,89.4861,-788.822,1126.9,119.289,-709.976,1113.88,,,,,,,,,,,,,,,,,,,,,,-43.1555,-594.558,1407.95,,,,,,,-99.6242,-806.764,819.279
940,0,-595.036,-361.102,765.447,-542.596,-278.154,760.374,,,,,,,89.6176,-788.723,1126.94,119.316,-709.967,1113.89,,,,,,,,,,,,,,,,,,,,,,-43.4405,-594.766,1407.96,,,,,,,-99.4687,-806.772,819.242
941,0,-594.838,-361.198,765.148,-542.694,-278.28,760.316,,,,,,,89.7221,-788.693,1126.94,119.279,-709.696,1113.89,,,,,,,,,,,,,,,,,,,,,,-44.1047,-595.229,1408.01,,,,,,,-99.2832,-806.883,819.329
942,0,-594.864,-361.563,765.083,-542.492,-278.469,760.055,,,,,,,89.9221,-788.486,1126.95,119.331,-709.621,1113.93,,,,,,,,,,,,,,,,,,,,,,-44.3671,-595.433,1408.11,,,,,,,-99.7251,-807.261,819.633
943,0,-594.999,-361.673,765.137,-542.189,-278.884,760.479,,,,,,,89.9789,-788.412,1126.93,119.498,-709.612,1114,,,,,,,,,,,,,,,,,,,,,,-44.8453,-595.844,1408.01,,,,,,,-99.4723,-807.241,819.609
944,0,-597.378,-363.857,766.633,-539.913,-280.685,759.709,,,,,,,89.9548,-788.165,1126.88,119.664,-709.446,1114.06,,,,,,,,,,,,,,,,,,,,,,-45.1733,-596.031,1408.09,,,,,,,-98.6622,-806.967,819.334
945,0,-596.406,-363.395,766.086,-536.968,-281.946,758.643,,,,,,,90.0824,-788.062,1126.83,119.862,-709.361,1114.05,,,,,,,,,,,,,,,,,,,,,,-45.1997,-596.068,1408.19,,,,,,,-98.0023,-806.842,819.19
946,0,-595.532,-363.07,765.393,-534.693,-282.791,757.647,,,,,,,90.5121,-788.094,1127.06,119.964,-709.267,1114.09,,,,,,,,,,,,,,,,,,,,,,-44.5997,-595.588,1408.1,,,,,,,-97.6349,-806.937,819.418
947,0,-595.411,-363.412,765.355,-533.167,-284.047,756.949,,,,,,,90.773,-787.833,1127.09,120.207,-709.099,1114.11,,,,,,,,,,,,,,,,,,,,,,-43.7957,-594.982,1408.15,,,,,,,-97.0838,-806.883,819.212
948,0,-594.793,-363.414,764.854,,,,,,,,,,90.9982,-787.681,1127.18,120.429,-708.989,1114.19,,,,,,,,,,,,,,,,,,,,,,-44.1427,-595.302,1407.95,,,,,,,-96.6238,-806.908,819.192
949,0,-595.022,-364.031,764.713,,,,,,,,,,91.2981,-787.571,1127.27,120.735,-708.762,1114.3,,,,,,,,,,,,,,,,,,,,,,-43.9589,-594.914,1408.16,,,,,,,-96.23,-806.977,819.237
950,0,-594.885,-364.374,764.535,,,,,,,,,,91.6675,-787.454,1127.47,121.258,-708.471,1114.49,,,,,,,,,,,,,,,,,,,,,,-44.0912,-595.074,1408.05,,,,,,,-95.9084,-806.994,819.258
951,0,-594.989,-365.202,764.55,,,,,,,,,,91.7689,-787.361,1127.39,121.576,-708.268,1114.61,,,,,,,,,,,,,,,,,,,,,,-44.5955,-595.349,1408.09,,,,,,,-95.476,-807.053,819.353
952,0,-595.125,-365.703,764.741,,,,,,,,,,92.3157,-787.091,1127.65,121.828,-708.132,1114.71,,,,,,,,,,,,,,,,,,,,,,-44.8197,-595.307,1408.08,,,,,,,-95.0238,-807.141,819.417
953,0,-595.16,-366.116,764.629,,,,,,,,,,92.7752,-786.965,1127.83,122.037,-707.936,1114.79,,,,,,,,,,,,,,,,,,,,,,-45.3997,-595.653,1408.21,,,,,,,-94.4788,-807.237,819.514
954,0,-594.855,-366.585,764.187,,,,,,,,,,93.1494,-786.867,1127.93,122.341,-707.771,1114.91,,,,,,,,,,,,,,,,,,,,,,-44.6873,-595.068,1408.13,,,,,,,-93.8784,-807.389,819.643
955,0,-594.464,-366.952,763.743,,,,,,,,,,93.617,-786.687,1128.01,122.672,-707.518,1115.03,,,,,,,,,,,,,,,,,,,,,,-44.2718,-594.749,1408.08,,,,,,,-93.3223,-807.62,819.771
956,0,-594.081,-367.206,763.386,,,,,,,,,,94.0678,-786.575,1128.11,123.005,-707.264,1115.12,,,,,,,,,,,,,,,,,,,,,,-43.9664,-594.458,1408.05,,,,,,,-92.7589,-807.818,819.929
957,0,-594.979,-368.748,764.039,,,,,,,,,,94.8799,-786.331,1128.57,123.051,-706.84,1115.18,,,,,,,,,,,,,,,,,,,,,,-43.8963,-594.225,1408.14,,,,,,,-92.164,-807.995,820.023
958,0,-595.197,-369.63,764.22,,,,,,,,,,95.5343,-785.964,1128.81,123.469,-706.361,1115.38,,,,,,,,,,,,,,,,,,,,,,-43.9811,-594.039,1408.11,,,,,,,-91.1631,-808.263,820.177
959,0,-595.156,-370.204,764.017,,,,,,,,,,95.8988,-785.581,1128.93,124.039,-705.679,1115.51,,,,,,,,,,,,,,,,,,,,,,-43.9217,-593.841,1408.12,,,,,,,-90.3725,-808.591,820.347
960,0,-594.736,-370.853,763.464,,,,,,,,,,96.6638,-784.875,1129.07,124.433,-705.312,1115.61,,,,,,,,,,,,,,,,,,,,,,-44.0524,-593.789,1408.08,,,,,,,-89.523,-808.844,820.553
961,0,-595.109,-372.096,763.629,,,,,,,,,,97.2721,-784.448,1129.36,124.846,-705.01,1115.76,,,,,,,,,,,,,,,,,,,,,,-44.1346,-593.518,1408.26,,,,,,,-88.4904,-809.234,820.771
962,0,-595.67,-373.467,764.186,,,,,,,,,,97.6716,-784.176,1129.4,125.379,-704.653,1115.94,,,,,,,,,,,,,,,,,,,,,,-44.0813,-593.25,1408.31,,,,,,,-87.1583,-809.318,820.7
963,0,-595.508,-374.419,763.802,,,,,,,,,,98.6435,-783.728,1129.78,125.971,-704.23,1116.19,,,,,,,,,,,,,,,,,,,,,,-43.3718,-592.413,1408.14,,,,,,,-85.9036,-809.603,820.833
964,0,-595.085,-375.295,763.296,,,,,,,,,,99.0759,-783.423,1130.47,126.707,-703.692,1116.52,,,,,,,,,,,,,,,,,,,,,,-43.515,-592.384,1408.33,,,,,,,-84.7409,-810.108,821.038
965,0,-595.445,-376.721,763.814,,,,,,,,,,100.222,-782.809,1130.45,127.192,-702.894,1116.58,,,,,,,,,,,,,,,,,,,,,,-43.3957,-591.792,1408.55,,,,,,,-83.6472,-810.676,821.421
966,0,-595.371,-378.184,763.484,,,,,,,,,,100.925,-782.338,1130.41,127.463,-702.106,1116.55,,,,,,,,,,,,,,,,,,,,,,-43.3538,-591.638,1408.31,,,,,,,-82.2081,-811.208,821.535
967,0,-595.564,-380.06,763.593,-536.709,-299.227,756.677,,,,,,,101.869,-781.573,1130.73,128.084,-701.616,1116.72,,,,,,,,,,,,,,,,,,,,,,-43.4048,-591.397,1408.3,,,,,,,-80.3706,-811.493,821.523
968,0,-596.108,-381.925,763.793,-545.017,-296.882,757.527,,,,,,,102.738,-780.977,1130.91,129.089,-701.026,1117.17,,,,,,,,,,,,,,,,,,,,,,-43.4928,-591.107,1408.23,,,,,,,-78.8748,-811.919,821.63
969,0,-596.491,-384.106,763.82,-550.327,-296.472,759.363,,,,,,,103.837,-780.492,1131.29,130.051,-700.421,1117.38,,,,,,,,,,,,,,,,,,,,,,-44.3991,-591.379,1408.26,,,,,,,-77.4686,-812.38,821.9
970,0,-596.822,-386.295,764.042,-550.912,-299.306,759.802,,,,,,,104.937,-780.224,1131.36,130.608,-699.676,1117.48,,,,,,,,,,,,,,,,,,,,,,-45.433,-591.649,1408.41,,,,,,,-76.047,-812.988,822.014
971,0,-596.636,-388.306,763.673,-550.773,-304.861,760.541,,,,,,,106.498,-779.749,1131.86,131.287,-698.977,1117.54,,,,,,,,,,,,,,,,,,,,,,-44.9747,-591.01,1408.25,,,,,,,-74.4325,-813.526,822.23
972,0,-596.37,-390.394,763.438,-546.59,-308.246,760.247,,,,,,,107.855,-779.076,1132.16,132.621,-698.073,1118.07,,,,,,,,,,,,,,,,,,,,,,-44.1215,-590.112,1408.11,,,,,,,-72.5724,-813.973,821.99
973,0,-597.754,-394.126,764.317,-541.617,-310.701,757.724,,,,,,,109.022,-777.95,1132.3,133.645,-697.603,1118.31,,,,,,,,,,,,,,,,,,,,,,-44.1072,-589.804,1408.13,,,,,,,-71.1742,-814.573,822.631
974,0,-597.315,-396.711,763.921,-541.224,-312.884,756.741,,,,,,,109.891,-777.351,1132.25,134.378,-696.875,1118.48,,,,,,,,,,,,,,,,,,,,,,-44.4238,-589.663,1408.25,,,,,,,-69.9558,-814.998,822.904
975,0,-597.195,-399.396,763.438,-541.07,-316.061,756.467,,,,,,,110.997,-776.356,1132.36,135.422,-695.907,1118.66,,,,,,,,,,,,,,,,,,,,,,-44.5035,-589.564,1408.29,,,,,,,-68.0664,-815.352,822.952
976,0,-597.536,-402.786,763.402,-541.264,-319.69,756.239,,,,,,,112.52,-775.795,1132.72,136.103,-695.076,1118.74,,,,,,,,,,,,,,,,,,,,,,-44.3706,-589.303,1408.3,,,,,,,-66.8495,-815.778,823.078
977,0,-598.484,-406.496,763.713,-541.534,-323.144,755.766,,,,,,,114.06,-775.547,1133.19,136.877,-694.375,1118.78,,,,,,,,,,,,,,,,,,,,,,-43.8574,-588.799,1408.28,,,,,,,-64.9479,-816.043,823.13
978,0,-598.881,-410.212,763.638,-542.372,-326.704,756.116,,,,,,,115.824,-774.91,1133.56,138.062,-693.671,1119.03,,,,,,,,,,,,,,,,,,,,,,-44.2104,-589.123,1408.52,,,,,,,-63.2996,-816.162,823.255
